x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,127,47060,48520,7,1,1
1,45,2939,1473,28,3,1
2,41,44870,26242,32,2,1
2,122,3921,17650,134,1,1
2,123,23182,20023,13,6,1
3,39,52061,26414,17,2,2
3,122,39093,19246,13,2,1
3,123,18481,21368,10,2,1
4,2,82209,80316,4,4,1
4,3,64152,267830,12,4,2
5,2,92216,85006,4,3,1
5,4,60112,16126,3,3,2
5,63,43490,50868,12,4,1
5,103,15083,1261,43,1,1
7,75,2237,20747,31,1,1
7,76,8245,12811,11,1,1
8,114,4796,949,34,1,1
9,20,283221.5,739366,8,3,2
10,17,24101,30958,5,1,1
10,56,34032,16067,80,3,1
12,53,8685,9424,17,2,1
13,14,28816,33442,3,8,1
13,66,73463,45251,12,1,1
14,66,12895,13541,14,1,1
14,124,17392,16268,13,6,1
14,125,29545,36511,28,6,2
17,7,86253,73081,3,1,1
18,61,20831,65231,49,20,4
19,6,56409,78113,15,11,3
19,7,45973,73105,4,2,1
19,59,41805,6650,89,5,1
20,5,132727,113194,4,9,3
20,6,60732.5,130590,12,10,5
21,2,40722,92317,4,1,1
21,3,83817,88807,3,1,1
21,93,77010,17252,95,1,1
22,2,246202,314302,5,1,1
22,92,52661,11271,88,1,1
23,57,241,14246,85,2,1
26,60,27422,12965,92,8,1
27,17,45422,89102,18,1,1
27,32,79322,9979,62,4,2
27,119,4214,800,58,5,3
27,120,7580,2828,48,2,2
28,118,216027,12956,70,1,1
28,119,21813,9755,90,1,1
29,112,37103,51421,22,1,1
29,113,46847,52879,20,1,1
30,112,77656.5,137989,45,10,2
31,21,65782.5,206787,26,7,4
31,22,66087,60404,17,3,2
32,57,7244,3710,98,1,1
32,58,185945,19251,79,1,1
33,25,22013,13170,100,2,1
34,24,195180,201327,9,1,1
34,112,3672,4484,15,1,1
35,52,158892,17860,83,2,1
36,90,33167,29281,21,26,3
37,48,32388,628,98,1,1
37,76,72665,158478,15,6,2
37,89,57470,66910,12,1,1
37,90,50465,15508,13,2,1
38,72,54031,90585,159,3,3
38,75,21016,50019,14,4,1
38,78,18195,27092,16,4,2
38,80,60446,266501,28,3,2
38,88,50224,50570,13,1,1
38,89,30762,38160,25,7,3
39,27,53504,34084,5,1,1
39,73,94883,294226,14,1,1
39,88,28326.666666666668,83816,40,5,5
39,89,35192,41192,16,7,2
40,43,6111,9282,74,2,1
40,79,36,3817,101,1,1
40,88,24809,20355,14,2,1
40,90,37514,46808,12,2,1
41,83,60827.5,154910,28,3,2
41,86,59191,12530,70,1,1
41,87,69341,275467,119,5,3
41,88,67413,73415,14,5,1
42,21,25938,42565,19,1,1
42,79,35514,12873,14,1,1
42,82,86381,70524,67,3,3
42,83,15324,71170,28,2,2
42,84,33569,94014,14,1,1
42,88,36344,71425,13,9,2
43,78,60527,61376,13,38,1
43,81,42231,29495,45,7,2
43,83,34974.5,46466,29,3,2
43,84,24935.5,45832,28,3,2
44,6,89647,91775,4,1,1
44,7,36661,42314,4,1,1
46,74,21394,54001,18,3,1
47,74,49775,52100,14,1,1
49,61,30763,7886,73,1,1
50,9,106777,211637,14,6,4
50,10,106976.5,229668,20,2,2
50,14,48503,50149,11,2,1
50,41,20184,23646,4,2,1
50,42,23694,60297,10,3,2
50,73,44908,49343,15,1,1
51,8,36623,41642,4,1,1
51,9,40846,41315,18,1,1
51,62,30902,6950,94,1,1
52,74,31664,27614,14,1,1
53,5,7550,1495,6,1,1
53,49,82483,12445,88,3,1
53,73,111662,19610,71,18,3
53,74,21167,80702,20,4,2
53,75,57723,89171,17,1,1
53,76,29141,40576,15,6,1
54,70,165728,12790,74,1,1
55,2,90604,111958,8,94,7
55,3,104204.5,364290,11,2,2
55,9,120338.5,204153,8,3,2
56,2,119297,217866,10,6,5
57,34,12387,14766,16,2,1
57,53,9840,11706,4,1,1
58,16,73886,61000,6,1,1
58,35,17727,23153,14,2,1
58,38,7085,14007,15,1,1
58,47,26848,19303,5,2,1
58,52,53928,140660,11,10,2
58,54,89489,8843,109,1,1
59,35,160095,397691,15,3,1
59,36,33112,40502,14,7,2
59,47,69408,63171,5,1,1
59,51,177084,116155,7,2,1
60,39,32712,66945,34,1,1
60,43,54817,63367,14,1,1
60,45,42793,65670,10,3,3
60,47,96452,56575,15,1,1
60,54,45800,109341,10,10,2
61,42,28653,33350,16,3,2
61,44,70072,71868,15,1,1
61,50,71039,28515,14,3,1
62,47,60671,44245,29,4,4
62,48,53609,48880,15,1,1
62,49,59686,73482,15,3,2
62,53,50068,42274,15,1,1
62,55,80484,94503,16,1,1
63,26,35045,36359,13,3,1
63,46,67502,61253,16,1,1
63,47,15312,20580,17,4,1
63,48,88906,84105,111,3,2
63,49,112739,8463,76,3,1
63,54,32547,55574,16,1,1
63,55,83619,210596,16,2,1
63,56,54034,67928,16,7,2
64,47,34980,36251,17,5,1
64,55,61185,43826,14,1,1
64,56,45001,32100,15,7,1
64,57,53890.75,575237,62,17,8
64,59,79919,132363,16,14,1
65,41,31183,48033,15,3,1
66,41,75741,84556,13,1,1
66,42,193333,110017,11,1,1
66,47,88104,82016,21,3,1
66,49,32295,13741,15,1,1
67,43,68318,95135,24,10,4
67,46,47410,39564,5,11,4
67,47,97749,111430,16,1,1
67,48,11491,8979,29,2,2
67,49,45122,124807,33,6,3
68,35,38460,71826,21,4,3
68,37,50033,65779,6,19,2
68,38,35755,39239,12,2,2
68,44,48944,82857,11,1,1
68,49,30578,68135,33,6,2
68,60,40868,7364,92,1,1
68,83,2133,1388,28,10,2
68,85,35703,72732,56,34,6
69,34,18104,25550,13,8,2
69,35,82127,179902,21,2,2
69,36,35465,23802,6,1,1
69,38,114681.5,254270,21,5,3
69,40,2041,1749,19,12,1
69,41,23054,43257,11,3,1
69,44,41803.5,120962,25,3,3
69,45,27276,43282,11,15,2
69,46,5623,2983,19,1,1
69,48,55262,15832,14,2,1
69,49,57004,31168,18,1,1
69,50,90839,89679,15,4,1
69,54,43347,2348,79,1,1
70,2,33207,30533,27,33,4
70,35,14064,13469,5,5,1
70,37,118752,121202,7,1,1
70,42,19844,40248,13,1,1
70,44,12265,17817,24,4,3
70,45,51605.666666666664,250023,35,22,8
70,46,261416,293672,12,3,2
70,47,20856,17983,12,3,1
70,50,44858,52558,16,1,1
71,39,89507,90631,14,2,1
71,43,35564,29770,34,3,2
71,44,37125.5,97658,24,11,5
71,45,42301.5,98852,48,5,3
71,46,49166,170877,36,7,4
71,47,40196.5,114656,26,5,2
71,49,33828,8638,83,1,1
71,50,55484,10058,82,2,1
72,14,38229,51602,12,16,2
72,15,71479,70948,11,2,2
72,37,55656.5,129798,21,60,18
72,38,48972,185819,38,108,30
72,39,79264.5,182424,19,63,20
72,40,70281,195761,24,10,5
72,45,43915,139236,27,5,2
72,50,15942,16572,17,1,1
73,38,49434,135512,20,27,12
73,39,44387,135435,26,77,18
73,40,48157.5,87907,29,67,25
73,41,72995.75,329806,44,88,33
73,43,69393,168281,29,26,7
73,76,1420,1757,17,2,1
74,22,70888,87272,12,1,1
74,23,19566,37233,25,4,2
74,38,103562,458961,23,3,2
74,39,45563.5,115367,21,9,6
74,40,64119.25,277038,43,47,23
74,41,61888.5,95665,27,22,7
74,42,65994.75,312517,42,131,58
74,43,43645.5,105785,22,51,17
74,44,54356.333333333336,186819,38,52,26
74,52,55152,39213,13,1,1
74,53,27631.5,93151,24,5,2
75,37,75961,75873,19,1,1
75,39,179427,257836,12,1,1
75,40,146307.5,357712,22,7,4
75,41,108988.5,248691,23,7,7
75,42,66054.33333333333,226322,45,30,24
