x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,11,693301,201649,7,2,2
0,13,357328,295763,6,1,1
0,14,432535,245099,13,1,1
2,13,310248,52035,6,1,1
2,67,660,922,129,4,1
3,13,223152,176175,5,6,1
4,26,821,689,47,1,1
5,19,58516,64767,7,2,1
7,15,555884,103392,5,38,1
9,17,171993,2260,13,1,1
9,18,160781,102542,13,1,1
10,19,20514,14712,8,2,1
16,16,40238,29233,25,2,1
16,17,6255,17393,33,2,2
16,60,14362,6314,4,1,1
18,60,60593,50651,5,1,1
19,61,7363,7336,21,1,1
19,99,6716,440,14,1,1
27,30,5770,930,31,1,1
32,27,3885,773,105,1,1
38,62,1706,38,275,1,1
40,0,13164,756,24,2,1
44,3,14942,425,16,1,1
45,64,2281,767,51,2,1
46,67,87101,68318,18,2,1
47,14,8101,783,18,1,1
48,15,919,529,201,1,1
48,66,513738,102187,18,1,1
50,67,545796,102936,9,1,1
52,25,42969,32160,15,1,1
52,40,76192,140775,8,2,2
53,67,312262,52184,9,1,1
56,68,222090,91607,14,3,2
57,67,16537,22407,14,2,1
58,7,76704,19339,22,1,1
58,55,26260,5935,40,3,2
58,56,11804,2559,17,1,1
58,58,10604,3980,33,3,2
58,66,19627,18808,27,1,1
58,67,41652,32020,22,4,3
58,68,97268,58201,39,8,3
59,65,260864,63003,19,3,1
59,66,28341,7240,24,4,1
59,67,18447,19165,29,5,2
59,68,20023,3325,26,1,1
60,46,9440,8307,37,13,1
60,65,16887,10713,26,8,3
61,61,7868,761,29,9,2
61,63,191971,22581,20,3,3
61,64,196606,60658,19,11,3
61,65,18605,4008,26,1,1
62,6,11131,5816,23,1,1
62,30,5443,3397,48,1,1
62,63,439035,102656,21,4,1
63,20,13913,7840,71,1,1
63,22,23880,23567,47,1,1
63,61,73877,87025,8,3,3
63,63,88532,54834,13,3,2
63,64,321126,54964,16,2,1
64,22,5651,6683,35,5,2
64,23,3374,5198,38,1,1
64,61,122134,123209,8,4,2
66,2,18624,3410,27,1,1
66,7,252364,83569,13,3,1
66,12,848,547,72,1,1
66,13,7557,4658,15,4,4
66,60,3091,1253,36,1,1
67,5,12388,7070,23,1,1
67,6,88954,22406,18,4,1
67,13,17761,20046,14,3,3
67,14,3851,3395,12,2,2
68,3,20174,4210,29,7,1
68,4,47714,7799,21,1,1
68,14,8954,5551,14,1,1
69,3,18301,3671,25,4,4
69,6,311382,154775,65,2,1
69,18,8098,11250,44,9,2
69,39,255744,28748,72,1,1
69,100,7698,860,36,1,1
70,13,386497,115980,10,4,3
70,67,31,464,52,1,1
71,12,241189,61767,19,2,1
71,13,8063,664,44,4,1
71,16,9871,15577,37,1,1
72,12,57807,17283,40,7,4
72,13,130846,27774,47,5,4
72,14,123361,19636,16,2,2
72,15,223850,94250,16,22,8
72,18,2770,1793,89,3,2
73,12,134114,16954,21,7,4
73,13,186887,86369,12,10,4
73,14,294295,52152,5,1,1
74,12,103686,26976,30,26,10
74,14,408271,123252,13,7,3
74,15,295814,111687,17,5,4
74,16,312179,110379,18,12,8
74,17,7320,850,22,1,1
74,85,299550,52591,7,2,1
75,11,207608,46511,17,20,6
75,15,164671,28874,20,15,4
75,16,291377,92409,14,12,7
75,19,37094,21234,30,6,4
76,11,36944,1700,35,4,1
76,12,39118,49134,17,3,1
76,14,226763,53537,12,6,3
76,16,197548,104043,16,7,4
77,14,235429,289999,14,1,1
77,15,11174,11180,26,2,2
78,13,303885,68838,17,5,3
78,15,64569,93982,4,1,1
79,0,18718,13486,16,1,1
80,11,29321,29007,7,1,1
80,13,4367,2190,21,1,1
80,24,7929,868,31,6,1
81,29,5868,844,30,1,1
82,9,65846,1959,23,1,1
82,29,3925,755,37,1,1
82,48,23101,7771,28,1,1
83,49,56524,7821,23,1,1
84,48,41508,7573,24,2,1
84,61,5923,964,17,1,1
84,71,19683,1962,14,4,1
85,48,9506,3476,24,2,1
85,109,8057,2827,35,2,1
86,7,78574,8507,27,6,1
90,5,52915,44687,14,7,1
90,6,78115,54812,12,2,1
91,5,76867,57254,9,2,1
92,53,233536,13365,62,2,1
92,70,2680,116,29,1,1
95,109,5555,993,67,1,1
96,29,42807,9695,25,1,1
98,35,456118,103125,14,9,2
99,34,87277,86620,14,1,1
99,35,429176,77055,10,35,2
100,36,441669,94572,11,24,1
104,1,14469,921,23,3,1
106,28,1612,1413,35,1,1
107,23,10279,10422,36,4,1
107,44,14580,3768,29,1,1
111,88,10758,779,33,11,3
112,70,20230,26932,32,1,1
112,88,8683,750,30,1,1
114,76,1695,1308,49,2,1
119,109,2595,946,77,5,1
122,119,2692,1009,74,1,1
123,116,2602,820,78,1,1
125,4,75256,36557,6,10,3
125,115,2144,912,67,2,1
126,1,80869,86474,10,1,1
127,8,99153,21147,27,9,3
