x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
1,104,5009,666,47,1,1
2,17,7253,2575,9,2,1
2,106,2739,470,46,1,1
3,16,4892,2447,17,4,1
4,101,1802,512,50,1,1
5,88,1844,183,65,10,1
8,91,2449,554,29,2,1
10,89,2273,581,54,3,1
10,92,1733,591,11,1,1
13,84,2122,534,39,2,1
14,87,1658,744,38,1,1
16,80,855,223,103,1,1
16,81,2341,489,38,1,1
17,82,1330,558,42,3,2
21,80,3329,700,39,2,1
24,83,568,80,88,1,1
30,85,1345,381,122,28,1
31,80,2768,598,42,5,2
31,86,1497,582,23,2,2
31,87,1405,437,66,1,1
32,87,4255,723,78,1,1
32,88,1484,9,126,1,1
35,85,3087,691,39,1,1
35,87,1770,413,107,2,1
37,87,2247,458,41,7,1
40,89,8154,2418,22,6,3
61,125,1640,314,52,2,1
66,94,2691,621,29,1,1
66,95,1610,490,40,2,1
66,98,965,297,73,18,1
66,100,3372,643,52,3,1
67,93,1745,383,37,1,1
68,97,451,255,62,2,2
68,100,3468,614,29,3,1
69,91,2272,698,29,1,1
69,92,39129,40472,45,2,1
69,94,10853,6591,25,16,5
69,95,1402,345,62,5,3
70,74,4863,796,32,1,1
70,92,17401,15319,17,3,2
70,93,24856,24983,16,10,4
70,95,2416,548,33,2,1
71,73,2501,759,132,2,1
71,75,3517,526,44,1,1
71,90,33406,22171,14,13,4
71,94,14279,7623,21,11,7
72,74,4261,554,32,1,1
72,85,2092,704,30,1,1
72,89,27799,24797,9,4,2
72,91,22796,22510,17,30,16
72,92,22318,31626,12,23,3
72,94,19348,20399,13,8,4
73,66,1845,289,31,1,1
73,89,20503,20065,24,2,1
73,90,12244,10532,36,21,4
73,92,9207,7597,24,5,5
73,93,4375,2107,30,6,4
74,91,35499,35725,8,7,3
75,82,1116,407,31,2,1
75,83,1400,563,43,14,3
75,85,1196,723,32,1,1
75,89,34424,35312,9,8,2
76,81,28951,25934,8,2,1
76,83,22364,20121,14,61,3
76,86,40670,39953,5,1,1
77,81,42986,37319,7,1,1
84,100,700,223,160,1,1
