x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
10,38,6276,538,120,11,1
15,23,8893,2723,55,1,1
16,22,12549,2161,86,4,1
17,24,14859,3162,51,4,1
18,41,2147,401,95,3,1
19,37,7103,544,51,1,1
19,103,9670,3356,36,4,1
20,29,11748,874,51,1,1
20,32,2782,613,81,10,1
22,31,10309,9283,99,5,2
22,37,2899,105,135,5,1
22,43,63475,11290,51,1,1
23,20,9816,4540,65,5,4
23,29,5307,587,66,2,1
23,33,11242,572,68,1,1
23,36,8145,582,185,3,2
24,19,7332,10079,62,6,2
24,21,26142,20405,34,2,2
24,22,9480,2207,55,2,2
24,24,6495,4016,44,1,1
24,27,3803,247,85,2,2
24,30,3172,525,50,4,2
24,34,9339,739,54,6,1
25,19,4761,559,54,3,2
25,21,43999,43327,22,2,2
25,23,66606,66984,50,14,6
25,24,41245,35162,30,5,2
25,26,17037,11173,37,6,2
25,28,33509,28094,41,11,3
25,29,467,727,130,1,1
25,31,3427,646,47,1,1
25,34,26657,3033,43,3,3
25,35,3759,341,87,1,1
25,37,2991,446,76,2,2
25,45,9294,1581,50,1,1
25,118,11763,638,54,1,1
26,20,9880,718,56,1,1
26,23,6751,568,39,2,1
26,26,31242,24565,51,23,5
26,30,17595,711,73,2,2
26,36,4596,413,54,7,2
26,39,5924,835,84,3,3
27,14,19300,5373,104,7,2
27,25,26405,22308,42,16,6
27,27,34672,29634,32,60,12
27,28,30130,22681,45,10,7
27,30,36177,48345,26,5,2
27,31,7877,602,91,2,2
27,33,4836,325,54,3,1
27,37,3342,506,103,3,1
27,40,5429,669,127,35,1
27,43,11733,682,47,1,1
28,19,13640,406,40,4,2
28,25,4698,2207,63,52,4
28,26,40620,33691,29,29,14
28,28,34243,34990,37,2,1
28,29,28063,28594,60,9,3
28,31,7891,946,63,60,10
28,32,3732,432,47,28,6
28,34,3365,372,58,1,1
28,35,13082,801,44,4,2
28,37,8107,4077,65,1,1
28,38,10872,471,64,1,1
29,14,34875,3684,47,1,1
29,26,26813,22735,73,27,10
29,30,18617,13559,47,15,11
29,33,24512,17261,37,10,5
29,36,31918,34248,37,4,3
30,25,22434,24378,47,6,4
30,27,28808,24215,74,15,6
30,28,41499,33297,43,11,4
30,30,24138,11934,42,6,5
30,32,23637,20874,41,7,6
30,33,2578,291,53,1,1
30,35,8877,420,64,10,1
30,37,19453,33987,40,2,1
30,38,27029,1547,51,2,2
30,40,6372,320,89,1,1
31,16,9329,334,74,1,1
31,25,39607,37427,46,7,3
31,26,31498,32980,51,37,7
31,28,2148,362,57,3,1
31,29,31365,17876,55,16,7
31,31,58901,39443,41,12,7
31,32,30330,21761,39,14,5
31,34,5873,578,86,6,4
31,35,5729,397,59,1,1
31,37,7846,610,68,4,2
31,39,44317,1459,35,2,2
31,44,11779,476,50,1,1
32,17,18860,1125,51,11,6
32,30,19729,13210,51,14,3
32,33,13128,759,42,2,1
32,36,8431,635,55,1,1
32,39,10623,4834,82,10,2
33,16,6551,503,69,1,1
33,18,9898,732,59,5,2
33,24,12820,614,69,1,1
33,25,35058,14090,114,3,2
33,27,7345,453,74,4,1
33,29,3836,353,83,5,4
33,30,16873,15974,38,2,2
33,32,2941,323,73,8,1
33,34,49914,15309,53,10,4
33,35,10167,674,52,1,1
33,37,3725,494,67,1,1
34,15,587,230,33,1,1
34,17,13470,3525,52,9,4
34,25,18257,9182,80,4,3
34,28,41946,2554,29,4,1
34,29,8839,718,54,1,1
34,31,3876,594,143,2,2
34,32,37479,3534,68,2,1
34,34,6149,685,60,3,2
34,36,1584,489,101,2,2
34,37,10042,719,48,4,1
34,39,13684,754,48,2,1
34,41,5575,664,65,1,1
35,24,14459,1438,87,4,3
35,27,24769,17998,52,11,5
35,30,6879,584,74,1,1
35,35,6437,309,146,1,1
35,36,91,19,82,1,1
35,39,7459,541,60,16,1
36,18,21884,43273,27,10,2
36,19,22008,2085,96,3,3
36,24,3457,518,53,2,2
36,27,2479,517,100,1,1
36,29,12156,742,52,1,1
36,31,3245,335,30,1,1
36,32,39366,31283,26,1,1
37,23,21934,21600,39,10,3
37,25,2685,120,121,2,1
37,26,15321,13570,52,23,7
37,28,3396,492,102,160,4
37,29,4729,465,71,5,2
37,34,5716,695,81,1,1
37,72,35393,54892,31,1,1
37,96,1714,522,54,4,1
37,121,3616,471,74,1,1
38,24,10969,7517,45,6,4
38,27,6783,3754,73,1,1
38,35,4908,336,55,5,2
39,28,4870,3058,78,3,1
39,34,9893,605,501,2,1
40,26,6940,1961,63,28,2
40,28,14456,3379,58,5,2
41,79,935,33,136,1,1
44,26,7528,2918,68,1,1
44,105,13362,717,54,1,1
45,105,1762,405,266,2,2
47,105,1673,292,76,1,1
47,110,3606,411,64,1,1
47,124,2908,308,88,4,1
50,107,9218,2356,90,2,1
54,72,36948,3805,44,1,1
54,103,806,169,242,1,1
55,70,60,9,58,1,1
59,86,4573,445,63,1,1
78,4,8558,645,46,1,1
78,23,16869,21065,17,1,1
79,2,11594,559,54,1,1
79,117,5536,638,60,1,1
80,77,5586,386,75,1,1
81,28,2721,336,94,2,1
81,75,9814,494,49,1,1
82,27,7849,573,59,4,2
82,61,3049,1784,48,1,1
94,126,34419,16053,64,1,1
111,42,4631,457,65,2,1
