x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,16,6978,8559,147
0,42,10396,10625,9
0,44,40920,12897,20
0,46,2574,425,19
0,47,1185,1230,13
0,52,4858,6547,26
0,54,32915,10581,29
0,56,28915,11398,15
0,57,14109,9889,12
0,67,17741,6141,11
0,71,1336,742,103
0,72,25399,13100,11
0,74,21809,15884,18
0,82,4133,9251,15
1,42,1164,1358,159
1,44,1649,2454,17
1,46,14339,7439,14
1,47,2058,1758,26
1,49,2601,3620,24
1,71,19135,6322,20
2,39,10187,5651,23
2,51,8740,14744,13
2,54,5902,7843,13
2,57,15890,6640,14
2,59,25692,10106,20
2,61,20880,7951,11
2,82,4752,4960,20
2,84,13108,3894,11
3,47,24914,32091,11
3,49,10456,4966,12
3,51,15598,11178,25
3,52,28400,11268,15
3,56,13109,7485,11
3,57,25118,18829,16
3,59,20404,9945,12
3,71,34708,15513,12
3,72,27147,8917,35
3,74,15182,11940,14
4,39,2817,1848,183
4,49,42431,18189,5
4,61,2870,2700,13
4,64,3303,558,15
4,72,11786,8142,67
4,74,14670,5847,12
4,92,2204,979,34
5,11,14350,14576,46
5,12,188,2721,42
5,52,14681,8408,35
5,57,21619,11584,30
5,64,19149,21671,27
5,84,19499,7951,10
6,49,33469,21430,9
6,52,23703,17105,79
6,54,4548,4008,481
6,56,23950,13497,10
6,57,21202,8909,15
6,84,5127,3681,16
7,46,28436,9865,6
7,47,19991,8611,11
7,49,663,969,16
7,51,28980,4829,7
7,66,9951,16763,17
7,67,70865,14886,17
7,69,3126,578,14
7,71,32965,12353,10
7,76,12754,23972,13
8,9,15512,3571,70
8,12,29339,37462,15
8,52,40372,13979,14
8,54,29068,12859,9
8,56,26842,10332,45
8,57,17081,6229,11
8,59,17243,8147,25
8,61,28030,9086,58
8,81,2908,1303,14
8,82,5654,985,9
9,2,6889,7343,22
9,54,13579,9449,18
9,56,45968,13889,12
9,57,15848,9942,17
9,59,8928,2239,11
9,69,43326,16862,10
9,71,20544,6161,10
