x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,80,83172,12432,33,5,4
1,81,68302,35578,50,10,7
1,83,32763,3927,41,1,1
1,92,60658,14668,10,1,1
3,81,56255,18203,11,1,1
3,83,28407,6136,44,1,1
3,84,123530,39133,22,15,4
3,99,34111,9291,38,3,1
4,74,68963,2288,100,1,1
4,86,49153,20831,16,2,1
4,99,56647,19361,30,1,1
6,81,28196,11362,49,4,2
6,82,131109,89128,25,1,1
7,81,11519,7483,44,2,2
8,81,62337,33017,68,19,8
8,82,43484,11821,17,13,5
8,83,32685,7544,11,7,5
9,82,96845,13958,30,1,1
10,73,93906,14337,61,2,1
11,119,5814,881,22,2,1
12,81,36395,28870,46,24,2
17,81,57949.5,20090,78,4,4
21,54,9153,3020,104,1,1
22,123,223,2133,18,1,1
23,82,29673,12492,9,1,1
23,123,93882,19972,11,1,1
23,126,55177,19474,30,2,2
24,82,3624,321,46,1,1
24,105,16484,722,25,4,3
24,117,19075.5,9107,69,16,7
24,126,78037,12933,9,2,1
25,106,10025,675,45,2,1
25,116,19596,3664,20,1,1
25,117,30412,6070,37,22,7
25,126,92054,19810,9,1,1
26,105,25603,20470,66,1,1
26,117,18741,4788,36,1,1
26,123,24793.5,23303,67,6,3
26,125,8768,1985,36,9,1
27,96,69850,17276,12,3,2
27,108,31553,9500,27,5,2
27,109,67374,18880,22,2,2
28,84,42271,11834,28,3,2
28,95,12255,3311,52,4,1
28,96,78495.5,34375,34,2,2
28,121,43639,4383,22,3,1
29,62,185228,8077,71,1,1
29,87,31495,12692,8,2,1
29,107,9134,1080,42,1,1
29,116,7488,1120,21,1,1
30,88,24801,8880,27,3,3
30,122,35318,15333,14,11,2
31,88,59980,12136,21,3,2
31,89,28640,10676,24,20,4
31,115,27935,1933,12,1,1
31,122,26323,2843,37,29,1
32,93,34815,8727,28,8,3
32,107,6378.5,3232,43,3,2
32,115,10117,2718,49,2,2
32,116,29189,10514,30,3,3
32,117,14926,3998,30,3,1
32,119,46723,15136,11,1,1
32,123,40901,10617,42,58,3
32,124,50625,16944,9,1,1
33,116,221586,169569,14,5,3
33,118,36433,6115,11,1,1
33,121,6986,758,44,2,1
33,123,47035,11938,15,20,6
34,97,96854,20088,17,1,1
34,98,82274,19765,8,3,1
34,102,56682,44341,10,4,2
34,103,46866,17416,9,2,2
34,115,71585,19255,10,2,1
34,116,10502,3179,18,1,1
34,117,44565,19001,34,2,1
35,61,9793,3769,67,1,1
35,108,24332,12712,18,6,3
35,109,63711,19001,14,22,9
35,113,40918,19969,7,5,1
35,122,13699,3245,17,1,1
36,108,77093,20034,7,16,5
36,109,71880,34160,35,16,8
36,110,41568,7800,45,1,1
36,114,27893,2876,8,1,1
36,116,65323,39536,39,2,2
36,117,52978,20082,23,2,1
36,118,33498,10261,37,4,1
36,120,52476,17242,35,8,1
37,116,77724,18041,27,4,2
37,117,51426,14222,41,2,2
37,118,34348,9235,14,3,1
37,119,41765,10043,23,2,2
37,121,37162,18213,34,2,1
37,125,35695,10655,16,142,6
38,118,47174,65111,61,17,10
38,119,66141,34883,57,25,9
38,120,48605.333333333336,53015,61,10,5
39,119,68119,18439,9,4,4
39,120,19445,11290,38,3,2
39,121,54354,19971,9,4,1
39,123,35878.5,17208,61,9,3
40,121,28014,27497,26,7,5
40,122,38981,16294,23,11,2
40,123,36413,3790,20,3,1
40,124,119692,20159,16,1,1
41,87,898,478,92,1,1
41,121,39082,15753,28,1,1
41,122,70562,13832,22,11,3
41,123,29698,14671,31,22,10
41,125,77002,14358,8,7,2
42,123,68937,19424,7,3,3
42,124,82844,19485,33,3,1
43,125,9393,1795,12,3,2
43,126,70803,16115,17,6,2
43,127,887,883,28,1,1
44,126,34078,19137,18,1,1
51,70,44787,21946,78,1,1
