x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,85,14119,474,169,2,2
0,86,23915,1066,46,2,1
0,93,72579,18354,11,1,1
0,94,36063,20744,11,21,12
0,95,196377,208294,6,6,4
0,98,95569,79767,9,10,8
0,99,101661,74415,7,62,12
0,101,162005,134168,7,23,8
0,102,116994,102625,6,74,31
0,112,238130,10660,70,1,1
0,113,18864,486,867,1,1
0,121,144140,13275,44,4,2
0,122,91154,10207,18,2,2
0,124,301480,45038,17,13,6
0,126,183947,25128,20,39,18
0,127,185375,25100,16,107,8
1,86,12336,3242,32,10,6
1,87,57535,10188,26,24,11
1,88,27703,1980,17,1,1
1,91,49053,10045,8,6,2
1,93,30344,19301,26,4,4
1,94,29639,20676,21,2,2
1,97,115388,110345,2,2,2
1,98,166734,163187,3,9,7
1,99,129415,115386,10,25,10
1,100,126145,109687,13,16,5
1,101,44173,47066,12,4,3
1,122,338317,38246,20,2,2
1,123,40618,8037,18,3,3
1,124,98099,40800,16,3,1
1,125,123064,21084,16,31,15
1,126,128631,59585,14,30,13
1,127,71001,14544,32,4,4
2,88,21524,2220,29,8,6
2,90,38052,7974,10,3,2
2,92,23759,6256,19,2,2
2,96,32418,1199,26,1,1
2,107,118189,118739,2,1,1
2,125,217473,34290,13,12,7
2,126,121722,16590,18,34,19
2,127,56542,13673,18,12,9
3,89,62191,16937,18,6,3
3,90,71083,39088,9,60,15
3,91,174576,142456,8,74,11
3,92,65484,28666,10,31,19
3,95,64619,13776,8,2,1
3,122,27980,7383,10,1,1
3,124,75829,8751,18,12,10
3,125,111726,16511,19,43,15
3,126,45903,61542,10,14,6
4,88,144008,155323,2,2,1
4,89,139967,131950,11,44,17
4,90,201814,184488,6,60,13
4,91,143646,124950,14,74,26
4,92,72224,41102,9,5,3
4,93,51003,9677,14,1,1
4,123,7802,21092,9,1,1
4,127,203209,26146,21,1,1
5,89,175002,159090,5,37,13
5,90,126300,113310,38,33,16
5,91,51567,22997,14,100,15
5,123,118701,21157,15,159,35
5,124,108134,18903,20,50,31
5,126,127008,58056,14,47,32
5,127,117672,69842,11,47,19
6,88,92669,73167,18,40,12
6,89,70515,57124,9,67,19
6,91,88703,85186,12,19,4
6,92,27584,18315,6,6,1
6,121,16620,3300,13,1,1
6,122,35893,9145,16,7,6
6,123,176500,27236,18,63,24
6,124,198513,21835,20,121,41
6,125,166113,21404,41,48,19
6,126,145600,24614,16,94,41
7,88,1238,4164,38,1,1
7,89,54578,33706,8,10,7
7,93,340865,339468,3,2,1
7,111,857,300,10,1,1
7,121,48077,31399,7,5,4
7,122,225647,28521,19,109,22
7,123,130029,21412,18,86,27
7,124,166540,27522,15,81,18
7,125,124394,158817,46,10,8
7,126,60655,62311,14,23,13
8,90,32132,29077,4,1,1
8,118,53505,10723,12,1,1
8,121,220577,38608,16,72,23
8,122,188995,23029,19,92,37
8,123,128930,39591,19,111,37
8,124,197819,97719,14,226,46
8,125,71813,68280,9,19,14
8,127,300466,136392,17,2,2
9,119,99327,46033,14,158,36
9,120,186280,56520,16,118,46
9,122,129709,76797,23,150,39
9,123,178792,64054,15,185,63
9,124,163204,86324,17,127,49
9,125,211674,67995,14,148,36
9,126,64130,25824,36,56,34
9,127,14605,5255,37,2,2
10,118,36451,9076,10,1,1
10,119,179464,55133,20,178,52
10,120,202769,110496,17,150,50
10,121,192857,101824,17,279,62
10,122,207632,111436,15,310,47
10,124,205623,107505,15,91,43
10,126,271460,170274,11,41,19
10,127,237885,69932,18,84,27
11,118,3730,17076,10,1,1
11,119,222672,74119,23,113,19
11,120,192327,97195,15,163,54
11,121,208217,143919,16,116,48
11,122,219256,69611,17,153,59
11,123,190642,98667,13,201,61
11,125,82134,15499,25,41,16
11,126,214161,112644,16,112,32
11,127,181285,43625,15,100,30
12,120,159744,121843,20,158,31
12,121,245250,131757,13,91,32
12,122,229043,153874,14,203,58
12,125,259801,183322,14,92,35
12,126,230566,124741,15,243,72
12,127,207965,53033,15,49,24
13,120,194037,135080,14,105,26
13,121,219240,121943,15,480,52
13,122,212118,78918,14,255,53
13,123,183710,116191,13,186,33
13,124,203313,50737,115,44,10
13,125,233739,144110,11,74,27
13,127,317296,84113,13,15,13
14,101,241107,24186,28,1,1
14,113,216783,17304,63,1,1
14,120,190839,58414,17,58,22
14,121,234009,126578,14,171,47
14,123,244706,156737,16,112,42
14,124,190704,47197,26,23,10
14,125,175449,107947,10,121,25
14,126,171414,50314,17,1033,28
14,127,286708,90256,13,137,34
