x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,0,0,303033322,62158,0
0,4,193894,19326,13,193894
0,15,2,302332302,330230,2
0,51,12,5,3,12
0,52,332301310,0,385,332301310
0,64,11,1,30233230,11
0,66,6,3,4,6
0,68,1,1,0,1
0,73,1,1,30233230,1
0,74,23323011,22000,27584,23323011
0,78,7,4,1,7
0,82,55,6,6,55
0,83,0,233230111,2332,0
0,83,1,1,0,1
0,84,230111231,2,4,230111231
0,90,45345,9455,16,45345
0,96,1,3023323,1032331,1
0,103,10774,20,2,10774
0,104,1,0,332300313,1
0,107,20,12,0,20
0,110,3,0,23323003,3
0,121,0,300311202,319174,0
1,22,295080,228957,5,295080
1,23,9706,12,14,9706
1,29,0,323023300,20,0
1,43,2,2,0,2
1,63,1,3023323,1230122,1
1,64,0,323012301,11,0
1,65,22408,19,8,22408
1,66,102,3,2,102
1,67,15,5,30233230,15
1,68,0,233230122,2022,0
1,69,6912,9,12,6912
1,73,78597,11746,24,78597
1,84,17111,20,1,17111
1,85,1,0,332301111,1
1,86,1,302332301,111132,1
1,88,332301111,121,511,332301111
1,108,0,300313302,246974,0
2,65,27992,11262,16,27992
2,66,98,16,21,98
2,67,1,1,0,1
2,68,3,0,230122202,3
2,69,2,4,8,2
2,70,8,1,1,8
2,71,0,323012212,2,0
2,72,23323012,21122,15416,23323012
2,76,0,323011220,11,0
2,80,6907,18,3,6907
2,81,45,7,3,45
2,82,2,1,0,2
2,83,1120011,163053,22566,1120011
2,84,14539,11686,16,14539
2,85,6,1,0,6
2,110,7,19,6,7
2,127,32,10,19,32
3,26,11,5,3,11
3,34,1,1,0,1
3,42,11,2,1,11
3,45,2,2,0,2
3,88,0,301111122,13803,0
3,89,230110000,1,6,230110000
3,109,199960,5,6,199960
3,110,6,43,10,6
3,127,113401,9,17,113401
4,7,2,0,6,2
4,36,5,0,23323023,5
4,65,23323012,30011,4713,23323012
4,67,185775,7,11,185775
4,68,21,1,1,21
4,69,230122201,3,7,230122201
4,70,436098,418563,5,436098
4,71,2,1,0,2
4,72,3,3023323,1221203,3
4,74,1,3023323,1122110,1
4,81,2526,1976,5,2526
4,83,1,3023323,1120111,1
4,84,23323011,20021,4140,23323011
4,85,8,2,1,8
4,110,401,452,9,401
4,120,1,2,6,1
4,126,1,3023323,311111,1
4,127,23323003,11102,25313,23323003
5,2,22,9,0,22
5,13,0,233230303,310,0
5,58,205061,26708,16,205061
5,66,1230002,166622,22237,1230002
5,67,37439,7482,20,37439
5,68,81,6,2,81
5,69,30233230,1222020,274724,30233230
5,71,15,2,1,15
5,72,1221101,179604,40698,1221101
5,72,3,0,23323012,3
5,82,19,1,1,19
5,83,1,0,23323011,1
5,83,19,2,1,19
5,84,0,323011200,23,0
5,85,15,2,1,15
5,102,0,323010323,20,0
5,109,332300313,300,647,332300313
5,110,351886,110836,10,351886
5,112,92898,9214,7,92898
5,126,4,0,23323003,4
5,127,311101,272868,88220,311101
5,127,0,323003111,10,0
6,35,9,3,1,9
6,42,22,1,1,22
6,60,0,323013011,11,0
6,66,0,301300012,138594,0
6,67,1,0,230123223,1
6,68,30233230,1232120,294527,30233230
6,69,11,4,1,11
6,71,11873,15,1,11873
6,83,10,1,1,10
6,83,9,1,1,9
6,103,30233230,1100010,521841,30233230
6,108,1,1,0,1
6,109,1,0,230032120,1
6,110,0,233230032,1200,0
6,112,30233230,320311,351188,30233230
7,8,14,2,2,14
7,9,7,1,0,7
7,13,1,0,230303031,1
7,14,30233230,3030303,167575,30233230
7,27,5,1,1,5
7,28,2,0,332302330,2
7,61,22091,17,17,22091
7,67,1,1,30233230,1
7,68,0,233230123,2133,0
7,69,1798,19,1,1798
7,70,3,9,1,3
7,71,745,339,18,745
7,82,306,471,18,306
7,83,483540,5,1,483540
7,127,4802,83107,15,4802
8,8,11959,43693,9,11959
8,9,93,10,2,93
8,19,10,1,1,10
8,28,81,4,0,81
8,34,2377,6,6,2377
8,49,13,3,2,13
8,60,1,0,23323013,1
8,61,1301103,312776,245160,1301103
8,62,87551,23604,18,87551
8,63,5,5,7,5
8,64,12,4,2,12
8,65,1,1,0,1
8,66,1,302332301,300013,1
8,68,1,1,0,1
8,105,91459,10468,13,91459
8,109,4,1,30233230,4
8,111,0,233230032,330,0
8,122,3417,7,8,3417
8,126,311312,386815,86329,311312
9,9,40563,12,5,40563
9,33,176954,190625,5,176954
9,70,3,3,3,3
9,83,126000,120101,6,126000
9,92,344129,28070,16,344129
9,94,332301102,20,539,332301102
9,112,3,0,230032033,3
9,113,230032020,0,0,230032020
9,123,5,9,8,5
9,124,6,3,1,6
10,9,23323030,31323,28558,23323030
10,12,3,3,30233230,3
10,15,2331322,365412,26475,2331322
10,16,97296,39553,14,97296
10,60,8,2,0,8
10,61,23323013,1110,24657,23323013
10,61,2,3023323,1301113,2
10,63,368551,40349,14,368551
10,64,3659,19,1,3659
10,65,9,7,1,9
10,66,1,0,332301300,1
10,67,84,16,4,84
10,68,18,7,1,18
10,69,230123210,3,9,230123210
10,70,99,142,667,99
10,71,468932,41016,17,468932
10,77,3308,14,1,3308
10,78,1,1,0,1
10,81,2,0,332301123,2
10,82,332301122,210,928,332301122
10,90,230110212,0,3,230110212
10,100,9,5,0,9
10,101,2,2,30233230,2
10,102,2,0,230110002,2
10,103,0,233230110,11,0
10,104,23323003,21300,58459,23323003
10,105,93742,9,3,93742
10,105,321233,446804,34154,321233
11,42,265,176,6,265
11,43,7,3,2,7
11,59,380098,17308,15,380098
11,60,2,0,332301301,2
11,61,516073,6,3,516073
11,61,0,301301303,35927,0
11,62,34,2,2,34
11,63,9,1,1,9
11,65,30233230,1300311,116083,30233230
11,68,1232331,261059,21313,1232331
11,72,332301230,321,752,332301230
11,76,0,6,9,0
11,80,2,5,4,2
11,86,1,0,23323011,1
11,94,1,0,332301102,1
11,95,0,301102021,371287,0
11,101,1100110,199443,23088,1100110
11,102,49336,13,4,49336
11,103,9,3,2,9
11,104,341428,10598,16,341428
11,105,4,3023323,321303,4
11,105,52332,11,14,52332
12,3,7,2,1,7
12,17,34,12,8,34
12,42,264954,12109,7,264954
12,43,111786,10,1,111786
12,46,3946,4,3,3946
12,60,4,2,0,4
12,61,332,721,12,332
12,61,1,302332301,301310,1
12,62,15,12,8,15
12,63,83,11,10,83
12,64,1,1,0,1
12,65,0,233230130,312,0
12,66,230130030,2,2,230130030
12,67,23323012,33003,35397,23323012
12,72,0,301231103,47108,0
12,75,230112333,3,0,230112333
12,85,17,1,0,17
13,2,10,15,10,10
13,11,3031303,384291,7298,3031303
13,53,0,233230131,103,0
13,56,230131003,2,6,230131003
13,60,6074,7,1,6074
13,61,5,7,3,5
13,65,1,1,30233230,1
13,66,1,0,230130031,1
13,70,41181,13,3,41181
13,71,1,0,332301231,1
13,94,4,3,0,4
13,95,3,302332301,102022,3
13,96,1,0,23323011,1
13,97,3,3023323,1100123,3
13,98,0,323011001,20,0
13,101,23323011,112,61050,23323011
13,103,29,8,1,29
13,105,3,0,23323003,3
13,105,630,37,9,630
13,106,0,323003213,1,0
13,108,16,3,3,16
13,112,98168,24457,8,98168
13,113,3,2,30233230,3
14,8,0,323030313,31,0
14,18,10235,14,29,10235
14,34,4,0,6,4
14,72,1,302332301,231132,1
14,74,30233230,1130030,32776,30233230
14,83,0,301122220,91206,0
14,94,1137,14,5,1137
14,94,9,9,5,9
14,95,6,1,1,6
14,96,14,5,1,14
14,97,2,1,0,2
14,103,648,37578,7,648
14,104,4,302332300,321332,4
14,105,11,5,3,11
14,105,332300321,330,878,332300321
14,106,17,8,0,17
14,107,97,10,3,97
14,111,0,323003210,21,0
14,112,321013,329710,246215,321013
14,113,82,12,4,82
14,114,3,1,0,3
14,116,5,7,1,5
14,116,3,3,0,3
14,117,19,6,0,19
14,121,275589,110032,8,275589
14,127,2,0,23323003,2
15,53,4,0,230131011,4
15,54,30233230,1310033,116187,30233230
15,60,2,1,7,2
15,61,332301301,302,393,332301301
15,61,17,1,1,17
15,62,173596,197588,7,173596
15,68,0,323012330,20,0
15,70,7748,6023,147,7748
15,71,1,1,0,1
15,77,213421,125987,11,213421
15,81,16,1,1,16
15,95,13,2,1,13
15,96,102337,4,4,102337
15,97,6,1,1,6
15,104,2,0,332300321,2
15,105,7,8,4,7
15,105,0,300321331,336792,0
15,112,23323003,21020,70135,23323003
15,113,136774,9,14,136774
15,114,19,4,3,19
15,116,521,9,1,521
15,116,219113,40908,11,219113
15,117,8,8,8,8
15,118,30233230,312301,251792,30233230
15,119,230031230,0,8,230031230
15,127,1,1,0,1
16,31,42,858,12,42
16,39,332302320,331,200,332302320
16,49,1,0,230131111,1
16,51,8,0,4,8
16,71,1,1,0,1
16,72,1,3023323,1233132,1
16,77,332301130,332,718,332301130
16,79,85030,11,9,85030
16,90,0,323011023,21,0
16,91,1102302,154781,18042,1102302
16,94,7,0,230110213,7
16,95,30233230,1102121,414383,30233230
16,96,23323011,1220,27920,23323011
16,97,1101202,416142,11838,1101202
16,98,8,6,0,8
16,102,187076,105831,10,187076
16,103,839,33,7,839
16,105,7,3,3,7
16,105,91344,73484,8,91344
16,107,24,11,0,24
16,115,222151,160014,6,222151
16,116,1,0,23323003,1
16,116,132106,11,10,132106
16,117,1,3023323,321022,1
16,119,5,3,2,5
17,5,29668,10,6,29668
17,26,8,2,4,8
17,29,17,1,1,17
17,30,350277,22219,12,350277
17,50,230131102,3,1,230131102
17,51,509057,40689,17,509057
17,55,14,1,1,14
17,71,15,1,1,15
17,72,1,0,23323012,1
17,77,0,301131000,277994,0
17,78,1130131,222407,344041,1130131
17,79,83611,24633,8,83611
17,80,1,0,230113010,1
17,81,0,233230113,32,0
17,82,2,2,0,2
17,83,2,1,30233230,2
17,94,1,1,30233230,1
17,94,17,2,1,17
17,95,0,233230110,2130,0
17,96,0,323011013,1,0
18,19,5,3023323,2331331,5
18,27,30120,17943,25,30120
18,29,350,8,7,350
18,33,8,4,3,8
18,34,0,233230232,1121,0
18,35,30233230,2321113,205734,30233230
18,50,0,233230131,1112,0
18,51,30233230,1311102,378772,30233230
18,52,223,98,10,223
18,61,2,1,30233230,2
18,61,3,1,0,3
18,98,15,1,1,15
18,101,0,301100231,352521,0
18,116,7,3,0,7
18,116,69,870,10,69
18,127,5,4,0,5
19,12,2,3023323,3032000,2
19,20,0,323023313,30,0
19,22,23323023,31323,20909,23323023
19,32,97421,9,6,97421
19,37,230232111,2,7,230232111
19,78,1,3023323,1130212,1
19,79,23323011,30201,8574,23323011
19,80,14,1,1,14
19,81,1,1,30233230,1
19,82,259873,5,9,259873
19,83,0,233230112,3012,0
19,83,7,4,1,7
19,84,230112301,0,2,230112301
19,90,1,3023323,1102323,1
19,94,92,17,1,92
19,96,2,2,0,2
19,97,1,3023323,1101310,1
19,98,46042,15227,15,46042
19,99,88,4,1,88
19,101,2,302332301,100233,2
19,102,332301100,220,747,332301100
19,105,48461,10,8,48461
19,117,12,1,1,12
19,127,31374,10,12,31374
19,127,312122,371967,106623,312122
20,54,57003,7,18,57003
20,55,17,1,1,17
20,58,2,2,30233230,2
20,71,35398,14,5,35398
20,72,18,1,1,18
20,78,1,0,23323011,1
20,79,0,323011302,10,0
20,80,52,6,1,52
20,81,1,1,0,1
20,82,72464,24778,5,72464
20,83,1,0,230112301,1
20,83,8,6,4,8
20,84,30233230,1123011,40930,30233230
20,86,1,0,332301122,1
20,88,1,302332301,122231,1
20,89,2,1,0,2
20,90,5,0,23323011,5
20,92,23323011,2303,47870,23323011
20,95,1,1,0,1
20,97,1,0,23323011,1
20,99,17539,15,3,17539
20,100,5,0,332301100,5
20,106,69,5,13,69
20,107,8,3,1,8
20,117,9,4,3,9
20,123,9,0,230031230,9
20,124,0,233230031,2302,0
20,127,64831,8380,8,64831
20,127,23323003,12123,25182,23323003
21,31,2,0,0,2
21,32,2,302332302,323010,2
21,33,332302322,333,287,332302322
21,35,2322002,386191,224361,2322002
21,36,3,3,0,3
21,37,2,0,230232113,2
21,38,0,302320333,46001,0
21,53,7,3,0,7
21,54,332301310,302,487,332301310
21,55,220889,21890,19,220889
21,56,2,3023323,1310202,2
21,57,0,323013102,1,0
21,58,2,10,3,2
21,59,3,2,0,3
21,74,0,4,6,0
21,77,1,302332301,131003,1
21,80,14,1,1,14
21,81,3,3,0,3
21,82,568,272,5,568
21,83,23323011,23122,95652,23323011
21,83,14,1,1,14
21,85,8,1,1,8
21,86,3,1,0,3
21,90,40302,12,2,40302
21,94,17736,22211,89,17736
21,99,7,6,1,7
21,100,230110100,0,2,230110100
21,101,488221,23695,18,488221
21,104,12,2,1,12
21,106,322312,251270,23387,322312
21,116,8,302332300,321111,8
21,116,1,0,4,1
21,117,332300321,102,511,332300321
21,120,38361,12,1,38361
21,122,4,3023323,312331,4
21,123,23323003,12323,81360,23323003
21,124,6,60,3,6
22,11,14,0,23323030,14
22,25,3,1,0,3
22,26,4,1,30233230,4
22,29,230233111,1,5,230233111
22,31,94320,29740,9,94320
22,32,3,0,332302323,3
22,33,0,302323000,280320,0
22,34,0,323023221,21,0
22,35,23323023,22033,93603,23323023
22,36,5,1,1,5
22,37,4,2,30233230,4
22,38,1,302332302,321001,1
22,53,5,1,1,5
22,54,0,301310310,436011,0
22,58,23413,13,1,23413
22,59,14,4,3,14
22,60,1303103,413958,39849,1303103
22,61,9820,23855,10,9820
22,66,306511,341093,6,306511
22,73,651,140,14,651
22,74,8,1,1,8
22,76,8,6,0,8
22,77,1,0,332301131,1
22,81,7,1,1,7
22,82,667866,40609,17,667866
22,83,0,323011231,31,0
22,83,11652,19,1,11652
22,84,1123120,248961,25812,1123120
22,85,9846,5,1,9846
22,86,3,9,3,3
22,94,36258,14,13,36258
22,100,30233230,1101002,379727,30233230
22,125,9,7,30233230,9
22,126,332300312,211,991,332300312
22,127,7,0,23323003,7
22,127,293435,90787,7,293435
23,29,30233230,2331123,354859,30233230
23,30,0,233230232,3210,0
23,31,230232312,2,3,230232312
23,32,9,12,2,9
23,33,11,3,0,11
23,34,2,2,0,2
23,35,1,3023323,2322122,1
23,36,39624,97814,9,39624
23,37,29,7,2,29
23,38,2,2,0,2
23,54,1,302332301,310311,1
23,57,2,0,23323013,2
23,58,1310133,330755,184458,1310133
23,59,73321,31118,11,73321
23,60,1,3023323,1303122,1
23,61,65,16,1,65
23,61,23323013,3110,25586,23323013
23,65,30233230,1302031,36594,30233230
23,67,332301300,10,945,332301300
23,72,423024,23233,17,423024
23,74,0,5,2,0
23,75,445,19,2,445
23,102,5,0,1,5
23,103,3,1,0,3
23,104,16649,12,13,16649
23,105,0,323003223,21,0
23,105,10,30,3,10
23,106,23323003,22320,95736,23323003
23,107,30233230,322210,121172,30233230
23,108,230032220,1,3,230032220
23,110,8,22,5,8
23,115,1638,6,1,1638
23,116,1,0,332300321,1
23,116,8,3,3,8
23,117,0,300321110,311059,0
23,121,6,18,7,6
23,123,0,323003123,30,0
23,124,51,22,4,51
23,125,8,7,0,8
23,126,0,300312212,464296,0
23,127,8,7,0,8
24,28,1,0,230233113,1
24,29,0,233230233,1130,0
24,30,1,0,230232330,1
24,31,30233230,2323202,373707,30233230
24,32,5232,6,4,5232
24,33,6,3,1,6
24,34,12,22,1,12
24,35,1,0,23323023,1
24,37,28141,6,1,28141
24,38,1,0,332302321,1
24,38,1,1,1,1
24,54,2,0,332301310,2
24,81,11833,15,1,11833
24,82,0,301123301,2805,0
24,83,2,1,0,2
24,84,3,3023323,1123132,3
24,85,306376,128920,5,306376
24,86,6,3,4,6
24,89,150355,17043,17,150355
24,96,564123,23229,10,564123
24,97,560,806,16,560
24,98,268715,8,1,268715
24,99,10,1,1,10
24,100,1,0,230110103,1
24,101,0,233230110,1013,0
24,102,5,0,8,5
24,103,13,3,2,13
24,105,2,0,23323003,2
24,105,894,381,13,894
24,106,1,3023323,322322,1
24,107,6,3,30233230,6
24,108,0,233230032,2211,0
24,109,56705,44140,51,56705
24,110,3438,7,2,3438
24,111,230032113,2,8,230032113
24,112,357314,9153,21,357314
24,117,4,4,0,4
24,121,78,173,8,78
24,123,3,0,23323003,3
24,125,42905,71,6,42905
24,126,13,4,0,13
24,127,51195,15,28,51195
24,127,3,302332300,312213,3
25,3,17,11,5,17
25,4,30233230,3103132,76033,30233230
25,5,230310312,0,8,230310312
25,26,17,2,1,17
25,26,1,0,230301131,1
25,27,2,1,0,2
25,29,21970,12,20,21970
25,30,100,154,11,100
25,57,2,1,0,2
25,58,23323013,10200,36194,23323013
25,60,2,0,23323013,2
25,61,10530,17,4,10530
25,61,0,323013031,12,0
25,62,16,4,1,16
25,63,1,0,230130230,1
25,64,0,233230130,2202,0
25,66,230130203,0,2,230130203
25,80,496892,195643,5,496892
25,81,931,105,6,931
