x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
43,0,10131,6824,449
75,122,489,1023,220
82,125,119188,14422,62
82,127,67798,10796,41
85,40,20174,6072,44
85,122,2187,860,106
86,5,3420,18568,17
86,7,17365,10853,19
87,122,3713,3760,31
88,122,1754,586,65
88,125,3782,1873,155
90,7,123875,19961,39
90,120,4792,11031,29
90,125,4019,4234,36
91,8,167636,22446,62
91,13,94902,18927,45
91,18,181348,23314,127
93,124,3106,2452,51
94,12,1255,1927,38
94,114,4764,6222,27
94,119,56662,15380,58
94,124,138786,17837,40
96,110,106657,19953,49
96,119,129281,25362,56
96,120,3687,3207,77
96,122,7604,920,30
97,110,122045,17482,56
97,112,39591,11081,87
97,114,11962,13118,87
97,115,58773,11831,53
97,124,97524,8776,44
97,125,13696,15446,142
99,13,7697,10893,39
100,112,6673,447,147
