x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
7,23,2004,33517,23
8,25,10076,2770,32
9,21,869,1554,224
9,23,3787,5118,31
10,23,3830,131,20
10,25,20780,20795,8
11,23,14727,13209,15
11,25,10887,3941,29
11,26,20749,12413,25
11,28,1119,54246,15
12,26,3218,12228,113
13,21,1516,9817,20
13,22,15687,18990,17
13,23,8278,6940,27
13,25,13664,11363,21
13,29,2322,8888,126
14,23,12589,6707,46
14,26,5383,31965,15
15,10,4218,7718,14
15,17,20395,7911,37
15,21,2713,22969,35
15,28,593,41442,7
16,23,20455,7940,26
17,21,19402,26548,33
17,23,2058,1667,13
21,22,788,2275,31
21,23,39016,23808,13
21,35,15924,10252,35
22,21,3933,6622,18
23,19,2965,15878,93
23,21,10049,6930,34
24,21,13596,8081,42
24,22,13048,2157,51
25,19,9321,23085,31
26,19,24450,10239,35
26,21,5981,870,22
28,22,10277,10401,16
28,23,27625,21129,34
28,26,11937,7471,70
28,37,47188,32697,42
29,19,11734,9283,13
29,21,12770,22070,12
29,36,3157,7805,30
29,37,857,8038,19
30,23,13574,10619,29
30,28,20771,3420,37
30,30,9299,7373,9
31,23,31602,23691,12
31,26,11213,11337,49
31,30,1659,3004,17
31,36,8707,10428,41
33,28,5728,14545,15
33,29,2907,13414,27
34,23,2991,14783,16
34,25,20485,1201,8
35,22,12595,25434,43
37,33,5404,8950,14
40,39,3742,15650,15
73,7,12071,10334,88
74,7,2079,8127,131
75,11,24998,19988,23
76,4,18460,17537,24
78,7,19002,8685,7
79,4,26971,10256,8
79,5,14252,5755,14
81,7,15048,10019,6
97,117,3923,11006,46
98,96,7631,3118,16
99,98,10014,6239,11
99,103,3276,254,13
100,98,4836,3891,26
100,121,13904,14550,16
127,40,5543,1956,17
