x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
1,49,4046.5,1502,81,31,2
1,50,13755,869,20,5,2
2,48,11879,2573,34,16,5
2,49,10239,803,34,15,3
2,50,10136.5,1614,51,10,7
2,126,7321,30764,24,2,1
3,48,8684,842,31,8,4
3,49,10933,828,31,4,4
3,50,11589,1526,51,12,5
3,120,7048.5,5524,63,27,4
4,48,6967,662,56,12,2
4,49,7277,2243,33,14,4
4,50,4930,574,33,6,2
4,120,7308.5,4394,80,57,3
5,49,1204,11886,61,27,1
5,69,7810,1381,59,8,3
5,88,9462,713,37,4,1
5,89,5023,1334,98,39,7
5,90,33336,20335,32,8,5
5,97,7522,919,15,4,1
6,88,11530,1680,34,2,2
6,89,15472,12521,62,157,8
6,90,10788,3892,67,41,9
6,91,46038.5,37270,80,48,4
7,54,1336,5585,30,1,1
7,89,11129,722,40,7,1
10,15,11150,562,50,19,1
10,54,10263,1804,33,1,1
10,116,645,762,52,1,1
11,92,6448,21686,29,2,1
11,116,8324,745,10,2,1
12,9,1844,10998,23,4,1
12,117,177,1241,588,1,1
15,17,35889,38446,21,3,1
16,17,20083,11187,15,2,2
16,91,7490,2477,23,4,2
16,125,2541,25518,414,17,2
17,23,25890,33299,28,1,1
17,90,12493,818,33,1,1
17,91,8155,696,33,15,7
17,92,12508,895,30,1,1
18,90,8883.5,1109,218,4,3
19,124,5788.5,12490,159,25,3
19,125,4446,17577,268,115,20
20,25,15096,19780,131,1,1
20,124,10881,878,12,1,1
20,125,10190,720,46,87,2
21,25,8334,9618,69,5,1
21,26,3564,15644,31,1,1
21,27,3755.5,32670,95,7,4
22,27,5382,22742,43,3,2
24,29,1955,5045,70,20,1
26,71,12844,5178,34,1,1
27,31,24920,19862,29,2,2
28,69,3459,800,34,1,1
28,71,11685,3398,7,4,2
28,72,13111,4706,8,1,1
28,73,9233.5,4999,56,18,5
28,74,16787,7466,28,4,3
28,76,11240,693,36,2,2
29,72,7394,756,35,2,1
29,73,10847,2628,8,3,2
29,74,16190,4560,7,8,2
31,24,9821,925,30,2,1
31,33,5017,25785,26,2,1
31,71,27287,17813,7,18,2
31,72,21864,18310,17,22,2
32,73,6869,803,44,4,1
32,74,17239,755,30,2,1
33,73,9742.666666666666,1640,217,87,7
33,74,8071,854,26,3,2
33,75,9330,2200,12,15,5
34,73,8337.5,951,169,33,7
34,74,7265,3854,69,20,8
34,75,6814,19485,333,41,8
35,22,185,743,51,1,1
35,73,13762,540,313,2,1
35,75,5425,559,23,4,3
36,22,302,230,25,1,1
36,72,5764,627,59,10,8
36,73,26014,34562,49,11,3
36,74,50434,59092,12,13,4
36,75,8071.5,5998,182,58,23
36,76,5849.5,1566,67,15,6
36,77,6627,1878,69,3,3
36,78,8684,529,42,7,3
36,115,1507,5240,36,2,1
36,116,9537,735,53,4,2
37,72,7167,1476,79,45,18
37,73,10845,10057,36,38,11
37,74,9704,797,38,7,2
37,75,6986.5,6514,90,13,8
37,76,9160,632,31,90,10
37,77,6477.666666666667,2270,86,50,13
37,78,8991.5,2044,91,20,10
37,79,16126,4635,7,1,1
37,80,3849,5318,34,1,1
38,71,5545.5,7733,133,30,8
38,72,8544,3286,168,301,31
38,73,7029,675,33,12,7
38,74,9659.5,1403,77,41,9
38,75,9495,718,28,4,3
38,76,14992,12830,33,115,6
38,77,14172,568,33,1,1
38,78,26648,7695,8,18,2
38,79,26355,9595,8,8,1
39,71,5061,752,64,40,6
39,72,9202,2487,70,70,17
39,73,9412.5,1368,106,63,19
39,74,9211,4629,170,156,29
39,75,18364,8926,80,71,16
39,76,8450,667,36,10,7
39,77,10866,12457,42,3,2
39,79,17887,15666,57,23,5
