x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,0,219178.66666666666,550517,21,12,10
0,1,753905,455550,4,1,1
0,3,337216,287924,8,26,9
0,4,154233,394365,40,39,16
0,5,420993.6666666667,790878,26,29,10
0,7,198371,171733,4,10,2
0,22,569961,744993,21,13,4
0,23,220120.5,273908,23,2,2
0,25,380684,22403,19,1,1
0,26,4254,670,58,4,2
0,27,76397,6987,70,22,3
0,80,7647,601,14,1,1
0,100,125612,17762,42,7,1
0,106,429467.5,636686,7,4,2
0,107,383622,405609,5,1,1
1,0,284141,145152,10,13,4
1,2,265166,138839,16,10,3
1,3,370787,268603,9,3,2
1,4,321942,177478,26,6,2
1,5,233829.5,142630,15,12,4
1,6,7620,5365,32,3,3
1,7,5257,1890,68,6,3
1,15,76697,57956,6,2,1
1,20,27139,8339,27,1,1
1,22,532525.5,694175,20,12,2
1,24,410071,804884,17,9,6
1,25,141171.33333333334,230938,123,25,10
1,26,9182,1423,27,14,2
1,27,20136,10274,86,3,2
1,36,30672,26820,5,1,1
1,42,108948,37525,9,1,1
1,47,34329,26476,5,6,1
1,75,2329,459,21,1,1
1,83,15542,716,14,1,1
1,96,149396,138564,11,7,2
1,97,364948,353666,9,12,3
1,99,121161.5,368378,33,6,3
1,104,580737,575165,6,2,1
1,121,12625,7237,132,1,1
1,125,9747.5,1675,55,3,2
2,1,390311,373916,3,2,2
2,2,289836,775205,25,39,18
2,3,251842,545463,39,18,6
2,4,206912,197903,12,7,2
2,5,214240,184877,15,10,2
2,6,19319,22761,4,18,1
2,11,455501,352750,14,8,1
2,12,76731,14760,7,1,1
2,14,9815.5,1685,45,2,2
2,15,215773,155134,22,9,2
2,16,8197,660,33,1,1
2,17,34935,9023,20,2,2
2,20,169561,271075,3,2,1
2,21,242776,455665,7,4,2
2,23,237777,205459,15,15,4
2,24,359559,548239,17,38,6
2,25,298506.25,940704,28,67,14
2,26,366669,178247,8,5,3
2,27,234738.66666666666,610541,39,9,4
2,32,476521,367501,4,6,2
2,33,281151,211874,4,1,1
2,36,37216.5,15267,30,2,2
2,37,24642,7015,26,7,2
2,41,180991,21961,12,12,3
2,42,96888,65891,4,1,1
2,47,244046.5,239473,15,8,6
2,48,276929,213918,8,4,3
2,52,31257,30934,9,1,1
2,55,77020,59668,4,2,1
2,75,1789,471,30,1,1
2,81,14431.5,15289,54,2,2
2,82,18815.5,12921,49,2,2
2,89,28648,10903,60,8,2
2,97,255261,271410,3,1,1
2,99,339,430,165,1,1
2,105,58958,15809,8,2,2
2,110,176888,134602,4,10,1
2,117,402137,302742,5,2,1
2,122,229,494,223,1,1
3,0,279909,474064,16,18,3
3,1,200134,280928,11,14,2
3,2,341986,268180,9,6,4
3,3,428602,297004,8,9,3
3,4,332363,286318,3,1,1
3,5,179711,102282,9,6,4
3,11,35585,10631,18,1,1
3,12,419811,368038,5,4,2
3,17,13239,2364,38,12,1
3,18,15025,558,89,3,2
3,20,273909,293132,19,12,4
3,23,272324.5,474609,13,8,7
3,25,346874,238972,3,23,3
3,26,145386,190325,25,21,11
3,27,29257,3575,55,12,4
3,29,4874,602,43,3,2
3,30,172960,204369,45,20,5
3,32,294222,169034,3,7,2
3,33,209065,380641,14,18,4
3,48,298308,479834,22,18,4
3,53,269243,190386,11,7,2
3,92,662900,58049,18,1,1
3,96,332298,544533,11,6,3
3,99,323022.5,509990,21,8,5
3,100,443918,303016,10,1,1
3,105,295936.3333333333,569082,31,12,6
3,118,3164,204,51,5,1
3,119,11531,878,34,1,1
4,0,263657,190066,13,9,1
4,3,21948,9218,16,2,2
4,4,113019,221310,26,10,4
4,5,492625,213746,15,1,1
4,8,261221,183551,7,3,3
4,9,10596,6649,54,2,2
4,23,152875,181782,22,14,10
4,24,233273.5,355508,23,29,5
4,25,127735,185497,162,3,3
4,26,161687.66666666666,503717,28,17,9
4,27,13367,679,33,5,1
4,28,86706.5,323087,96,25,16
4,29,9068,839,22,3,2
4,30,331410,229841,14,24,6
4,32,61538,61886,5,1,1
4,48,275856.5,537977,24,10,3
4,51,5745,15374,66,1,1
4,52,864,554,51,1,1
4,53,32701,28877,20,2,1
4,54,161359,205705,20,5,2
4,65,232749.5,426572,36,20,3
4,74,1450,472,25,2,2
4,90,24175,27544,6,2,1
4,95,402785,368066,16,1,1
4,96,70023,10844,24,2,1
4,99,269001,278338,23,6,6
4,105,464633,584062,5,1,1
4,107,100770,584468,4,1,1
4,119,129705,304374,29,7,4
5,4,39950,65698,3,1,1
5,5,479544,442951,4,5,2
5,6,251721,246662,3,5,4
5,14,181560,206080,4,1,1
5,23,353955,504556,12,49,9
5,24,172414.5,212960,27,2,2
5,25,281577.5,481043,17,8,4
5,26,143581,368139,19,50,11
5,27,101708,66287,6,1,1
5,28,90698,11227,49,3,1
5,29,3171,630,16,5,1
5,30,711704,553356,4,8,3
5,36,9665,569,41,1,1
5,49,247983,436446,22,3,2
5,50,1211,333,74,1,1
5,51,21653,7974,22,2,2
5,64,14763,19611,37,39,2
5,65,51574,53292,44,12,4
5,90,299326,333691,5,2,2
5,91,303385,340212,4,2,2
5,99,216234,56743,6,2,1
5,100,3266,264,50,1,1
5,111,235914,181843,13,2,1
5,117,61440,12411,39,4,1
5,119,290733,299309,5,1,1
6,1,230566,184019,15,2,1
6,2,169284.66666666666,505408,18,25,7
6,3,207561,212181,6,5,4
6,4,127646,199484,29,6,3
6,5,179095,136113,20,18,4
6,6,553822,881504,23,26,7
6,10,412550.5,519959,15,10,4
6,13,533885,269477,9,5,2
6,14,42362,2108,20,1,1
6,17,548260,463529,3,2,1
6,18,458838,261717,5,2,2
6,26,178652,323703,26,10,5
6,28,130237.5,337739,61,8,4
6,29,390,4663,29,1,1
6,30,18736,4326,13,2,2
6,49,11280,743,29,3,3
6,50,164143,244975,42,24,8
6,51,151883,317715,61,5,5
6,52,230813,175964,9,23,5
6,56,318568,111391,18,1,1
6,57,444784,558840,8,1,1
6,66,22647,17460,53,4,3
6,74,23863,59527,14,2,1
6,86,438704.6666666667,979767,27,11,5
6,88,13884,145,48,1,1
6,97,297530,442344,16,6,4
6,109,64625,59129,14,2,1
6,117,7652,801,21,1,1
7,0,460692,427267,4,2,1
7,1,373314.5,523772,21,23,7
7,2,400623.5,549912,18,28,12
7,3,24353,8299,18,1,1
7,4,28588.666666666668,40060,111,6,6
7,5,378638.75,1087130,34,209,41
7,6,444830,617932,14,16,10
7,14,567,1371,25,1,1
7,15,398259,371813,6,1,1
7,24,786830,468318,4,2,1
7,26,552846,818332,20,2,2
7,27,310261.5,654044,11,5,3
7,29,39948.5,56556,21,10,7
7,30,26908.5,12108,48,23,7
7,38,23324,973,21,4,1
7,48,39517,23174,40,4,2
7,49,64842,38618,7,1,1
7,50,317587,224788,6,39,8
7,51,285400.5,547000,9,50,9
7,52,280161,373418,103,45,15
7,53,6913,549,140,1,1
7,54,434454,290049,6,1,1
7,55,116965,37690,9,19,1
7,56,44802,53014,13,2,2
7,58,82194,68389,19,2,1
7,60,332125,223431,17,4,1
7,70,2106,587,22,1,1
7,86,430467,337286,9,6,2
7,94,141719,204168,4,1,1
7,95,11839,776,14,1,1
7,97,63360,119016,19,3,2
7,100,575132,425587,3,6,2
7,110,218259.5,351945,16,7,4
7,111,473073,211116,13,16,3
7,112,306474.3333333333,773169,16,3,3
7,115,276712.5,86242,25,11,2
7,117,91541,34630,13,1,1
7,123,10275,834,40,1,1
8,0,781510,615486,5,1,1
8,1,351376.3333333333,825681,20,41,14
8,2,342948,543205,15,17,4
8,3,39652,16665,18,1,1
8,4,204434.66666666666,381492,42,18,11
8,5,306504.6666666667,711824,22,16,10
8,10,200880,296064,5,3,1
8,11,197963,371693,6,1,1
8,15,306381,146801,15,1,1
8,18,505761,712120,8,2,2
8,21,13670.666666666666,13308,90,8,5
8,24,256292,316333,6,1,1
8,25,31595,1691,6,2,1
8,26,362829,314678,6,4,1
8,27,183737,188971,7,5,2
8,29,327251,164998,16,3,1
8,30,13323,1732,10,3,1
8,41,195122,195177,8,3,1
8,48,8354,789,36,1,1
8,50,316898,452936,20,8,4
8,51,341019,905303,23,48,17
8,52,262357.3333333333,624540,31,64,13
8,54,329209.5,689543,33,2,2
8,58,85747,83694,21,7,2
8,72,9272,2733,48,7,1
8,84,99854,100317,4,1,1
8,101,176884,17587,61,15,1
8,107,2574,127,46,1,1
8,110,509648,378487,3,105,3
8,114,194527,257714,5,1,1
