x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
1,28,4716,3312,50,3,1
3,20,16040,4309,27,3,1
3,26,65511.333333333336,52636,36,9,6
3,28,14985,5299,24,3,1
4,49,115937,127566,16,15,4
5,4,86773,9454,17,1,1
7,41,27619,8218,61,6,3
7,53,20633,7448,25,2,1
8,42,64075.666666666664,91299,24,7,5
8,43,76936.66666666667,173898,17,8,5
8,52,77716,86775,6,9,3
9,41,103242,12708,45,4,1
9,43,511,10386,71,1,1
9,52,33789,40099,6,1,1
10,27,7564,5000,19,2,1
10,34,54551,20842,12,2,1
10,52,88283,92092,7,2,1
11,32,4169,783,36,1,1
11,47,17819,9288,20,2,1
11,48,216235,143031,3,1,1
11,52,53626,54783,6,5,1
12,32,4386,769,34,2,1
13,47,40899,9011,21,1,1
14,40,90569,95384,6,1,1
15,40,18463,12260,8,1,1
16,40,39609,43992,4,1,1
17,33,18129,3514,31,16,2
17,41,75693,114830,15,11,4
18,26,385662,317308,4,2,1
19,38,28943,15441,68,7,1
21,37,45897,59729,4,4,1
21,39,1216,481,167,7,1
22,48,14796,3371,23,12,3
23,49,41092,30406,16,3,1
26,23,19315,4794,23,2,1
26,45,23631,9132,13,1,1
26,52,5766,4081,62,3,1
27,36,4094,674,32,3,1
27,45,75813.66666666667,72603,81,9,4
27,46,5099,5073,14,1,1
28,18,238354,297838,8,9,1
28,46,41584,52672,55,9,7
30,26,20151,4513,22,1,1
30,35,85727,54755,21,3,2
31,54,18464,2211,25,3,2
32,21,18766,18791,8,2,1
35,51,40489,56951,4,3,1
36,51,287726.3333333333,829468,17,16,4
36,52,153016,154650,8,8,1
37,20,18163,5290,21,1,1
38,18,2118,2442,37,4,1
38,42,47672,26675,7,2,2
40,5,142745,100798,5,11,5
41,15,62200,66327,10,9,1
41,24,15744,8943,33,2,1
41,25,19350,5019,22,2,1
41,49,2691,3751,32,3,1
42,9,8636,5933,27,2,1
42,50,27200.5,47101,51,14,3
45,12,22888,8362,30,5,3
45,45,36802,39723,7,2,2
46,33,8222,4349,135,1,1
46,34,103086,15307,77,2,1
47,0,8279,512,20,1,1
47,18,45727,8883,12,2,2
47,22,18794,4221,22,1,1
47,24,147543,17621,63,7,1
47,25,128442,11422,71,70,3
48,7,67386,9942,18,3,1
49,13,134252,239319,18,9,5
50,12,30506.5,58188,33,12,4
50,13,14101.5,28482,20,2,2
50,21,6091,3140,33,2,1
50,39,477699,363582,4,1,1
51,16,17401,3396,45,1,1
51,52,16171,7669,32,6,1
52,2,31453,10302,19,1,1
52,52,176109.5,321022,16,24,6
52,53,482610,476095,5,1,1
52,54,145274,97215,5,1,1
53,40,37820,10282,20,2,1
53,49,37154,9174,25,2,1
53,50,41654,8105,28,1,1
55,13,7818,172,278,1,1
55,16,188627,190172,10,1,1
55,50,19322,2756,27,1,1
56,28,19020,3801,21,1,1
56,29,42891,36127,12,9,3
57,34,20577,4486,39,1,1
57,39,98935,117943,4,2,1
58,13,4751,152,49,3,1
58,27,83874,89268,4,1,1
59,27,95786,17908,9,1,1
59,40,70078.5,89304,9,3,2
59,41,466126,481989,4,1,1
60,12,11513,7309,55,1,1
61,36,474511,444839,4,5,1
62,13,61102,69995,7,2,1
62,14,94638,93320,6,1,1
62,38,24550,8100,42,15,1
62,42,48613,38206,4,1,1
63,13,403,3,16,1,1
63,22,20699,7420,20,3,2
63,49,39672,9291,19,1,1
64,18,126965,38732,23,1,1
64,20,4083,6208,8,1,1
65,15,8885,5261,18,4,1
65,18,85641.5,167322,14,5,4
65,19,50074.333333333336,42570,41,6,3
65,30,13017,4059,9,4,1
66,15,142573,36235,11,2,2
66,16,61486,39825,19,5,4
66,17,23423.666666666668,39992,91,8,4
66,18,145057.5,82028,19,14,6
66,19,135063.5,303402,13,2,2
67,12,144448,13285,71,30,2
67,15,52051,46578,55,9,4
67,16,48727.333333333336,137862,24,7,5
67,17,102366,124479,20,31,8
67,18,123828.2,212728,44,38,25
67,19,49661.8,185028,60,26,10
67,20,35406,6403,9,2,1
67,25,36349,10749,12,1,1
67,48,18956,4009,42,1,1
68,14,71713,44779,15,2,1
68,16,62724,107436,38,7,5
68,17,149470.5,756720,37,68,26
68,18,92414,56070,25,3,2
68,19,37622,7658,9,1,1
69,14,18688,18579,6,2,1
69,17,23439,26352,15,2,2
69,18,99009,121015,16,5,4
69,20,18823.5,38425,24,2,2
70,21,28304.5,20188,19,4,2
71,7,5067,12391,42,1,1
71,12,19844,4800,23,1,1
71,15,100108,23941,17,1,1
71,21,31435,20603,10,1,1
71,30,5866,948,21,1,1
71,43,24104,30079,4,1,1
72,21,91558,98356,7,2,1
72,22,40853,18331,7,1,1
72,44,52125,58211,7,72,2
72,45,72224,155283,22,14,5
73,9,126014,49193,8,9,3
73,44,69394,112060,15,7,2
73,45,70597,88474,8,2,1
74,9,26700.5,59832,15,5,2
74,10,152630,123325,7,1,1
74,11,174443,197483,6,1,1
74,44,83939,44813,7,1,1
75,9,21018,7165,9,4,2
75,10,68957,142911,20,10,5
75,44,18065,9026,9,5,1
75,46,11477,4544,13,1,1
77,19,23613,10373,18,2,1
77,30,7163,12353,48,1,1
78,31,2897,3591,82,2,1
79,5,35401,10633,22,3,1
