x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
1,75,26730,17808,47,1,1
1,112,20332,9382,7,1,1
3,112,9005.5,8951,28,23,3
4,105,6514,7127,13,1,1
4,124,43317,63495,5,5,1
5,123,10374,2477,7,2,1
6,127,10505,24559,6,1,1
7,104,10633,8407,38,1,1
7,106,20843,4325,36,2,1
7,127,4749,4880,37,12,1
8,104,12031,9862,42,6,3
8,105,38632,18344,27,5,2
8,114,62659,21124,3,1,1
8,118,24276,19670,4,2,1
9,102,12079,13867,80,10,3
9,108,7244,7269,37,1,1
9,118,28661,20061,4,2,1
10,117,11534,2027,6,1,1
10,119,7954,1851,14,2,1
11,113,28923,12997,9,1,1
11,117,51867,25184,2,2,2
12,89,12962,10230,10,1,1
12,104,14653,9655,20,1,1
12,110,37917.333333333336,51159,26,23,5
12,113,26383,20156,5,3,1
12,114,6659,8796,6,2,2
12,118,61531,9813,5,1,1
12,119,12407,1903,5,1,1
12,120,121900,23726,2,26,1
13,115,68021,20443,3,1,1
13,122,95594,27944,5,2,1
14,110,5851,13650,8,2,2
14,111,10017,6741,29,4,1
14,116,21782,22249,2,1,1
14,123,19057,5096,4,1,1
14,124,97651,92556,4,3,2
15,115,114632,19779,3,1,1
15,124,83515,57153,13,42,8
15,125,50487,23622,6,36,14
16,114,8814,1808,7,1,1
16,120,24125,13041,3,26,2
16,123,51228,13751,2,7,3
16,124,21893,10346,4,7,4
16,125,53344,39244,6,17,9
17,114,29519,4919,3,1,1
17,115,221569,24670,3,1,1
17,116,33867,12171,3,4,1
17,117,29324,13763,4,1,1
17,118,69460,23283,3,1,1
17,124,60501,37745,3,1,1
18,114,146230,25036,2,2,2
18,126,224945,24615,2,1,1
19,122,93205.5,40534,7,3,2
19,126,80126,18926,2,1,1
21,50,53967,41694,5,1,1
23,109,28019,22738,4,1,1
23,124,29523,28985,3,1,1
25,124,74127,40510,22,1,1
26,119,33510,37381,42,2,2
26,120,24994,28573,23,1,1
26,125,52981,25922,22,2,1
27,60,4223,5534,11,1,1
27,114,42021,59765,26,9,7
27,123,58404,21237,21,2,1
27,125,34527,24242,9,4,1
28,105,44530.5,89648,42,22,8
28,106,31284,15702,23,7,3
28,109,33486.5,72196,35,8,2
28,111,53279,55114,21,19,4
29,56,27960,29940,60,9,7
29,57,39251,40913,11,1,1
29,103,25171,48604,25,1,1
29,104,50837.5,145549,41,17,10
29,105,40604.5,50037,57,13,7
29,107,29876,17536,16,3,2
29,109,67473,88872,19,5,3
29,111,33427,79501,21,7,4
30,39,4715,6927,13,1,1
30,40,22052,18912,73,1,1
30,99,12598,2391,3,1,1
30,100,29992.5,22496,40,11,7
30,101,46283.5,49885,39,3,2
30,102,46524,35729,26,1,1
31,39,15410,13748,16,6,3
31,40,25113,23031,127,2,2
31,90,88477,79051,23,1,1
31,97,57223,29003,20,1,1
31,98,40009,44485,22,10,2
31,99,47527,21703,12,75,15
31,100,32276.5,26424,40,154,29
32,39,21782,12980,30,4,4
32,40,27392,27280,14,7,1
32,90,31211,29011,21,33,2
32,91,51706,38516,23,13,2
32,96,39692,30335,22,14,1
32,98,42711,46137,20,133,13
32,99,56549.5,44255,31,163,60
32,100,59271,34270,27,132,59
33,91,13366,31733,65,2,2
33,96,67803,56538,23,1,1
33,97,48857.25,191938,95,9,9
33,98,31132.5,71911,46,17,5
33,99,41910.333333333336,85031,51,162,32
33,100,47120,19449,14,19,7
34,40,56866,136984,13,4,2
34,91,40391,18619,28,1,1
34,93,32046,26464,6,2,1
34,95,44574.5,183400,94,20,9
34,96,81629,70660,24,1,1
34,97,44419,38177,21,19,5
34,98,40476,36301,19,11,7
34,99,40484.333333333336,93104,40,31,17
34,100,47851,26318,5,1,1
35,40,28174,43709,6,1,1
35,92,49391,84604,35,3,3
35,95,29663,25308,28,1,1
35,96,28377.5,65884,44,7,5
35,97,49592,101318,41,27,4
35,98,45218.333333333336,161271,59,68,19
35,99,30254.5,48588,51,4,4
35,100,24428,18889,56,20,2
36,92,41222,43668,15,7,4
36,96,40059.666666666664,131200,61,7,4
36,98,69405,77665,9,2,1
36,99,23450,41976,16,27,6
36,100,44731,30349,42,3,2
37,57,15807,13329,5,1,1
37,93,18828,7676,21,4,1
37,94,25784,44954,18,2,2
37,95,43518,46668,26,4,4
37,96,13989,3848,11,1,1
37,100,1390,307,374,2,2
38,83,50266,18626,5,1,1
38,86,22134,30145,7,3,1
38,92,20751,20010,13,11,3
38,93,41476,83055,29,21,5
38,96,33136,26651,24,1,1
38,97,17528,6977,23,1,1
38,99,64732,64304,34,1,1
38,100,18798,14296,28,6,6
38,101,22536,3932,19,1,1
39,26,16305,7090,28,1,1
39,68,5699,85,8,1,1
39,70,40487,44405,8,1,1
39,83,28299,27429,6,4,2
39,84,34975,26203,6,2,1
39,85,14406,14691,6,2,1
39,93,8127,1857,30,2,1
39,97,36459,26897,14,10,4
39,98,37877.666666666664,92667,54,29,12
39,99,41041,36236,22,6,1
39,101,23144,24439,23,21,13
40,70,31884,30159,24,3,1
40,74,15831,27590,7,2,2
40,78,14816,7072,21,1,1
40,82,29694,18725,11,4,2
40,83,25871,31362,7,2,2
40,92,74159,77292,8,1,1
40,100,87650,94700,17,2,2
40,101,34303,24906,29,3,3
41,69,26505,22256,6,3,2
41,70,35708,33117,13,30,7
41,71,28187.5,75212,35,22,2
41,73,31045,72512,20,5,3
41,74,35285,39771,9,19,1
41,80,18746,17230,6,2,1
41,82,82818,122614,6,10,5
41,83,46133,56424,9,3,2
41,90,11160,5033,18,1,1
41,92,39930.5,60475,18,16,5
41,93,27640.5,48122,13,7,2
41,103,5289,526,18,1,1
42,9,22380,3160,40,2,1
42,28,20041,4745,27,1,1
42,54,16785,802,12,1,1
42,55,28811.5,30937,40,11,4
42,60,54413,46131,5,5,2
42,65,68221,60670,4,5,2
42,69,15652.5,27478,37,5,4
42,75,25245,16698,30,3,3
42,82,3085,1024,33,1,1
42,85,38389,31750,5,1,1
42,88,22569,14512,9,3,2
42,90,23054,27952,10,4,2
43,56,11207,4394,6,4,1
43,57,35545.5,46063,11,5,3
43,66,57779,57140,5,19,5
43,69,32624,81740,22,36,6
43,82,30769,24010,7,2,1
43,83,41055,76956,10,9,4
43,85,46105,50949,5,13,6
43,86,51580,57961,7,4,3
43,87,11346,5878,17,2,1
43,89,16157,2862,20,1,1
43,97,43922.5,81416,37,6,3
44,25,27150,29050,8,2,1
44,39,38211,26246,10,2,1
44,57,14736,28323,6,1,1
44,58,6006,27051,27,2,1
