x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,17,4416,761,22,7,1
0,41,74884,93163,2,1,1
0,42,80477,50338,29,138,9
0,52,17529,4778,9,1,1
0,55,70526,143744,9,3,3
0,77,79429,103920,51,41,24
0,78,60122.5,30243,19,248,62
0,79,69716.66666666667,124733,24,200,44
0,80,100296,7810,15,46,12
0,81,138630,7986,7,3,3
1,7,6729,3204,13,2,1
1,41,67585.66666666667,96611,30,45,16
1,42,31645,8087,12,1,1
1,56,51624.5,109456,10,31,4
1,78,44274,13471,23,46,14
1,79,92020.5,18108,21,204,57
1,80,99699,38264,17,12,9
1,81,74798,9259,8,1,1
2,41,44229,52457,21,32,12
2,56,74156,168659,10,10,7
2,57,84815,109063,4,1,1
3,35,64450,61208,23,20,5
4,34,68010,64820,6,1,1
4,35,46067,33029,11,10,3
4,46,65278,68288,5,12,6
4,62,86125,39067,9,12,4
4,86,68872,114294,16,40,13
4,87,47336,42736,6,1,1
5,22,28341,102601,13,5,3
5,34,51825,47415,11,13,4
5,35,62757,41062,12,4,3
5,46,138053,102319,27,2,2
5,61,44998,21979,9,2,2
5,62,39854,8631,9,10,4
5,63,64928,42254,9,8,3
5,87,52235,69538,24,38,14
6,16,40573,42715,4,12,1
6,22,27002,13803,4,2,1
6,44,42268,8191,10,12,3
6,47,90453,181895,7,16,10
6,48,62520,25828,30,13,4
6,56,27156,20004,10,11,5
6,57,19776,9710,3,1,1
6,58,72482,84777,5,1,1
6,59,34997,48425,15,3,2
6,60,30070,9598,52,1,1
6,62,68634,7874,11,16,5
6,63,13815,3306,8,1,1
6,87,55825,24513,9,6,4
7,13,57125,36703,6,1,1
7,25,21610.5,35949,55,48,13
7,26,44647,47797,24,57,16
7,44,61738,29930,21,27,5
7,45,51709.5,23316,23,12,3
7,47,84791,91449,5,1,1
7,54,48285,44549,36,8,7
7,58,11154,1243,16,1,1
7,89,59678.5,117616,13,5,3
7,93,34109,34446,7,11,6
7,94,49165,56570,4,1,1
8,12,73604,75502,2,5,3
8,25,42590.5,53638,15,10,4
8,26,47565,87986,19,21,12
8,64,63574,27240,11,23,2
8,88,19798,16250,4,2,1
8,89,26800,21617,7,12,2
8,92,116811.5,31304,23,33,4
8,93,34181.5,37653,42,10,5
9,25,132855,8762,16,6,1
9,54,112152,2955,12,1,1
9,55,60612,155330,8,2,2
9,64,50137,16428,7,29,4
9,65,52815.5,52316,8,13,5
9,66,32860,20372,3,1,1
9,68,12821,11886,4,3,1
9,92,63673,132217,17,24,16
9,93,73379.5,95123,14,82,39
9,94,71414,203286,16,20,10
10,51,64856,88193,18,1,1
10,52,102126,154736,21,28,12
10,53,67087,164661,22,15,11
10,54,77977,6483,12,10,7
10,55,28775.333333333332,83428,68,26,9
10,66,48396,20051,4,1,1
10,67,49183,60763,10,2,2
10,68,40052,39187,7,64,21
10,69,35299,17132,4,10,6
10,92,69381.66666666667,41931,31,9,7
10,93,59014,32278,9,33,4
10,94,22081,12128,17,3,2
10,95,31847,21797,5,3,3
11,7,256420,278977,10,2,1
11,48,63327.666666666664,80864,48,10,6
11,49,82327,76881,32,20,15
11,50,58145,23909,24,46,11
11,51,64452,24788,11,52,6
11,52,49357,38913,26,82,24
11,53,146702.5,213751,31,163,51
11,54,94199.5,220248,70,85,45
11,56,96806,65234,7,1,1
11,69,37925,32245,30,38,19
11,70,8538,11197,10,6,4
11,74,26049.333333333332,71765,18,11,7
11,92,67676,53866,16,1,1
12,7,52716.333333333336,147996,19,84,26
12,37,35800,9747,17,1,1
12,47,91712,95169,37,2,2
12,48,54270,20438,12,96,15
12,49,71836.5,43833,32,71,32
12,50,52081.5,65229,27,118,30
12,51,47842,71640,28,168,76
12,52,62848.5,117814,46,228,72
12,53,105068,5407,10,24,5
12,54,115981,57854,8,4,3
12,55,276928,280479,28,63,5
12,56,92691,170598,8,5,5
12,57,74641,46473,8,4,2
12,74,29419,39176,10,4,3
12,75,58078,129744,11,9,2
12,104,16594,2140,9,1,1
13,29,64706,123822,23,14,5
13,36,31301,38053,9,10,1
13,47,88082,11695,15,12,5
13,48,89953,35540,23,96,33
13,49,65843.25,129787,55,177,79
13,50,66533,69743,26,436,109
13,51,63546,51915,21,477,134
13,52,73547,19356,14,117,30
13,53,70943.5,91754,38,111,39
13,54,139477.5,234862,34,19,5
13,55,90824,188904,31,12,6
13,56,25534,20476,8,13,3
13,57,12582,3598,22,1,1
13,104,70695,7581,16,1,1
14,16,37746,49485,6,8,3
14,34,13806,21026,7,1,1
14,35,38454,15961,8,1,1
14,36,35828.5,35977,29,25,11
14,49,65991.5,37174,26,279,95
14,50,61727.5,53959,27,690,185
14,51,76103.25,151393,53,1035,310
14,52,71276.5,54185,23,249,65
14,53,88267,103188,25,145,44
14,55,10536.5,20732,10,10,4
14,60,49249,8818,12,2,1
15,15,29545,26877,8,24,7
15,16,19131,13953,14,42,8
15,34,66894.5,101036,30,211,30
15,35,62074.5,118506,20,14,8
15,37,54455,31383,11,14,2
15,49,111019,8082,33,12,3
15,50,61726.666666666664,103483,33,220,43
15,51,101276,67845,15,224,65
15,52,72716,149931,32,591,140
15,53,78968.33333333333,99997,32,117,42
15,54,93147.5,50653,21,13,6
15,60,75114,8365,14,93,3
16,15,35118,25787,10,2,2
16,16,9021,5440,24,9,4
16,34,41803.5,57784,20,15,3
16,36,68225,136054,25,4,4
16,37,78759,130770,13,275,21
16,50,20516,13580,8,2,2
16,51,46778,24721,11,115,19
16,52,58396,144296,26,48,24
16,53,34413,33385,16,11,6
16,54,65355.666666666664,150864,21,39,19
16,55,86738,79573,7,50,11
16,56,55987,14463,6,9,5
16,61,24050,6890,10,1,1
17,53,62390,49820,25,23,10
17,54,119099,101041,11,32,14
17,55,90517,146645,22,235,38
17,56,64318,107446,13,20,6
17,57,27036.5,22517,23,5,5
17,58,55162,50284,6,5,4
17,83,36554,5094,12,1,1
18,54,18572,15280,4,2,1
18,55,38516.5,119765,88,158,41
18,57,19437,4259,13,2,1
18,58,283961,25835,18,1,1
18,59,43850,48418,23,2,2
18,60,28558,22492,15,7,2
18,61,39877,25289,11,2,2
18,90,65466,228266,34,48,19
18,91,33749,13258,13,8,2
18,94,390141,385972,5,1,1
19,58,45187.5,55250,16,12,5
19,59,43337.666666666664,107560,23,11,6
19,61,86148.5,104612,20,4,4
19,73,72365,80736,5,1,1
19,90,75587,34422,8,15,4
19,91,43838.5,26472,26,48,6
19,94,50261,57687,16,8,7
19,95,52129,26634,4,14,4
20,58,64160,36163,4,10,2
20,59,56611.5,87581,17,26,7
20,60,42718.333333333336,81396,57,44,18
20,61,58715,58343,12,2,2
20,74,17831,23296,25,7,3
20,75,53140,26614,5,3,2
20,93,38099,27117,10,4,2
20,94,17756,4134,8,1,1
20,95,20883,3124,11,1,1
21,60,42696,35635,22,28,2
21,72,127988.5,18341,28,17,6
21,73,53787,25922,21,158,16
21,74,74126,18841,13,6,5
21,75,56952,59785,20,96,21
21,76,15583,5747,17,2,1
21,92,25686,28644,16,6,3
21,93,68335,3897,23,10,2
22,72,61621,35845,8,1,1
22,74,86805.5,137469,19,8,5
