x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
1,41,83099,93510,8,1,1
1,42,24318,38209,16,2,2
3,40,75491,123028,10,13,8
3,41,8347,12583,11,4,1
4,39,36004,45684,15,51,14
4,40,115286,109726,9,5,4
4,42,17614,32363,12,22,2
4,43,29713,36776,18,3,2
4,44,53039,76352,18,3,2
5,38,9910,1021,110,1,1
5,42,25440,30437,9,2,2
6,38,64005,68250,23,15,3
6,40,85066,71162,18,10,4
6,43,36189,34579,27,2,2
7,37,69717,104563,11,30,3
7,39,41211,57681,8,6,3
7,40,51808,47915,8,2,2
7,43,18712,29522,18,5,4
7,44,49610,82427,9,1,1
8,36,42503,58189,16,11,4
8,41,28385,45742,15,5,4
9,31,8300,9627,86,1,1
9,34,94429,95022,11,1,1
9,37,45372,44516,7,2,2
9,38,58160,52955,15,16,8
9,40,10717,15232,28,2,2
10,28,298338,408116,11,1,1
10,31,40018,30253,28,1,1
10,32,58223,7329,91,2,1
10,41,27077,26056,30,12,3
11,37,16572,43979,25,2,1
12,20,232424,19722,91,1,1
12,121,2587,21783,6,1,1
13,49,31887,38016,10,4,2
13,112,44918,51014,6,1,1
13,120,29105,27354,8,1,1
14,47,37213,39437,16,3,2
14,119,90438,77625,7,14,2
15,46,30097,31553,8,1,1
15,47,37074,43385,25,1,1
15,49,54801,58673,29,1,1
15,116,59409,70689,7,6,2
15,118,27934,18533,7,1,1
15,119,310137,95753,8,4,1
15,121,35974,54089,7,9,1
16,45,12168,10593,64,2,1
16,48,36994,42607,16,2,1
16,117,143546,75504,6,6,2
16,118,74177,91094,6,4,3
16,121,143862,69080,7,5,2
17,113,18371,41017,8,1,1
17,114,6092,3523,11,1,1
17,118,54369,60002,7,5,2
18,72,311219,110125,8,3,1
19,77,51833,28458,8,1,1
19,116,45708,22030,7,3,1
20,75,34542,26621,8,5,2
23,73,75299,77876,8,1,1
23,122,27506,30078,7,2,2
29,99,53180,77933,7,3,1
31,76,34375,14884,9,1,1
31,121,453,97,293,1,1
32,87,51647,42135,6,2,2
33,78,265222,218179,6,1,1
34,72,296679,219650,9,1,1
37,36,33844,51384,8,1,1
45,43,92874,93206,9,2,1
46,40,166217,382106,8,1,1
48,5,47285,31296,6,33,2
49,5,54087,54237,6,3,1
50,5,33923,39840,9,20,2
50,8,23859,318,7,3,1
50,125,96711,95958,8,1,1
50,127,9050,64112,146,1,1
51,7,180785,15760,75,1,1
52,6,54543,71029,6,3,1
52,7,187238,15026,85,1,1
52,123,25931,32224,25,3,2
53,124,19234,45564,27,1,1
53,125,40726,44539,27,1,1
55,9,42917,26253,7,1,1
59,125,33815,31894,7,2,1
60,125,31739,31541,7,2,1
60,127,73854,70638,12,2,2
61,127,39939,38586,17,5,2
62,123,184124,228632,16,1,1
62,127,25933,29259,7,5,1
64,21,37285,18403,83,1,1
70,105,28426,15230,79,1,1
75,17,32298,20433,5,1,1
78,21,57661,44772,8,2,2
79,18,33481,33312,14,2,1
81,19,67117,49927,8,1,1
82,37,8385,16028,8,1,1
83,39,22982,10214,8,1,1
83,82,26411,29955,7,1,1
83,88,16962,32708,8,2,1
92,50,87755,95959,7,20,1
93,47,96835,100197,7,1,1
93,48,58560,76503,8,1,1
94,42,39659,48244,9,1,1
94,43,95505,86843,8,1,1
94,44,22642,16175,8,1,1
94,46,49646,37429,13,4,3
94,47,57028,60201,10,8,2
94,49,93759,97819,7,3,1
94,51,97700,98732,7,2,1
96,45,22043,50950,8,1,1
103,33,12451,35232,7,4,1
105,33,2414,3329,22,6,1
108,126,43527,49393,8,2,1
109,127,54744,65621,7,20,1
110,124,83230,87089,8,1,1
110,126,56386,85264,8,3,1
111,125,410,731,26,1,1
112,123,11811,33348,25,1,1
112,126,82660,77312,8,1,1
113,124,26481,9933,7,1,1
114,122,8711,9322,13,1,1
119,33,32477,39217,8,3,1
120,35,93949,93839,7,3,3
120,40,9601,53700,9,2,1
121,32,21585,22159,7,1,1
121,33,52039,86422,7,3,1
121,42,19713,42263,7,4,2
121,44,17828,15853,12,1,1
121,74,30635,43871,12,1,1
122,34,64251,70583,6,3,2
122,42,52140,46159,6,1,1
122,43,47109,82150,6,1,1
123,34,71072,52375,6,8,2
123,40,47897,46135,6,1,1
124,39,40082,39706,7,1,1
124,108,29901,26796,9,1,1
125,40,40917,41753,6,2,2
126,32,194809,8578,72,1,1
126,39,19179,29518,5,3,1
126,40,45855,30231,7,1,1
126,41,37948,17443,9,1,1
126,110,31319,46303,11,3,1
127,33,62053,6273,16,2,1
127,34,26321,9346,10,1,1
127,39,33215,54612,12,3,3
127,42,54607,44096,8,70,9
127,44,18014,10897,6,5,3
127,106,69817,61960,8,1,1
