x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,8,0,233310012,3,0
3,14,31001132,84817,10882,31001132
4,94,5,302323330,332113,5
5,10,23233310,1133,98167,23233310
8,11,5,3023233,31001210,5
10,8,21,1,1,21
10,10,59,7,0,59
10,11,3,0,23233310,3
11,8,323331001,233,285,323331001
12,0,5,0,323331001,5
12,9,20652,24,1,20652
12,9,661,577,25,661
14,7,1,302323331,1301,1
14,8,0,331001300,386557,0
14,9,269251,153216,8,269251
15,11,23,4,2,23
15,124,27,4,4,27
15,125,4,2,0,4
16,127,23233303,31110,26425,23233303
17,123,37,6,2,37
18,9,132938,10802,23,132938
18,10,3,0,23233310,3
18,96,11,1,0,11
18,98,1,0,323330332,1
20,5,21,21,1,21
20,9,323331003,313,334,323331003
20,10,4,2,0,4
20,12,4,3023233,31003223,4
20,13,0,233310032,22,0
21,4,19,20,45,19
21,9,0,331003320,463243,0
21,12,8415,25,2,8415
21,13,7,1,1,7
21,99,256,9,1,256
21,124,5,3,30232333,5
22,1,171987,12,12,171987
22,10,899,824,26,899
22,13,7,4,2,7
22,14,1,11,27,1
23,9,3,302323331,3321,3
23,14,4389,14,1,4389
23,14,92835,95311,11,92835
25,15,18,7,3,18
25,17,78,5,0,78
25,20,333100132,2,0,333100132
25,20,10,6,30232333,10
28,17,31003220,174999,205095,31003220
28,121,10,4,0,10
33,0,61402,21582,22,61402
33,17,23233310,3221,17046,23233310
36,116,36685,34,2,36685
36,121,28,89,16,28
38,25,30232333,1001323,241918,30232333
38,120,19,28,8,19
41,9,0,331011303,17063,0
42,20,3,0,323331003,3
43,9,1,302323331,11320,1
43,9,4,4,0,4
43,16,6,3,1,6
43,20,3,2,0,3
44,4,26,4,4,26
44,6,12,5,0,12
44,8,23,12,3,23
44,9,1,0,323331011,1
44,9,2,1,1,2
44,10,323331011,301,750,323331011
44,16,198624,12936,14,198624
44,17,1323,18,1,1323
44,19,14,1,1,14
44,20,1,5,9,1
44,43,24,4,0,24
45,6,24,1,1,24
45,7,2,0,333101203,2
45,8,30232333,1012023,113214,30232333
45,10,9,7,9,9
45,11,7589,17,16,7589
45,15,1,3023233,31010332,1
45,16,23233310,10323,41088,23233310
45,17,13856,25,4,13856
45,18,24,1,1,24
45,19,333101002,1,2,333101002
45,41,5,5,2,5
46,1,323331012,211,452,323331012
46,6,21677,20,4,21677
46,7,2,2,30232333,2
46,8,0,232333101,2030,0
46,9,333101202,2,6,333101202
46,15,1,0,23233310,1
46,41,16,1,1,16
47,6,850,648,25,850
47,7,2,2,0,2
47,16,0,233310103,31,0
47,17,67482,10740,29,67482
47,18,52,22,10,52
47,19,30232333,1010022,343112,30232333
47,34,9,1,4,9
47,99,9,5,4,9
48,14,22840,18,1,22840
48,15,20,3,1,20
48,16,1,1,0,1
48,17,31010301,40943,7639,31010301
48,19,9,2,30232333,9
48,20,0,232333101,23,0
49,16,17,1,1,17
49,19,24,3,0,24
49,20,0,232333100,2000,0
49,20,3,0,333101003,3
51,4,243024,57172,18,243024
51,16,507,173,16,507
51,34,336727,11019,20,336727
51,98,34774,16485,7,34774
52,3,0,331012212,329493,0
52,105,2,0,23233303,2
52,111,0,233303320,10,0
52,112,23233303,32001,28494,23233303
52,113,30331332,650577,36808,30331332
54,12,371389,19012,20,371389
54,16,291726,33315,13,291726
54,21,7,3,30232333,7
54,23,2,0,333100200,2
54,37,585,23,1,585
54,104,1,1,0,1
55,20,0,232333100,3122,0
56,7,0,331013321,422976,0
56,14,31012331,219931,134495,31012331
56,14,23233310,12333,15000,23233310
56,34,72,23,1,72
56,121,57940,25104,25,57940
57,14,0,233310130,2,0
57,16,16638,10867,19,16638
57,109,3,3023233,30332012,3
60,17,13216,22,7,13216
60,102,10,8,3,10
61,15,4,3023233,31013003,4
61,98,333033222,2,4,333033222
62,9,1,302323331,13322,1
62,32,400765,32585,20,400765
62,94,16,3,2,16
63,34,23233310,2100,77538,23233310
63,35,274436,16,7,274436
63,38,24,6,4,24
63,94,91,20,2,91
63,95,1,1,30232333,1
63,96,1,0,333033230,1
63,97,0,232333033,2302,0
63,105,12,1,1,12
64,35,90293,21775,23,90293
64,35,31002033,218255,231562,31002033
65,0,4,2,1,4
65,29,30232333,1003113,244278,30232333
65,35,1,0,23233310,1
65,35,281076,18409,22,281076
65,95,6,3,0,6
66,14,323331013,302,745,323331013
66,16,166216,8498,17,166216
66,17,7,2,0,7
66,35,15,4,0,15
66,94,5113,27,3,5113
66,99,30232333,332233,204143,30232333
67,13,1,0,323331013,1
67,17,10208,21,16,10208
67,18,21,2,2,21
67,99,29196,25743,11,29196
67,100,54124,2172,14,54124
68,18,10,1,1,10
68,19,3,0,23233310,3
68,35,200309,19,5,200309
68,35,323331002,200,95,323331002
68,36,26,4,4,26
68,56,0,233303330,3,0
68,99,30332332,308730,19454,30332332
69,35,258,620,14,258
69,35,0,331002201,941927,0
69,36,17,15,6,17
70,20,589,216,22,589
70,36,1,302323331,2202,1
71,39,0,233310021,2,0
71,101,323330332,110,605,323330332
71,105,31467,10,17,31467
72,105,317,431,12,317
73,24,3,0,333100313,3
73,37,2,3023233,31002103,2
74,15,2,2,0,2
74,30,333100311,1,0,333100311
74,40,13,5,0,13
75,38,4,0,0,4
