x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
8,108,30221212,666757,35737,30221212
34,3,0,330331213,375112,0
41,26,123472,35620,12,123472
45,23,529,278,32,529
48,24,40043,30,2,40043
49,7,2,4,2,2
49,23,282407,33841,51,282407
50,5,4451,25,7,4451
50,83,2,0,23233302,2
53,12,323330331,212,962,323330331
55,4,8,1,8,8
55,9,2,0,323330331,2
56,8,27,10,5,27
56,10,2,302323330,331220,2
57,5,331669,20009,32,331669
57,9,8,3,0,8
57,81,5,1,0,5
59,4,14,0,333033130,14
61,8,30232333,331301,238347,30232333
65,12,333033130,0,8,333033130
67,6,0,232333033,1302,0
90,92,7,1,1,7
91,92,44367,13,4,44367
91,93,8,2,2,8
107,1,323331101,21,100,323331101
109,0,0,331101023,270484,0
110,0,6,302323331,101102,6
111,0,2,0,323331101,2
114,0,3,1,0,3
116,5,5,1,1,5
117,14,192135,12052,13,192135
