x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
2,108,2,302332210,201331
10,116,536965,633992,11
11,102,23322102,3223,39971
12,101,0,322102033,0
12,117,1,0,332210202
13,92,1,3023322,10203301
16,108,19,1,1
17,114,9,4,0
17,119,31,1,1
17,120,17,2,2
17,121,1,1,0
17,127,23322102,1123,81238
17,127,0,322102012,2
18,105,5529,15,1
22,77,229119,9775,17
23,93,2,0,23322102
25,90,18,1,1
25,91,15,9,2
25,93,3,3,0
25,110,7,4,0
26,91,256,383,18
26,92,692567,9,2
27,123,32051,20,10
28,74,0,210210030,116533
28,75,332210210,20,17
28,108,671311,23354,20
29,111,3,1,1
33,0,0,322103211,33
33,114,4,1,0
35,82,7,2,0
35,107,10,2,1
36,93,1,302332210,210031
36,104,332210202,303,991
36,106,103,151,19
36,107,19310,23,25
36,108,11,1,1
37,81,21,8,3
37,82,4,6,3
37,83,1,0,332210210
37,106,567112,647018,9
52,125,11,2,2
56,123,881,24976,23
57,126,1,0,221020212
58,122,10202210,204087,22814
59,123,23322102,2211,62146
59,124,284813,8,8
59,125,53,14,3
67,127,3,1,30233221
68,123,1,3023322,10202221
68,127,34,4,0
69,123,2,0,23322102
70,124,0,322102022,13
71,123,0,233221132,202
71,124,30233221,1320200,10558
74,116,0,233221132,2033
74,117,30233221,1322030,735268
75,123,8,0,221132020
76,114,1,0,221132210
80,113,1,1,30233221
81,121,15,3,30233221
81,127,99287,10694,17
86,116,33,3,0
87,110,53579,19,1
87,114,16,9,2
89,105,11322231,298125,46538
90,106,58057,39601,24
90,114,92,15,5
90,127,221132013,0,4
91,106,332211323,323,56
91,108,203057,41826,14
91,113,1,3023322,11323020
92,116,23322113,23000,92127
92,125,0,322113202,30
93,113,4,0,23322113
95,113,10,1,0
98,114,14,1,1
99,121,3,0,23322113
99,124,1,3023322,11320231
100,115,0,322113230,1
101,116,16,1,1
104,126,23322113,20223,91362
105,122,20,17,5
105,123,12,9,0
106,116,35084,16,1
106,119,1012,18,16
106,123,19471,21,7
107,111,431,396,31
107,119,9,9,1
107,120,2,302332211,322000
107,121,0,211321303,46773
108,119,67749,32513,20
108,120,5,1,1
109,121,1,0,332211322
109,123,243,755,17
110,118,221132202,3,4
110,120,18,4,3
110,121,4,1,0
110,122,332211321,222,759
110,123,536603,53496,20
110,125,16,1,1
111,112,12,1,1
111,119,1,0,221133313
111,122,221133233,3,1
111,123,309529,290838,5
111,124,53,17,1
111,126,1,0,332211331
111,127,0,211330112,459096
112,107,0,233221200,2303
112,108,30233221,2002232,220861
112,109,221200223,0,2
112,119,1,1,30233221
112,122,30233221,1333121,109005
112,124,5,5,7
113,114,7,1,1
113,116,3,3,0
116,111,8432,6,2
118,122,0,233221133,3123
119,112,7,2,5
121,124,1,1,0
124,127,5,2,1
126,125,8,1,1
127,122,43,26,1
