x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,121,205074,47350,7
2,38,6876,9629,30
4,119,59313,20397,17
5,125,121375,24349,16
6,125,377472,41181,11
7,123,273920,50440,13
7,126,209127,25104,14
8,121,99842,19607,15
8,126,560028,46455,13
9,123,9901,1685,11
24,35,289810,23663,20
24,37,12838,1291,50
25,35,106883,67622,22
25,37,10360,1570,48
26,36,27068,2095,23
26,37,16272,1217,65
27,35,658227,61931,18
27,36,52621,7104,21
28,36,241306,34286,23
28,37,136595,11939,30
28,38,579681,36744,23
45,9,403931,34080,18
45,11,345313,42267,24
46,10,21840,1452,22
47,10,140801,33308,23
47,12,21380,1341,24
48,9,400257,24346,16
48,10,21922,1552,24
48,12,385187,25885,19
49,11,472379,51626,24
50,12,133680,12360,19
91,25,34496,1068,636
93,92,171879,22633,24
93,93,425187,31681,16
93,95,336765,26558,18
94,90,107110,46778,16
94,92,454172,54217,16
95,90,255200,26606,19
96,92,459024,31300,16
96,93,255696,12903,25
96,95,39111,8798,30
98,90,399948,25198,18
122,17,9719,4443,36
122,51,3048,4002,821
123,5,50971,1144,68
125,11,227624,16632,13
125,30,21132,8037,34
126,23,28655,9708,28
