x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
4,113,15360,1376,10
6,120,10295,11749,77
7,120,4567,4607,84
13,115,8097,723,25
13,121,18100,3308,21
14,116,1566,1268,36
14,126,2795,712,15
15,127,15281,1376,33
16,121,81808,12048,45
16,127,164269,191086,7
17,115,26351,8222,38
18,112,47760,12114,48
21,115,64190,6744,46
21,116,54425,3267,87
22,126,16645,5522,52
26,32,140959,9353,49
27,30,49900,4835,51
30,36,106098,10086,39
31,30,43164,4528,54
60,60,153210,9554,45
61,56,194965,14104,32
62,53,13226,2979,661
62,60,10889,3177,38
62,61,22622,981,40
63,61,9792,2080,54
64,58,46732,11926,39
65,58,67555,30713,71
67,50,17024,8133,48
68,45,4558,3242,55
68,46,8571,3494,66
70,46,40955,3984,659
72,44,31836,7566,55
73,43,105318,7013,51
121,45,76605,7935,49
123,46,14888,2044,45
127,40,3924,2477,15
