x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,1,14,0,332103203
0,2,16,8,2
0,4,8,5,30233210
0,5,16,0,210320231
0,6,643,5,1
0,15,3,2,30233210
0,25,347598,15008,14
0,39,3132123,371164,155572
0,74,120210020,3,8
0,114,124433,10840,16
0,115,459,486,17
0,119,1,1,0
0,123,1,0,120030233
1,0,39,5,0
1,8,10,8,3
1,12,6,16,72
1,13,1,1,0
1,28,15,1,1
1,37,1,3023321,3133203
1,39,2,3023321,3132213
1,40,23321031,32210,66126
1,41,250985,7,1
1,61,0,3,7
1,117,21,20,5
1,121,17,2,1
2,0,12,27,6
2,3,75325,29445,14
2,8,359113,53514,13
2,26,0,6,4
2,44,0,233210313,1213
2,51,0,103131013,338828
2,74,30233120,2100212,196145
2,75,252630,17141,20
2,81,2,2,0
2,83,13,2,30233120
2,91,1,0,331202020
2,100,6,4,1
2,121,30233120,311311,692599
3,0,489,11,29
3,8,3,3,2
3,23,182895,53252,18
3,26,210320010,2,4
3,39,4,0,23321031
3,40,0,321031322,11
3,41,15177,21482,8
3,42,5,14,1
3,43,1,0,210313123
3,69,1,0,120210023
3,74,0,233120210,223
3,114,0,200313032,477195
4,35,12,5,2
4,39,0,103132312,364503
4,41,7,3,1
4,42,2,1,0
4,67,1,1,1
4,98,1,302331202,20202
4,122,120031131,0,4
4,123,0,2,3
4,124,1290,17,2
5,0,450840,119020,13
5,7,30233210,3202310,302126
5,8,210320230,3,0
5,26,30233210,3200103,294067
5,35,40969,16,1
5,38,1,0,23321031
5,39,1,302332103,132321
5,40,332103132,310,243
5,41,294795,5,6
5,42,15,3,2
5,43,8,2,0
5,55,30233120,2110120,335086
5,60,436760,26680,18
5,89,8157,27,19
5,115,2,302331200,313100
5,120,444,448,16
5,121,0,233120031,1312
5,124,506427,463812,4
5,126,1,0,331200311
5,127,0,200311103,474892
6,1,0,4,9
6,5,80275,10,48
6,21,30233210,3202033,365992
6,22,210320203,2,4
6,33,187727,23141,12
6,34,451,288,8
6,41,434268,287471,9
6,42,780,332,7
6,80,20,5,2
6,89,4,2,8
6,118,189555,162687,9
6,121,1,0,120031132
6,126,1,1,0
6,127,1,302331200,311112
7,1,45868,13,6
7,2,224,661,15
7,3,19,37,14
7,5,15,138,10
7,6,3,3023321,3203002
7,7,0,321032030,1
7,30,340,12,1
7,36,15,1,1
7,46,2,1,30233210
7,47,1,0,332103131
7,50,2,302332103,131031
7,61,120211011,0,5
7,78,88,32,5
7,86,240177,13273,21
7,101,18,1,1
7,108,917352,4,3
8,0,3203200,231418,58158
8,1,76597,89539,14
8,29,49,4,30233210
8,31,0,233210320,110
8,38,7,2,0
8,77,4062,50,2
8,106,450,123,21
8,126,19,5,3
8,127,0,3,1
9,2,113032,9902,10
9,3,42895,15,45
9,6,5,0,23321032
9,8,3202333,184296,23586
9,38,332103200,3,36
9,45,1,0,332103132
9,111,3,2,1
9,119,331200313,30,688
9,122,1,1,30233120
10,0,0,321032032,2
10,1,23321032,3201,36390
10,14,25337,21,17
10,28,73,2,0
10,37,0,103200010,282019
10,47,6,5,3
10,72,17,4,2
10,84,120202030,2,9
10,116,1,0,331200313
11,0,5,3023321,3203203
11,8,23321032,3000,18441
11,12,3202122,304214,185585
11,20,3,0,210320210
11,23,0,233210320,2101
11,28,16,2,1
11,83,62460,28806,26
11,91,30233120,2020303,533073
11,98,1,1,0
12,8,19,12,0
12,27,89158,13500,15
12,31,1,0,210320011
12,35,3,302332103,200011
12,44,2,1,0
12,47,12,3,1
12,54,1,0,120211123
12,72,84,17,1
12,73,32,2,0
12,77,48593,23344,19
12,78,456,540,17
12,110,331202013,0,925
12,113,210577,11580,18
12,115,15,14,10
12,116,8,0,120031313
12,117,0,233120031,3123
13,11,23321032,2123,49647
13,47,8922,26,6
13,55,0,233120211,121
13,75,1,1,30233120
13,78,8,1,1
13,79,7,1,0
13,84,21,5,3
13,85,6,4,0
13,114,96,19,15
13,124,21,4,1
13,125,54,32,11
14,3,0,103203023,371494
14,33,1,3,1
14,34,15,5,0
14,50,3,9,4
14,67,48,1,1
14,78,15952,18,116
14,78,331202100,100,728
14,79,11,1,1
14,80,2032321,34277,7600
14,91,0,233120202,312
14,100,120201310,0,5
14,118,4987,13,10
14,119,4,3,0
15,3,3,302332103,203030
15,35,1,0,332103200
15,44,9,2,2
15,78,9,2,0
15,90,1,0,120202031
15,115,139501,7,4
15,116,28,5,0
15,117,6,3,6
15,120,5,4,2
15,126,192760,24,53
16,5,332103203,22,98
16,13,63453,21425,18
16,27,3200213,196122,15826
16,50,700451,41616,13
16,78,0,202100101,208482
16,80,0,312020323,32
16,90,1,1,30233120
16,95,2,0,4
16,115,76577,11897,15
16,117,215453,252070,6
16,117,3,2,30233120
16,120,9,8,4
16,121,18,2,1
16,126,3650,25841,8
16,127,19,12,6
17,28,19351,12,5
17,31,33,13,1
17,52,1,1,0
17,116,23312003,13212,2333
18,22,839,119,15
18,77,3257,17,2
18,78,1,0,331202100
18,78,8,9,3
18,79,5,302331202,100102
18,80,1,3023312,2033133
18,115,0,312003132,13
18,117,120031312,1,7
18,117,313211,16071,8928
18,127,312023,172826,11504
19,20,0,103230313,263986
19,40,3,0,23321032
19,68,1255,46,1
19,71,84247,7892,43
19,72,11590,22,1
19,77,4,4,8
19,78,17,1,1
19,80,1,0,23312021
19,82,23312020,32322,15730
19,95,21,3,1
19,99,0,233120201,3113
19,102,30233120,2013101,119926
19,103,2,7,7
19,106,3,3,0
19,110,7,302331202,13003
19,112,0,202013002,225652
19,125,1,0,23312003
19,126,1,3023312,312212
19,127,23312003,12132,51730
20,20,1,302332103,230320
20,28,3212110,330735,21065
20,41,2,3023321,3210033
20,42,0,321032100,31
20,60,120222002,3,6
20,66,220594,143126,10
20,71,2212123,218044,10275
20,77,1,1,0
20,103,10252,4500,17
20,104,5342,36,4
20,107,2,0,331202013
20,115,5,3023312,313221
20,117,30233120,313122,61588
20,122,11623,19,2
20,126,3,2,0
21,0,78527,6,2
21,24,1,3023321,3212121
21,33,210321202,0,4
21,34,6,0,7
21,36,8,7,2
21,38,6,6,0
21,99,25,1,1
22,22,440304,11736,12
22,34,313031,21627,13
22,76,32651,19584,23
22,79,1,0,120221210
22,104,0,233120212,2102
22,108,44873,14456,16
22,113,2,2,30233120
22,122,3,0,331201200
22,123,0,201200320,563076
23,19,1,0,332103230
23,26,1,0,23321032
23,48,210320331,3,6
23,78,25,5,4
23,84,16,69,9
23,87,10,5,0
23,88,0,312022000,33
23,106,7,7,6
23,107,1,1,0
23,109,650,798,17
23,110,17,9,1
23,113,4,4,0
23,117,46306,4,1
23,118,2,2,0
24,10,1,1,30233210
24,13,30233210,3231022,347208
24,25,15,2,2
24,34,30233210,3212021,94425
24,38,16,4,2
24,40,8,4,1
24,78,1,1,30233120
24,99,9663,22,5
24,103,1,1,0
24,104,120212210,0,9
24,104,6,0,120212212
24,105,91974,8750,42
24,106,1,4,0
24,107,14,2,1
24,108,1,302331202,113211
24,109,331202113,122,239
24,110,79648,20523,37
24,111,41,31,2
24,119,1,0,120120200
24,120,0,233120120,2001
24,123,3,302331201,200321
24,124,331201200,303,528
25,11,0,233210323,1023
25,33,0,233210321,2022
25,41,1,1,0
25,70,23312022,12130,14351
25,103,42,1,1
25,104,30233120,2122101,21749
25,104,29,5,30233120
25,106,372336,20389,21
25,107,4623,17,8
25,114,33988,15931,16
25,120,9,5,30233120
25,126,28,31,9
26,11,1,0,210323103
26,21,332103230,311,647
26,24,789,994,41
26,25,13,3,1
26,37,897,14,5
26,39,10,2,1
26,79,96,23,1
26,80,30233120,2212031,38059
26,82,120221203,0,5
26,88,1,0,23312022
26,92,322790,11,76
26,108,6,0,331202113
26,109,0,202113200,236494
26,111,10923,24,2
26,117,5,5,3
26,126,19,4,1
27,3,5,3,0
27,25,28214,3,1
27,26,1,1,0
27,29,0,321032121,13
27,30,23321032,12111,54039
27,44,23321032,10030,71159
27,84,12523,18,14
27,94,8,41,8
27,104,11304,47,24
27,105,96,27,5
27,106,1,1,0
27,107,4,0,120212020
27,108,120212003,2,2
27,110,2,0,23312021
27,111,0,312021130,1
28,2,5,1,1
28,12,27265,17,1
28,23,14,3,0
28,47,30233210,3203321,191115
28,86,21,4,3
28,98,4,4,0
28,104,17927,1506,57
28,104,1,3023312,2130121
28,106,28,3,2
28,107,9,1,30233120
28,108,30233120,2120132,6907
28,110,1,1,0
28,111,2,3023312,2113013
28,113,2112313,370835,40581
28,114,23312012,2030,3291
28,117,81,12,3
28,127,245,998,5
29,8,0,233210323,1312
29,11,68965,41163,19
29,13,1,1,0
29,23,8,7,3
29,38,2,0,210321203
29,42,611284,40520,18
29,48,14,10,5
29,49,4,0,210320332
29,81,0,233120221,2032
29,104,23312021,22213,85434
29,104,1,0,23312021
29,106,5414,228,242
29,107,90,9,1
29,111,19,1,1
29,113,23312021,12333,4601
29,122,7,1,1
29,123,41,4,0
30,10,3231112,171410,18460
30,14,10,9,4
30,20,8107,12,20
30,27,8,3,0
30,37,2,1,30233210
30,49,4,2,30233210
30,72,1,3023312,2212233
30,91,4,3023312,2200100
30,93,3,16,18
30,103,24,1,1
30,104,0,312021301,12
30,104,2,1,0
30,105,2122212,3584,373
30,107,51829,7,11
30,108,0,233120212,133
30,122,9,9,3
31,1,66713,16,1
31,32,117107,7,2
31,35,46,15,2
31,43,11738,14,3
31,89,839,456,16
31,101,1,1,0
31,110,18767,23,6
31,111,11,1,1
31,117,1202023,335594,183351
31,127,582231,513911,12
32,18,1,4,5
32,22,14,8,4
32,26,6,1,1
32,30,281536,278024,6
32,47,11423,12,1
32,48,10,13,20
32,49,13,6,0
32,52,0,233210320,3322
32,84,59315,19701,19
32,103,2,302331202,130330
32,104,105523,20342,18
32,104,331202130,311,506
32,105,185,294,33
32,106,31,6,4
32,107,9,3,1
32,108,1,1,0
32,109,1,302331202,121030
32,110,3,2,0
32,111,1,3023312,2120310
32,112,23312021,20302,2598
33,11,23321032,31113,19822
33,29,0,103212231,232409
33,38,4,1,0
33,104,0,202130313,215609
33,109,1,0,331202121
33,110,60,32,8
33,111,5,0,23312021
33,113,2120301,5672,822
34,4,35,13,3
34,16,42,10,14
34,20,413571,208215,9
34,24,8179,5,1
34,41,332103210,213,207
34,102,0,9,3
34,103,4,0,331202131
34,110,54303,10,13
34,111,35,1,1
34,112,0,312021203,3
34,127,3169,14,3
35,7,1,1,30233210
35,29,2,302332103,212232
35,37,13,3,2
35,76,0,312022121,31
35,79,11624,22,1
35,94,2200031,157271,11223
35,100,24,1,1
35,126,0,2,8
36,8,1,0,210323132
36,10,0,321032311,21
36,28,4,0,332103212
36,30,332103212,230,569
36,98,64996,69067,14
36,99,4,9,1
36,117,0,312012020,32
37,8,8,1,1
37,20,210323102,1,6
37,24,1,7,6
37,26,13,1,1
37,34,27192,6906,5
37,47,3210023,179208,11850
37,49,78826,36138,11
37,111,331202120,332,727
37,112,387,528,48
37,125,120120133,1,6
38,19,11,1,1
38,21,1,3023321,3231122
38,42,0,103210220,600681
38,46,495,254,22
38,108,3431,32,7
39,8,14,1,1
39,34,210321301,1,9
39,45,8,4,2
39,46,2,1,0
39,101,3366,16,2
39,108,0,1,9
39,112,13519,1171,26
40,8,710,6,6
40,8,7,9,3
40,10,6,5,6
40,17,10,6,3
40,27,4,1,1
40,32,30233210,3213012,511194
40,43,8694,15600,6
40,44,22323,14,3
40,45,6,6,26
40,79,30,1,1
40,91,23312022,32,49308
40,99,195882,11696,19
40,126,30233120,1202000,180981
40,127,177927,11706,18
41,11,731,10,13
41,27,6,22,2
41,33,0,233210321,3020
41,38,69511,58284,12
41,39,3,3,0
41,54,19,1,1
41,61,86,13,0
41,66,30233120,2220032,247424
41,87,0,312022003,13
41,110,0,202120333,23878
42,1,56,18,3
42,22,2,0,23321032
42,31,2,1,0
42,32,1,0,210321302
42,59,12,13,6
42,62,63745,83281,12
42,63,43,15,3
42,64,3,1,1
42,79,9772,32,17
42,80,2,0,23312022
42,93,0,202200122,397286
42,114,4,2,0
43,21,15,1,0
43,26,301490,6,1
43,42,4,0,23321032
43,49,7,3,0
43,87,3,3023312,2200320
43,104,4,2,1
43,105,10,8,0
43,108,26,3,2
43,115,4,2,30233120
44,8,280518,256426,5
44,39,115953,4,1
44,40,7,23,2
44,51,6,0,332103210
44,63,91702,13,33
44,77,345,199,21
44,96,331202200,121,156
44,106,22359,23,11
44,107,1,38,2
45,4,210323231,1,2
45,14,7,6,2
45,16,0,1,1
45,19,280,705,9
45,20,42048,15,2
45,41,7,8,1
45,45,3211111,417514,292466
45,66,1,0,120222010
45,67,0,233120222,33
45,88,92067,10766,18
45,101,3,4,2
45,106,82856,21049,19
45,116,1,0,120120303
45,126,6,0,23312012
46,10,191056,42761,10
46,33,7,4,30233210
46,43,2,3023321,3211202
46,44,0,321032112,1
46,81,6,6,0
46,117,0,233120120,3011
47,8,30233210,3232312,305095
47,18,147020,54012,7
47,33,2,1,0
47,45,23321032,11200,53851
47,65,1,1,0
47,79,266812,10017,24
47,81,25,4,4
47,105,20,8,5
47,111,3,0,120213113
47,122,69,590,17
48,49,3,4,1
48,52,2,302332103,210222
48,88,23312022,312,78438
48,89,2200311,100962,37317
48,110,5,1,0
48,111,13,2,30233120
48,112,30233120,2131122,100933
48,113,120213112,1,7
49,4,4,2,30233210
49,22,332103231,203,989
49,51,4251,10,22
49,66,1,1,30233120
49,93,7,302331202,200123
49,114,1203222,383377,26447
49,115,36923,26732,19
49,116,4,18,2
49,123,65953,12,3
49,126,11,20,3
49,127,7,3,0
50,5,3,2,0
50,19,2,0,332103231
50,63,3,0,23312022
50,78,331202212,322,56
50,99,325104,22585,23
50,105,3364,23,41
50,117,19,5,2
51,10,210323130,2,5
51,27,0,103213303,117268
51,31,394,924,14
51,32,23321032,13130,8828
51,35,3213123,36114,18133
51,38,4,1,1
51,53,13,47,1
51,84,234525,178626,4
51,85,109,799,15
51,88,8,5,2
51,96,7,0,331202200
51,113,0,233120213,1123
51,114,23312012,3223,80676
51,116,41128,10,4
51,126,19,4,1
52,0,0,321032330,11
52,1,3233003,361920,21061
52,19,3,3,0
52,23,0,103231210,441488
52,31,422013,228599,5
52,32,0,321032131,32
52,36,7,12,1
52,48,210321101,2,0
52,64,8,3023312,2220132
52,77,0,202213022,307311
52,91,5,0,23312022
52,93,5,1,0
52,96,18,9,0
52,106,260,151,23
52,109,25,9,4
52,110,0,312021312,32
