x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
23,78,3,3023233,23333030,3
43,104,30232332,3332333,224001,30232332
44,100,0,233233330,22,0
44,103,0,232332333,3000,0
46,102,4,0,332333300,4
47,101,46,13,30232332,46
52,101,210086,7,40,210086
53,103,10,2,2,10
54,102,85381,45894,8,85381
54,103,38,10,17,38
56,115,298063,216232,7,298063
58,102,23333020,280654,310301,23333020
59,101,23233233,33021,56416,23233233
60,106,32,6,0,32
61,110,332333233,2,5,332333233
62,106,161255,132681,11,161255
67,101,0,323333113,157636,0
69,100,2,302323323,333120,2
72,96,4,0,323323333,4
78,103,323323333,112,696,323323333
81,112,825,1,7,825
81,127,332333132,2,7,332333132
82,95,0,232332333,3203,0
82,99,13,6,0,13
83,98,8,35,5,8
83,99,8,3,1,8
84,96,30232332,3333202,303281,30232332
84,97,332333320,1,0,332333320
84,98,2477,9,14,2477
84,122,6,0,332333133,6
85,86,333000030,3,5,333000030
85,96,4,0,332333321,4
85,98,226889,285748,7,226889
85,121,4,0,23233233,4
85,122,0,232332333,1330,0
85,122,1,1,30232332,1
86,99,6,7,7,6
87,96,3,1,30232332,3
87,121,7,2,0,7
87,122,4,4,0,4
88,95,51,12,0,51
88,121,9,44,13,9
89,118,106241,8,108,106241
89,120,7,6,4,7
93,85,30232333,1001,305308,30232333
94,92,210394,23516,14,210394
94,93,5,6,7,5
95,85,2,0,333000113,2
96,83,6,1,1,6
96,86,0,232333000,1112,0
97,85,1,1,30232333,1
97,85,1,1,0,1
104,86,6655,10232,9,6655
104,87,60888,11,1,60888
105,80,0,233300013,33,0
106,88,63,22,4,63
107,82,23233300,1330,13964,23233300
107,83,30001311,78240,55303,30001311
110,74,2,3023233,30002111,2
110,111,116660,7,30,116660
112,63,0,232333010,3322,0
112,64,23371,22061,21,23371
114,68,26,1,1,26
115,108,23233233,33301,47948,23233233
116,66,30232333,103303,27810,30232333
116,67,333010330,2,8,333010330
116,69,8,1,0,8
116,107,1,0,323330000,1
116,108,0,233233333,2,0
116,113,68769,11859,10,68769
117,69,14,166,3,14
117,75,1,0,23233300,1
117,108,1,3023233,23333303,1
118,110,23333300,137531,85329,23333300
119,67,1,0,333011003,1
119,116,1,5,7,1
119,117,8,37,5,8
120,117,2,0,23233233,2
121,68,323330003,211,787,323330003
121,77,220,195,15,220
122,77,582925,305050,5,582925
125,65,5,2,30232333,5
126,79,79824,5,1,79824
127,116,4,2,0,4
