x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,34,62032,8249,32
1,40,141190,13454,48
2,0,80938,6621,38
3,0,39425,4542,38
4,2,17391,9075,45
4,21,16354,5241,81
6,14,32323,4281,70
7,15,48792,6609,28
10,15,150146,8119,31
10,17,89441,10240,37
11,48,27933,9792,44
12,4,25012,3138,47
12,44,147514,16935,53
12,87,11554,6270,57
13,45,106927,11210,47
14,4,32324,4327,35
15,10,58079,3987,41
15,46,109776,12377,43
15,79,20671,3554,38
15,80,65787,4766,41
16,11,26634,2982,41
19,0,53146,4021,29
23,11,26322,1261,37
23,55,26694,3868,38
25,56,19368,2305,43
26,19,3093,389,38
26,31,57781,10258,45
35,112,16420,3137,413
40,7,17140,4095,55
41,8,19487,3152,48
47,106,9088,4247,53
59,0,187394,12501,36
61,10,25972,7297,47
63,108,53581,25740,18
64,86,26891,4745,41
64,110,22447,4534,36
65,108,35284,16029,21
65,110,34969,8173,24
66,109,41802,12140,23
67,110,53927,11776,35
68,44,50515,5068,49
76,71,87415,11128,84
77,55,171285,9769,38
84,57,68904,16767,26
91,57,42679,13718,596
98,33,46316,9832,595
105,65,35196,716,650
117,83,49468,3771,41
120,89,88547,5439,39
123,89,10593,3915,29
124,89,20539,5014,26
124,91,50674,17303,27
125,90,15972,4743,28
125,91,84645,18212,20
127,91,70028,18753,20
