x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,120,9182,5011,38
1,35,31623,1374,830
3,122,5192,6049,25
5,122,1245,6208,19
6,120,20464,7984,28
9,125,2134,3910,53
22,52,7703,6579,27
24,55,4887,1480,38
24,73,19843,5052,22
25,70,15336,6834,18
25,73,2012,1111,33
27,58,8212,8639,25
28,75,7770,8174,33
28,78,4862,2305,28
29,69,4663,1497,27
30,84,5445,4521,16
31,76,9259,535,23
32,87,6360,19904,21
34,98,1237,2657,35
35,18,5773,3004,21
37,101,14444,7613,24
37,105,4031,3245,63
38,102,16032,14963,19
40,107,15716,7792,24
43,108,14367,4953,28
45,95,9181,5089,38
46,93,9409,8470,38
46,104,583,309,216
48,0,5032,1328,115
48,98,29699,29248,28
49,11,5994,3148,16
49,18,758,2606,124
51,3,118122,126898,11
54,5,10418,3324,19
54,49,6656,3102,21
55,15,50577,51084,11
56,35,2549,1624,19
57,5,8919,12585,20
57,6,57513,77986,12
57,8,28001,28897,12
58,11,24984,21911,14
58,15,1211,919,305
59,5,28742,32258,14
59,6,44306,49343,13
59,8,29882,34049,14
59,9,44591,51141,12
59,11,42634,43930,15
59,12,33068,42154,12
59,32,1299,1851,35
60,2,18114,11048,475
60,3,33064,36290,14
60,5,96810,95672,10
60,6,54861,57533,13
60,8,34685,36951,17
60,9,55307,56496,15
60,11,29534,20924,17
61,0,14079,14729,28
61,2,15122,10942,19
61,3,46465,49947,12
61,12,32172,44299,14
62,8,34376,41338,16
62,9,46522,60806,18
62,11,34609,33660,38
62,12,20458,45993,14
63,6,18548,27086,27
63,8,47610,49351,21
63,9,33846,39946,13
63,23,6599,2962,20
63,26,88457,20180,55
63,49,9970,3033,33
64,25,8700,760,47
64,29,7142,2499,50
65,6,35249,33094,26
65,8,41616,52007,16
65,9,51789,53422,14
66,5,6720,3870,22
66,6,13201,15999,46
66,8,8591,13508,51
66,11,8216,2656,16
66,25,6716,2677,33
67,6,26807,28201,41
67,8,2564,9899,25
67,28,1673,2061,109
67,31,1348,2565,33
68,9,34343,41465,22
68,11,5429,2636,62
69,8,66504,81159,15
72,35,8836,1920,831
72,38,8317,7656,71
78,23,3581,1957,30
82,28,3674,2114,21
83,26,3181,1399,192
84,63,4072,3178,23
84,64,4055,2104,24
88,85,2732,2003,19
94,88,7247,2954,23
95,9,6337,3168,19
95,87,1302,1913,34
95,116,9345,2955,29
95,117,6576,1802,32
96,119,5880,2697,28
97,12,1825,1659,25
97,99,8276,2582,26
97,127,4129,3197,22
98,93,5712,2896,27
99,2,12895,2741,903
100,38,5074,3584,53
100,93,3718,3045,29
102,11,6188,2917,21
103,17,8880,3235,817
107,23,17793,2437,854
107,124,7446,2675,20
110,120,7358,3021,19
