x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
14,27,33481.5,44274,36,4,3
15,28,36296,14856,12,9,2
19,3,44386,10205,33,1,1
20,6,38206.5,21909,19,6,4
21,2,87076,24754,28,4,1
21,6,22785,5920,20,2,2
21,8,48004,11898,16,1,1
22,8,96697,35974,10,1,1
23,1,426613,48639,22,3,2
23,2,48877,107585,15,1,1
23,4,254296,368597,36,175,12
23,6,87656,77114,19,6,2
23,12,28190,18252,44,2,2
23,17,21027,5230,16,1,1
23,18,120443,191015,22,3,3
24,0,471387,241933,37,1,1
24,2,16462.5,38335,51,2,2
24,3,211095.5,215007,49,44,7
24,4,283127.25,836665,74,139,10
24,5,171193.5,693779,78,18,6
24,6,102468,57922,24,6,1
24,17,85390,27979,13,1,1
24,18,39404,24763,28,32,19
24,19,53208.5,12785,24,14,8
25,1,17358,7590,31,2,1
25,2,34916,5240,23,1,1
25,3,12791,4652,27,1,1
25,5,296894.25,977126,74,152,13
25,6,169899.75,588064,73,36,13
25,7,95436,53465,16,34,6
25,8,12339,49732,31,3,2
25,18,60126,39358,28,13,7
25,19,111852,66067,29,14,5
25,90,134269,150300,9,16,6
25,92,243501,14944,42,1,1
25,93,8272,6377,83,2,2
26,1,12423,319,12,2,1
26,4,125666.33333333333,182771,52,12,4
26,5,246663.25,684756,105,25,9
26,6,268021.5,385194,40,17,9
26,8,60555,66712,41,6,3
26,18,76838,78558,23,9,6
26,90,83589.5,107752,25,28,18
26,92,68663,61823,16,16,8
26,93,61658,64761,6,6,5
26,94,22085,6754,50,6,4
27,4,367644.6666666667,96818,78,26,5
27,5,365853,181837,57,16,7
27,18,268046.5,120860,30,6,5
27,21,24227,25027,40,16,10
27,22,299862,144178,6,2,1
27,89,90682,159424,23,6,5
27,90,112967.25,311537,40,35,28
27,91,45916.666666666664,114608,36,3,3
27,92,148452.66666666666,112495,73,8,6
27,93,21184,2984,10,1,1
28,2,50231,9411,8,1,1
28,5,102652,59180,66,54,4
28,6,32823,16772,36,2,2
28,7,19348,66398,21,6,2
28,8,44864,28994,8,12,1
28,15,11020,2009,24,4,1
28,17,247992.66666666666,189874,36,6,4
28,18,517139.5,56790,21,8,8
28,21,63374.5,18537,41,23,13
28,22,70118.66666666667,32297,72,49,31
28,89,25177.333333333332,27759,28,15,12
28,90,57932,86345,42,23,12
28,91,111516,14004,15,2,2
29,4,46090,5556,7,5,1
29,11,612732,50702,20,3,1
29,15,58821,20404,14,2,2
29,16,164364,47465,15,3,1
29,19,89847,33975,13,1,1
29,20,65136.5,58344,33,2,2
29,21,62777.5,35331,28,8,7
29,22,43708,33277,52,24,19
29,88,261820,363194,24,14,5
29,89,85517,74301,36,36,17
29,92,5417,1308,25,1,1
30,9,70630.5,77773,26,152,5
30,10,102566.5,53866,26,10,5
30,11,83320,93206,12,8,4
30,12,98143,76372,15,17,5
30,13,24907,37382,5,2,2
30,19,44046.5,16042,27,10,5
30,20,56736,30028,17,12,6
30,22,41716.666666666664,55911,48,37,33
30,23,1933,825,14,1,1
30,87,130761,70673,37,13,8
30,88,116765.75,149918,35,40,23
30,89,106972,131174,42,41,9
30,92,2189,899,36,1,1
31,2,44888,69206,7,1,1
31,8,98723,23257,18,9,2
31,9,212011,29377,14,7,2
31,10,163220.66666666666,134754,36,32,9
31,11,63121,42945,19,3,2
31,12,81037.5,79186,23,12,5
31,13,71079,29460,9,4,3
31,16,158743,44955,10,6,4
31,18,151657,29965,14,3,3
31,20,44681,20649,24,3,2
31,21,81948.66666666667,68555,42,36,17
31,22,114765,39238,29,13,10
31,23,60256.5,29119,33,35,24
31,24,13192,8010,58,1,1
31,85,20737,9264,21,3,2
31,86,37970,31506,40,22,11
31,87,126966.5,110067,50,22,13
31,88,78064.66666666667,93720,40,44,15
31,89,191459.5,165211,23,6,5
31,93,26149,28405,34,2,2
31,94,18508,2159,41,2,1
31,101,73440,28343,43,1,1
32,1,94371,15219,45,1,1
32,11,264291,52938,14,2,1
32,12,19464,3323,10,1,1
32,16,137410,170017,54,56,18
32,17,161045,35120,14,9,3
32,18,98405,110333,52,61,18
32,19,189456.33333333334,90989,34,27,10
32,20,87034.33333333333,61711,33,14,7
32,21,59508,34560,29,4,4
32,22,64513,40064,34,6,5
32,23,36981,8391,90,1,1
32,85,32009,8951,13,16,8
32,86,48196.5,39935,19,3,2
32,87,16737,8904,12,2,2
33,0,49689,9073,24,1,1
33,7,4886,4685,49,1,1
33,15,38292,10425,39,8,4
33,16,174831.5,68704,23,43,8
33,17,75957,89253,30,26,12
33,18,129636.5,121120,43,47,14
33,19,135975.5,117276,49,39,17
33,20,96846.5,94597,64,41,16
33,21,62878,22964,14,1,1
33,84,11346,1003,23,2,2
34,15,244022,75114,6,1,1
34,16,16893,24704,7,1,1
34,17,77346.25,114278,63,45,14
