x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,121,28014,28934,16,2,1
1,121,90533,90767,11,3,2
2,27,289787,446535,7,1,1
3,27,515847,375614,9,1,1
3,28,94198,94391,6,1,1
4,27,284513,253093,7,6,2
4,52,79932,99722,7,1,1
5,26,479495,523553,5,1,1
5,27,45920,35412,7,3,2
5,53,43724,47340,49,1,1
5,95,284805,227125,13,2,1
7,49,130292,74673,41,16,1
8,0,14791,6210,32,2,1
8,2,128099,93875,23,1,1
8,52,148289,158684,7,2,2
11,109,49176,34990,10,16,2
16,81,22295,34303,8,2,1
26,5,355485,354645,6,4,3
26,56,15971,1962,48,1,1
27,4,93303,94278,7,2,1
27,5,163035,212332,10,10,2
27,6,270927,215595,5,6,5
28,47,11426,2676,37,1,1
29,6,342782,362036,9,2,2
30,7,81397,16931,32,23,1
30,42,237894,171466,14,8,1
30,43,425253,386929,13,8,1
31,41,211463,140386,16,2,1
35,41,104096,103926,12,2,1
38,44,14839,4715,29,1,1
39,12,24268,15817,16,1,1
39,14,38232,26779,9,4,2
39,37,73886,84693,10,1,1
41,14,99909,108634,30,2,2
41,15,70686,75675,7,4,1
41,16,249240,254480,14,8,3
41,17,145594,156079,6,1,1
42,15,362563,345468,5,3,2
42,16,495803,511481,11,1,1
44,89,426087,296834,5,1,1
52,12,60980,25601,8,3,2
64,30,78564,80862,13,2,2
65,31,502962,512807,2,1,1
66,33,389762,324302,2,2,2
68,3,39942,7508,19,1,1
68,4,10154,4872,25,4,1
68,6,60427,53173,15,8,2
71,100,61565,53736,7,2,2
78,111,37187,40514,46,1,1
86,40,23775,14230,8,1,1
87,31,502517,527220,3,1,1
87,32,175652,160396,8,1,1
88,31,207902,222997,5,5,3
92,77,38443,38190,11,10,2
93,21,14830,5823,37,1,1
94,59,4409,12294,72,1,1
95,59,910,1898,26,1,1
96,28,153190,18874,109,1,1
101,16,14819,6016,32,2,1
101,18,9924,17747,50,3,1
104,23,10931,4502,49,3,1
112,22,509995,524414,2,1,1
113,22,449565,451569,3,6,1
113,24,60869,64214,1,1,1
115,25,119180,165390,8,6,2
119,24,104729,104287,1,1,1
