x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,41,61337,16995,17,2,2
0,43,42952,11529,14,2,1
0,93,122838,39782,12,5,2
0,94,137343,28716,12,2,1
1,5,18047,8330,22,1,1
1,12,2557,493,78,5,2
1,23,54527,15132,14,3,1
1,24,57485,15955,15,11,5
1,95,124075,56016,12,5,2
1,98,29183,27506,10,1,1
2,0,14188,10049,32,1,1
2,25,1829,259,52,1,1
2,44,15276,8404,20,3,1
2,96,79293,33651,15,25,11
2,97,73449,31022,23,2,1
2,98,75891,21238,13,38,18
2,99,63389,22664,19,3,3
3,7,32124,9634,20,11,1
3,62,154028,102368,13,3,1
3,85,47542,45509,10,1,1
3,95,27991,17635,18,5,5
3,96,7645,3729,29,4,2
3,97,53253,42266,10,1,1
3,98,56355,19861,18,24,22
3,99,82014,30030,11,6,6
4,4,3358,701,109,3,1
4,16,7053,341,38,1,1
4,27,5898,328,109,1,1
4,95,350,254,21,1,1
4,98,104966,28900,12,17,7
5,37,4861,577,29,3,1
5,53,3635,2909,118,7,4
7,0,9924,831,25,8,2
7,2,9802,1006,15,4,2
7,18,23065,9713,20,6,2
7,20,36404,9542,39,6,1
8,90,9297,6967,27,5,2
9,20,17152,5973,20,2,2
9,21,7465,756,17,3,1
9,22,70318,34086,17,5,4
9,25,24319,9513,24,1,1
10,21,13889,8123,22,2,2
10,26,48820,9999,19,1,1
10,71,23226,4387,28,1,1
10,98,35727,14701,44,4,3
11,14,1406,223,101,15,3
11,16,128132,13071,41,22,1
11,27,23036,9595,21,7,1
11,38,140369,12870,43,12,1
11,59,177502,48877,12,47,1
11,67,328,3184,27,1,1
11,71,28427,10077,21,1,1
12,7,32005,9329,25,6,1
12,27,15688,6842,34,49,1
12,45,2047,247,36,1,1
12,92,9937,711,33,3,3
13,22,3372,152,39,1,1
13,67,62191,14916,23,3,3
14,67,64858,40197,13,1,1
14,91,144579,14056,45,28,1
14,92,15059,985,32,1,1
14,97,12840,756,47,1,1
15,92,18108,1028,16,1,1
16,1,2933,577,221,16,1
16,6,1848,573,28,1,1
16,94,25456,1741,14,2,2
17,34,439,271,20,2,1
17,35,136885,36437,20,73,6
17,92,15494,590,33,2,1
19,27,160843,33524,16,2,1
19,60,35170,9797,23,1,1
19,92,15291,631,34,1,1
20,1,12066,792,21,3,1
20,33,90486,23221,19,2,1
21,91,15453,693,34,1,1
21,92,23664,3897,20,2,1
21,93,28909,3827,15,2,2
22,33,18593,10136,22,1,1
22,86,5624,670,5,1,1
22,90,5958,988,27,3,3
23,7,9258,825,15,3,1
23,29,286927,72457,18,1,1
24,3,130085,12799,12,6,2
25,4,86608,21965,13,5,3
25,29,144773,81089,19,4,3
25,88,30249,7130,16,6,2
26,4,40119,25103,12,6,2
26,16,67708,20170,11,2,1
26,18,1087,9869,14,1,1
26,23,68105,17341,11,4,1
26,29,68991,23786,23,3,1
26,87,190,491,105,6,1
27,27,222037,74824,11,2,2
27,29,105503,55306,19,2,1
27,54,7071,1113,278,1,1
27,67,2380,590,27,1,1
27,92,25207,11974,36,2,2
28,27,141810,48408,20,2,2
28,28,138233,60453,19,3,2
28,41,12196,5243,47,74,1
29,0,41228,8303,28,1,1
29,28,4909,372,54,6,1
29,29,49672,22195,23,6,2
29,32,38908,10296,22,1,1
30,41,29882,8276,17,7,2
30,54,122322,14132,36,4,1
30,65,11432,3490,20,11,2
30,87,43889,19924,13,1,1
31,8,50131,9001,11,1,1
31,20,2171,6714,18,1,1
31,22,21996,14477,45,2,1
31,52,44716,18488,16,1,1
31,53,63529,14382,22,74,11
31,55,2945,345,33,2,1
31,64,17040,4679,24,2,1
32,22,38689,18366,11,1,1
32,23,197076,10462,39,7,1
32,28,8942,656,29,1,1
32,52,66256,18147,17,8,1
32,54,49853,8269,34,54,6
32,63,17635,230,36,1,1
33,22,74500,20123,13,1,1
33,39,80174,10621,33,14,2
33,43,20393,4961,23,3,1
33,53,64034,18866,18,2,1
33,61,22363,6233,16,1,1
33,62,14136,4041,18,1,1
34,26,8876,577,32,2,1
34,28,16665,734,32,9,1
34,35,32008,8837,16,1,1
34,53,29893,6039,20,51,4
34,62,40774,7203,18,1,1
35,42,874,347,109,4,3
35,61,28159,10979,19,5,4
36,19,40816,17994,12,2,1
36,42,2779,2162,54,4,3
36,59,27213,5722,14,1,1
36,60,50871,9234,17,1,1
38,9,76950,24895,12,1,1
38,43,22662,9963,26,1,1
39,4,10713,5749,65,4,2
39,14,1048,157,760,1,1
39,24,46716,9668,45,3,1
40,43,2339,604,339,4,2
41,37,109543,13800,38,9,1
41,87,23563,10081,17,1,1
41,88,4204,255,159,4,2
42,10,15707,5211,16,2,1
42,13,80604,27215,11,7,1
42,36,143048,13228,38,8,1
42,37,37604,9761,27,1,1
42,86,35971,9570,29,1,1
42,87,27779,6086,142,25,11
43,0,2163,605,33,1,1
43,2,13812,1454,29,31,5
43,10,26399,2586,69,2,1
43,21,119990,28898,12,7,1
43,75,63278,7033,216,59,5
43,84,38326,10035,16,1,1
43,86,10378,3696,94,3,2
44,1,121764,14691,40,38,3
44,11,25390,2559,17,1,1
44,31,126016,24644,26,12,4
44,85,11323,1033,22,1,1
45,3,12068,3418,20,11,4
45,13,31264,3259,17,1,1
45,19,48363,17138,11,1,1
45,31,4675,713,167,2,2
45,32,11429,1059,17,1,1
45,48,7675,721,38,2,2
46,0,9164,813,186,4,2
46,11,43210,9276,14,6,3
46,26,26711,5636,14,5,1
46,28,18988,3206,16,5,3
46,30,24715,3637,20,8,4
46,83,25985,2361,19,12,1
47,3,4223,624,89,7,2
47,11,193407,30357,12,19,2
47,27,37115,5348,98,4,3
47,28,37476,11543,16,10,10
47,29,42537,11741,18,9,6
47,30,73899,15503,14,9,1
47,48,117389,24372,11,8,2
47,81,14294,1528,17,2,2
47,82,21256,6596,15,13,1
47,83,25859,6212,41,10,8
48,11,62780,18829,12,2,2
48,22,53980,11585,17,3,3
48,28,36972,14281,21,8,5
48,30,35113,7919,15,2,2
48,57,72161,27257,15,4,1
48,81,28641,4065,13,2,2
48,82,38964,8571,15,2,2
48,83,36750,12900,23,13,9
48,84,30447,6964,20,15,6
49,18,11812,451,15,1,1
49,21,48345,16144,27,34,7
49,22,59788,15448,16,3,3
49,27,39048,12064,15,20,3
49,28,49789,17656,15,4,3
49,49,31079,5744,23,1,1
49,82,26452,6769,18,1,1
49,84,47518,16155,20,4,1
50,3,1124,621,48,71,1
50,10,148745,30129,10,1,1
50,11,230651,92410,13,3,1
50,17,11188,1323,15,1,1
50,19,976,1398,124,1,1
50,20,39685,9480,24,2,1
50,28,35502,7755,14,2,1
50,38,13830,5016,21,1,1
50,43,3773,836,61,2,2
50,44,27741,3627,19,1,1
50,51,4047,691,204,8,3
50,59,62633,13520,15,5,2
50,63,18263,7492,19,1,1
50,83,68366,18079,16,1,1
51,18,151340,34960,29,46,2
51,80,21715,11997,29,20,12
51,81,25197,7891,18,2,2
51,84,32893,12293,28,40,2
52,20,12987,419,20,1,1
52,21,14819,6282,29,1,1
52,24,25699,8087,43,1,1
52,39,10082,4280,25,1,1
52,43,15094,14306,17,18,7
52,46,7044,668,23,1,1
52,54,2843,802,70,1,1
52,85,107956,17523,43,24,1
53,3,4768,862,17,6,2
53,6,128000,59217,13,10,4
53,15,111321,27730,11,10,3
53,24,40284,10338,42,6,1
53,26,147536,30295,11,1,1
53,40,22406,3769,32,18,5
53,43,49162,20216,14,1,1
53,44,75643,24337,13,3,3
53,49,98028,57313,13,5,3
53,75,27350,8448,21,1,1
53,83,33037,6957,18,1,1
53,84,82686,10390,44,3,2
54,2,29063,10695,41,1,1
54,7,72474,19180,9,3,1
54,20,12475,699,213,3,2
54,80,16550,8728,17,1,1
54,82,238717,23727,49,1,1
54,83,50481,17846,15,4,3
55,5,38732,30506,12,1,1
55,6,69916,19377,10,1,1
55,10,62891,18278,12,1,1
55,11,70061,19936,12,2,1
55,25,2863,383,56,5,3
55,48,67205,16319,12,5,4
55,58,50794,10348,21,4,4
55,59,30030,7928,18,9,2
55,81,34408,8021,18,1,1
56,9,23226,5190,16,4,3
56,10,49253,16296,13,5,2
56,11,67720,10624,31,9,5
56,12,43127,9458,13,11,2
56,35,21274,1410,81,12,3
56,41,1557,504,126,4,1
57,9,43923,10757,15,5,3
57,11,52797,30126,14,23,10
57,12,29911,6898,13,1,1
57,18,36530,7995,15,8,3
57,59,37196,9165,17,1,1
57,81,5251,588,32,5,3
58,9,54495,15843,14,19,7
58,10,73413,18613,13,1,1
58,15,75295,17408,9,1,1
58,57,186165,22437,53,1,1
58,77,101046,12571,42,26,1
59,36,58033,20665,11,2,1
59,44,92145,18309,33,1,1
59,65,5339,658,82,32,2
60,37,136424,29820,10,1,1
60,45,16935,1734,18,1,1
60,71,35214,7478,14,3,2
61,19,51625,14535,11,6,1
61,30,31049,50039,13,1,1
61,47,95335,15407,35,12,1
62,15,43218,41882,13,1,1
62,25,12138,8706,28,1,1
62,34,8102,1276,27,5,4
62,51,29485,27452,26,1,1
63,14,39424,12175,15,2,2
63,16,40231,40176,11,1,1
63,32,35559,38332,19,6,2
63,54,18143,3453,506,4,1
63,59,25000,4486,19,3,1
64,7,147984,30248,11,1,1
64,14,54507,17203,17,99,5
64,18,100499,53170,13,1,1
64,33,40242,43516,18,1,1
64,34,96556,126056,28,2,1
64,35,43373,43377,20,2,1
64,36,14176,15573,17,6,2
65,46,43430,12417,46,4,1
65,66,49860,21289,16,2,2
65,67,59706,13407,16,3,2
65,78,12283,9855,21,1,1
65,123,38488,7231,17,1,1
66,66,38684,10307,15,13,2
66,67,20509,13118,18,3,2
67,23,21829,34502,14,20,4
67,33,28901,28671,15,2,2
67,35,35433,26871,15,2,1
67,54,46641,10737,18,1,1
67,68,6364,1759,90,3,2
67,69,8686,678,51,1,1
67,77,223222,47264,13,41,7
67,78,42312,13203,17,52,13
68,3,309519,108766,14,1,1
68,4,163340,55408,13,33,5
68,54,58017,14827,97,2,1
68,76,26112,11820,37,1,1
68,77,42162,14217,18,16,7
68,78,104907,18930,14,21,6
69,4,29685,14452,13,2,1
69,8,106877,96235,10,1,1
69,9,91667,73304,11,5,1
69,12,14488,16513,11,1,1
69,20,20902,2619,49,2,2
69,23,39766,43444,12,1,1
69,28,5203,945,34,1,1
69,32,43611,42671,15,1,1
69,75,39790,16222,16,1,1
69,76,72965,15330,14,85,9
69,78,48948,13345,22,37,11
70,9,105142,96723,10,1,1
70,13,276932,84828,13,7,1
70,18,133496,18653,35,163,1
70,33,54159,53734,12,1,1
70,37,42605,43693,14,1,1
70,38,37762,25217,28,1,1
70,46,59495,15817,55,42,2
70,52,68654,67713,15,2,1
70,75,70605,18161,15,1,1
70,76,107415,34227,13,24,8
70,79,39151,16418,17,2,1
70,80,13663,3987,17,1,1
71,8,414984,100827,11,1,1
71,10,91698,75104,11,1,1
71,27,38486,40292,15,1,1
71,52,53594,16432,15,1,1
71,73,21657,5750,16,1,1
71,74,33004,5436,17,4,2
71,75,41094,10272,16,2,1
71,76,27768,12727,25,21,8
71,77,58033,14403,33,15,7
71,78,52820,12383,22,4,2
71,79,32289,8665,17,2,2
71,81,48212,6826,13,1,1
72,11,148705,101362,11,1,1
72,23,43738,42581,13,1,1
72,27,31383,35259,14,2,1
72,73,39641,18373,16,1,1
72,74,96668,23200,93,6,3
