x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,60,0,331120130,158461,0
0,62,85389,14,6,85389
0,70,18,1,1,18
0,75,0,331112023,343247,0
0,75,1,302323331,112031,1
0,77,11,2,0,11
0,78,1,3023233,31111122,1
0,79,0,233311111,20,0
0,82,23233311,11103,86057,23233311
1,59,19,21,4,19
1,71,5,1,1,5
1,75,3,1,1,3
1,76,2,0,323331112,2
1,77,23846,17,3,23846
1,78,33,2,2,33
1,107,12,2,2,12
1,118,7,0,23233311,7
2,68,8791,16,1,8791
2,99,177275,10727,21,177275
3,60,31120002,248705,16776,31120002
3,64,16,4,0,16
3,75,14,2,1,14
3,76,1,1,0,1
3,77,56,588,16,56
3,78,12,2,2,12
3,95,30232333,1110323,279971,30232333
4,7,10,4,1,10
4,9,1,302323331,202023,1
4,9,1,0,323331202,1
4,10,323331202,10,956,323331202
4,75,481147,34719,11,481147
4,76,4887,14,12,4887
4,77,46606,28645,17,46606
4,101,323331101,321,548,323331101
5,6,30232333,1203133,291504,30232333
5,7,1693,29,7,1693
5,8,1,5,2,1
5,40,3,2,30232333,3
5,40,17,1,1,17
5,63,29139,2392,12,29139
5,76,5,5,1,5
5,94,0,232333111,330,0
6,40,1,1,0,1
6,40,66,26,2,66
6,45,0,232333113,3101,0
6,75,14,7,5,14
6,75,32484,16,3,32484
6,77,16,1,1,16
6,101,0,331101322,359855,0
7,6,0,232333120,3200,0
7,7,1,5,1,1
7,37,62842,14280,24,62842
7,96,31112302,243339,19707,31112302
7,97,0,232333111,2123,0
7,98,30232333,1112120,249668,30232333
7,100,1,0,323331103,1
7,120,3,302323331,101323,3
8,2,3,0,333120320,3
8,9,1,1,0,1
8,40,84874,17,2,84874
8,45,4,0,333113310,4
8,96,23233311,12310,50615,23233311
8,97,1,0,333111213,1
8,100,5,1,0,5
8,102,130967,8542,13,130967
8,108,4,2,0,4
8,109,6,0,23233311,6
9,61,12817,77496,17,12817
9,96,0,233311123,12,0
9,97,14,1,1,14
9,98,2,2,30232333,2
9,101,3,2,1,3
9,102,0,331103200,84832,0
10,95,2,0,23233311,2
10,96,1,3023233,31112320,1
10,97,42,17,8,42
10,98,74,6,0,74
10,99,333111211,3,1,333111211
10,101,13,9,3,13
10,116,31103100,104664,20342,31103100
11,39,31133203,444574,224749,31133203
11,102,1,302323331,103220,1
11,103,323331103,133,832,323331103
11,108,12,1,1,12
12,11,0,331202012,45302,0
12,95,2,2,0,2
12,98,41771,37673,13,41771
12,99,31474,14,11,31474
12,101,224803,18382,15,224803
12,102,1033,11,1,1033
12,112,2,3023233,31103103,2
13,53,0,232333112,1300,0
13,59,187688,11366,23,187688
13,61,23233311,20333,49761,23233311
13,62,31120322,111147,10101,31120322
13,64,138421,9,1,138421
13,121,1,0,323331101,1
14,61,0,233311210,0,0
15,2,19,5,3,19
15,4,3,2,30232333,3
15,7,475743,52101,23,475743
15,55,333112123,0,7,333112123
15,103,7,3,3,7
15,104,15238,26,3,15238
15,104,568,964,12,568
15,105,14,6,4,14
15,121,2,2,0,2
16,2,85,14,6,85
17,14,278615,40747,29,278615
17,103,0,232333111,3,0
17,104,333111000,1,9,333111000
17,104,30232333,1110002,371411,30232333
17,122,15,3,2,15
18,123,11,9,1,11
18,123,1,1,0,1
19,65,2,3023233,31121001,2
19,69,1,0,333112023,1
19,77,352,471,14,352
20,56,30232333,1121233,104074,30232333
20,65,1,0,23233311,1
20,65,22,1,1,22
20,69,9,4,0,9
20,123,193,21,1,193
20,123,90,13,9,90
21,4,1,1,0,1
21,121,29973,10855,21,29973
21,123,1,3,3,1
21,123,6666,17,1,6666
21,126,3,1,2,3
22,67,29,5,4,29
22,70,6,2,30232333,6
