x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
15,38,5,0,6,5
15,41,1064,14,4,1064
102,126,2,0,23322201,2
102,127,0,322201033,21,0
103,127,2,3023322,20103322,2
104,122,181387,51173,20,181387
104,127,20,1,1,20
105,114,14,2,1,14
105,121,332220110,31,209,332220110
107,120,10,2,0,10
107,121,2,0,332220110,2
107,122,0,220110102,39341,0
107,123,8523,15,7,8523
107,124,15,6,2,15
108,122,1,302332220,110120,1
108,123,429,693,18,429
109,122,0,233222011,213,0
109,123,222011021,1,4,222011021
113,117,30824,20,14,30824
113,118,88,13,18,88
113,124,30233222,110212,368046,30233222
113,125,10,3,0,10
115,121,4,2,30233222,4
116,117,10968,22622,17,10968
118,124,2,0,222011022,2
118,125,243493,131820,12,243493
118,127,7,1,7,7
119,117,354528,40234,18,354528
119,121,0,322201103,11,0
120,111,14,5,0,14
120,112,1,1,30233222,1
121,95,2,302332220,131222,2
121,119,851,625,18,851
122,110,5,19,4,5
123,111,14,6,2,14
123,125,20110302,704668,23373,20110302
124,84,19,12,1,19
124,85,6,1,2,6
124,108,20131031,176727,23368,20131031
124,110,162493,7,4,162493
125,102,1,0,23322201,1
126,110,27114,10885,19,27114
127,106,23322201,31032,56981,23322201
127,125,23322201,10310,96260,23322201
