x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,14,8,3,2,8
0,30,31310321,302031,10305,31310321
0,94,1,1,0,1
1,7,4,3,1,4
1,29,6454,44,6,6454
1,30,15341,49983,14,15341
1,31,22,42,3,22
1,32,1,0,321030301,1
1,78,0,32101221,32,0
1,86,21,622,13,21
1,87,32,24,10,32
2,11,1,1,0,1
2,22,2,0,321033211,2
2,28,14732,3322,38,14732
2,29,5,6,9,5
2,31,51332,5,7,51332
2,79,1,313103123,13130,1
2,88,23013012,235158,51989,23013012
3,18,1,0,131032110,1
3,32,2,1,31310321,2
3,33,0,310321030,3001,0
3,44,1,0,103210301,1
3,89,21641,16,72,21641
3,93,7,3,2,7
4,24,0,310321033,1023,0
4,27,321033013,0,6,321033013
4,30,0,32103111,10,0
4,31,10311010,7803,11464,10311010
4,32,19,6,3,19
4,57,53,60,19,53
4,89,74804,57910,6,74804
4,90,55,5,17,55
4,91,31310312,3012232,62921,31310312
4,92,312301222,3,8,312301222
4,93,9164,7,3,9164
4,94,7,1,1,7
5,23,1,1,31310321,1
5,30,1,3131032,10311120,1
5,31,131032103,11021,72257,131032103
5,33,1,1,0,1
5,34,142857,56157,10,142857
5,84,103123013,111,40,103123013
5,91,1,0,312301232,1
5,92,0,310312301,2320,0
5,93,204192,49090,4,204192
5,94,9,3,5,9
6,6,2573,20,6,2573
6,7,65,1,1,65
6,21,19,20,1,19
6,30,40,1,1,40
6,31,47,30,4,47
6,35,14,3,0,14
6,37,1,0,131032103,1
7,20,399,140,47,399
7,21,8831,17,3,8831
8,28,11,2,0,11
8,93,0,31230130,20,0
8,94,131031230,13013,8936,131031230
9,41,2,1,0,2
10,16,103211002,210,705,103211002
10,40,34,1,1,34
10,41,4,2,2,4
11,7,36909,9276,17,36909
11,17,0,211002211,61065,0
11,30,36770,8,1,36770
11,47,0,210130000,21405,0
12,8,5,6,7,5
12,15,1,313103211,2230,1
12,21,91012,12540,45,91012
12,41,331,7,1,331
12,61,16015,2812,25,16015
13,26,27,4,1,27
13,29,13,2,1,13
13,87,8,3,2,8
13,90,30,7,0,30
13,94,3,3131031,23013021,3
14,24,11000012,7053,3172,11000012
14,26,5839,16,7,5839
14,49,1,313103210,130003,1
15,5,0,310321233,3023,0
15,24,131032110,1011,57430,131032110
15,26,46610,14185,9,46610
16,20,31310321,1010122,164564,31310321
16,53,103210123,132,58,103210123
16,69,1,0,131032101,1
17,15,1,1,0,1
17,30,2,0,103210321,2
17,89,10,42,11,10
17,91,4,0,131031230,4
17,120,103123011,312,77,103123011
18,19,0,310321101,201,0
18,25,844,11,2,844
18,26,12,3,0,12
18,27,1,0,103211002,1
19,38,9089,7668,23,9089
19,89,18,1,1,18
19,92,2,0,103123013,2
20,14,33,14,1,33
20,16,2,2,31310321,2
20,70,8,1,0,8
20,92,1,1,0,1
22,11,4,1,1,4
22,31,3,1,0,3
22,43,862,151,23,862
22,60,2,0,103210130,2
22,67,18,4,3,18
24,4,0,32130001,10,0
24,6,4769,10,1,4769
24,27,5,1,1,5
24,92,3,1,4,3
25,8,73,6,1,73
25,21,1,0,321101022,1
25,29,0,4,1,0
26,0,171,133,6,171
26,40,103210320,332,389,103210320
26,53,7,8,6,7
27,25,271912,50127,7,271912
27,41,0,210320333,343377,0
27,105,1,313103123,12002,1
28,89,8,7,4,8
29,3,1,1,0,1
29,5,2,0,131032130,2
29,7,13000010,252835,46581,13000010
29,30,9,6,4,9
29,86,31310312,3013322,38547,31310312
29,87,467603,101944,5,467603
30,20,78,8,5,78
30,23,321101012,0,5,321101012
30,67,46,1,1,46
31,0,103213001,1,170,103213001
31,62,7,3,0,7
32,26,6,8,3,6
33,2,21,1,1,21
33,4,7,10,1,7
33,6,131032130,22,22685,131032130
33,12,48242,4698,11,48242
33,37,9,1,1,9
33,38,1,313103210,321032,1
33,87,312301330,0,4,312301330
33,92,1979,8,3,1979
34,0,2,313103213,1003,2
34,1,0,213001002,65115,0
34,2,65703,16,6,65703
37,31,7,1,1,7
38,3,19,699,14,19
38,26,1,313103211,110213,1
38,38,10885,40608,19,10885
39,8,41822,18,8,41822
39,24,1,1,0,1
39,26,1,0,103211110,1
39,69,11,1,1,11
40,6,17560,21182,25,17560
40,65,680,6,1,680
41,24,8,1,1,8
41,34,131032110,12020,58015,131032110
41,57,555,102,10,555
