x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,54,6,10,2
0,55,5,6,3
0,57,0,312120313,122035
0,58,213312120,312,133
0,59,1,12002133,12113211
0,61,12112200,94464,78199
0,65,120021331,2012103,28247
0,66,331201210,1,4
0,67,7,3,6
0,71,3,12002133,11333221
0,73,11333033,46039,26002
0,74,34799,53386,19
0,75,47675,54233,19
0,76,4554,253,2
0,95,21,2,1
0,96,3,3,120021320
0,97,64640,28297,29
0,98,3025,8,1
0,99,0,132011233,0
0,100,1123033,40466,40334
0,101,4,1,0
0,102,2,0,320112121
0,104,549,683,7
0,105,1,12002132,102321
0,106,2132001,2312,11048
0,107,1,0,213133331
0,108,0,133331010,107680
0,110,45589,94175,6
0,123,60,8,1
0,125,0,21313213,213
1,0,0,321002233,150679
1,23,3,6,2
1,33,213313032,333,748
1,35,8,4,4
1,36,2,2,0
1,37,7,0,2133130
1,126,2,0,313213023
2,3,217132,221047,6
2,16,0,313120301,243893
2,17,213313120,300,7
2,19,6,1,1
2,24,27,2,1
2,33,1,200213313,33013
2,34,159717,10,7
2,39,14,1,1
2,40,4,6,3
2,46,492,253,6
2,55,7,9,5
2,56,11,6,6
2,58,6,200213312,120321
2,77,2,4,1
2,84,2132031,31232,26634
2,86,76129,93288,8
2,87,1,12002132,3103233
2,91,3,1,0
2,94,1,0,320233101
2,95,17413,1605,26
2,96,73,21,1
2,97,120021320,1303213,114016
2,101,84271,8,1
2,102,6,5,2
2,103,4,200213200,120031
2,104,213200120,22,894
2,105,12,2,2
2,106,1,0,2132001
2,107,5,1,1
2,108,1,1,0
2,112,7,200213132,213113
2,113,0,132213102,169873
2,114,213132213,101,12
2,123,39804,21,3
3,0,6,200213321,2300
3,4,811,851,7
3,21,10,33,6
3,33,1,0,213313033
3,41,12,7,0
3,43,213313031,212,495
3,55,49710,50049,5
3,56,8241,8,1
3,58,1,0,213312120
3,70,5,4,2
3,72,1,0,2133113
3,84,0,132031321,12
3,90,2132031,3032,74387
3,91,16,8,1
3,92,1,1,120021320
3,96,48585,9,1
3,97,0,21320130,3302
3,98,320130321,2,4
3,99,3,12002132,1132223
3,101,78453,78688,4
3,102,88,24,1
3,103,4,0,213200120
3,104,0,200120030,159396
3,105,17,8,1
3,106,4,2,0
3,107,28,2,1
3,111,75,9,0
3,112,8,0,213132213
3,121,84,1,1
3,123,29983,62963,16
3,126,8,5,120021313
3,127,408765,4,9
4,0,150120,139950,5
4,1,3186,4,11
4,2,9,2,3
4,19,29,11,0
4,31,0,21331303,3102
4,41,8,0,331303133
4,46,2705,3,2
4,49,1,1,0
4,53,213312122,113,64
4,54,45527,44209,5
4,55,165589,4,14
4,56,5,4,3
4,63,52816,8,2
4,66,4,3,1
4,75,740,602,5
4,82,1,200213210,100222
4,84,240239,281236,6
4,89,3014,5,3
4,90,7,1,1
4,91,54743,5,2
4,92,7,1,1
4,95,0,201312022,114836
4,96,213201312,21,963
4,98,70124,4,1
4,100,0,132013112,23
4,101,1310222,54721,40400
4,104,1131,8225,7
4,105,1,0,320013200
4,106,120021320,120213,14785
4,107,7,2,1
4,112,4,3,0
4,119,4,2,1
4,122,9,2,0
4,123,1,0,213132210
4,125,289,474,22
4,126,7,1,1
4,127,6,12002131,32110001
5,74,0,312010330,339529
5,77,11,1,1
5,78,1,1,0
5,80,6,2,1
5,82,2,0,213210100
5,89,6,1,7
5,92,6,3,1
5,95,2,200213201,312023
5,97,525,281,7
5,103,202130,303954,183878
5,105,1,1,120021320
5,106,0,21320012,300
5,107,11,1,1
5,114,120021313,2213320,93428
5,117,1,2,1
5,123,1,1,0
5,125,6013,2957,32
5,126,380763,5,6
5,127,5,0,2131321
6,1,9,7,1
6,2,9,11,2
6,6,89643,3,13
6,12,6112,6,7
6,14,0,21331312,331
6,17,120021331,3120330,260261
6,30,7,0,331303310
6,34,10,7,6
6,38,37,1,1
6,45,220,4,2
6,47,13,2,2
6,51,0,312122121,156291
6,55,14592,37298,4
6,56,54,5,11
6,58,3,2,120021331
6,68,0,21331201,2110
7,1,332100232,1,0
7,12,6,8,9
7,20,3,200213313,120302
7,32,120021331,3033101,240626
7,33,331303310,0,8
7,36,5,5,3
7,44,69203,56154,16
7,45,8,5,5
7,64,50155,46319,8
7,66,4,5,13
7,77,5811,31,1
7,78,17,1,1
7,79,7190,8,1
7,80,12,2,1
7,82,2,1,0
7,86,5951,23,1
7,93,2,0,2132031
7,96,8,0,213201312
7,98,82859,83640,7
7,103,2132002,2223,13088
7,105,99,7,1
7,106,1,1,0
7,110,1,1,0
7,113,13,2,120021313
7,114,0,21313222,103
7,115,5607,11,1
7,117,11,3,2
7,123,4,2,2
7,124,3,1,1
7,125,0,132210011,94359
7,127,5,11,3
8,8,1,6,2
8,11,57059,51764,15
8,20,10,0,213313120
8,40,4,2,0
8,41,2,2,120021331
8,47,6,3,3
8,50,5,7,3
8,58,2,1,0
8,67,1,0,331201211
8,86,901,999,18
8,87,120021320,3131023,135165
8,88,320313102,2,9
8,89,489848,538055,4
8,91,220469,130836,32
8,92,342,118,20
8,93,2,1,0
8,95,5,4,0
8,101,2132013,11221,60662
8,105,344375,4,1
8,106,10,2,2
8,111,12,1,1
8,114,1,0,313222030
8,115,3,7,3
8,120,26,43,1
8,123,738,35,1
8,125,1,200213132,210013
8,126,213132203,302,425
8,127,28029,12,32
9,24,14,3,1
9,25,8,1,120021331
9,31,4,3,120021331
9,40,21,23,1
9,43,120021331,3031323,249955
9,44,331303132,2,4
9,50,113668,122374,6
9,59,0,21331212,1022
9,67,4,1,120021331
9,78,133602,108552,6
9,84,213210033,323,693
9,87,5,1,1
9,88,4,3,120021320
9,90,0,21320313,1032
9,91,1,200213203,130113
9,95,120021320,1312132,197976
9,97,6812,14,2
9,98,6,4,2
9,99,6,2,1
9,100,1,1,0
9,101,1,12002132,1311313
9,103,6,1,1
9,104,1,0,2132002
9,109,4,1,9
9,116,185226,22003,12
9,119,2131322,12301,45541
9,122,240645,5,2
9,124,0,21313221,2011
9,126,5,9,4
9,127,5,4,5
10,6,2133210,2210,15776
10,7,21002203,190799,181305
10,9,46046,29123,8
10,11,0,21332100,2122
10,12,332100212,0,8
10,18,207172,120400,7
10,20,4,6,4
10,23,20753,51122,4
10,103,47,1,1
10,104,7,1,0
10,108,320012021,1,3
10,109,106766,45373,28
10,110,4239,17,1
10,122,4195,2442,6
10,124,1,0,313221201
10,125,313221132,2,4
10,126,32354,48013,11
10,127,4,7,4
11,11,1,0,332100212
11,12,120021332,1002121,65086
11,17,4,0,331312033
11,19,2,0,4
11,20,17,9,4
11,24,9,12,17
11,25,3,1,0
11,26,120021331,3113022,14559
11,34,395260,367834,4
11,43,0,21331303,1330
11,67,60,8,0
11,71,5,0,213312010
11,81,86411,91917,6
11,82,4,7,6
11,83,0,210100220,230178
11,88,1,1,0
11,95,0,21320131,2211
11,97,1,6,4
11,98,11,10,4
12,7,0,133210022,11
12,10,19,8,0
12,11,8,4,120021332
12,22,0,133131201,30
12,23,13120122,297698,255458
12,25,16927,15,1
12,26,1,0,331311321
12,31,19,4,0
12,53,1,200213312,122131
12,60,1,0,331212103
12,61,120021331,2121021,252690
12,74,1,200213312,10332
12,81,120021321,220210,112408
12,87,6,5,2
12,91,2,2,0
12,92,1,0,213203130
12,94,213203130,13,357
12,97,320131213,1,2
12,98,266942,255285,8
12,101,1,0,2132013
12,103,93000,16,2
12,105,2,12002132,202311
12,106,0,132002023,1
12,114,16,12,2
12,116,313221321,3,8
12,126,120021313,2211323,172133
12,127,29253,57751,34
13,10,8,7,2
13,14,6,5,120021331
13,18,331312032,3,0
13,21,401,23,7
13,23,2133131,20123,56901
13,27,0,21331311,3023
13,28,331311222,2,5
13,30,4,1,1
13,36,5,9,6
13,37,7522,8,16
13,53,1,0,213312122
13,62,331212102,0,8
13,63,12013020,88123,84337
13,77,213312010,323,868
13,80,0,21321022,211
13,82,321022003,3,9
13,90,2,0,320313120
13,91,5,5,3
13,93,0,203130110,76885
13,99,7,2,2
13,112,77472,3708,5
13,114,368185,5,3
13,120,0,131322123,2
13,122,32212300,105660,63443
13,124,1,1,120021313
14,55,7,1,0
14,61,331212232,0,9
14,63,99409,4,1
14,73,3,1,1
14,74,4,1,0
14,75,5,7,3
14,76,6,0,2133120
14,77,2133120,13021,69951
14,85,2,1,120021321
14,91,35160,7,1
14,92,5,6,2
14,98,81790,96172,9
14,99,6,1,1
14,101,1,0,213201330
14,119,213132222,100,746
14,121,39478,52946,13
14,122,883,690,18
14,123,2,12002131,32221021
15,2,478,197,5
15,19,102649,62261,10
15,27,10,3,2
15,28,10,3,0
15,40,2133130,33200,51948
16,7,13,6,0
16,9,20,0,332100233
16,20,13,14,5
16,30,13103203,259161,77372
16,31,34344,15599,28
16,32,61373,19,1
16,39,5,18,10
16,53,1,0,331230020
16,61,120021331,2122321,249006
16,65,4,2,1
16,71,5,1,1
16,75,17,9,2
16,76,6,3,0
16,77,0,133120130,23
16,87,21,1,1
16,88,16,2,0
16,89,1,0,2132102
16,92,62,6,1
16,93,4,0,321022021
16,102,1,200213201,330003
16,103,6,6,5
16,108,3,2,120021320
16,115,4,1,1
16,124,0,131322210,13
17,15,16,2,0
17,20,414,953,3
17,21,4,3,2
17,39,7,1,1
17,40,4,0,2133130
17,41,0,133130332,1
17,42,43,4,12
17,49,32589,77452,11
17,55,41,5,1
17,59,1,1,0
17,60,1,0,331212233
17,64,965,576,6
17,71,923,1580,53
17,72,6609,13,5
17,75,103417,103875,10
17,76,104219,5,7
17,85,3,1,0
17,91,10221011,86352,99521
17,92,11277,11985,6
17,93,2,1,120021321
17,96,120021320,2002222,61330
17,101,1,3,3
17,102,1,1,0
17,103,42,6,3
17,110,1,0,320131221
17,111,0,132233220,88964
17,118,1,0,2131322
17,126,32220331,40158,40270
17,127,1,1,0
18,17,6,0,213313121
18,21,79681,46,1
18,36,21,4,120021331
18,37,7,0,331303332
18,39,281783,5,7
18,40,19,1,0
18,41,3,12002133,13033202
18,51,27,3,0
18,54,8,2,120021331
18,59,7,1,1
18,60,1,1,120021331
18,61,0,21331212,2322
18,66,4,1,1
18,67,0,133121031,12
18,68,2133121,2310,13157
18,69,12102303,48623,38116
18,72,4,1,7
18,76,365,660,7
18,77,5,12002133,12013030
18,81,41996,19017,6
18,82,244943,6,12
18,93,1,1,0
18,97,320200213,3,5
18,103,50015,5,1
18,112,213132233,212,563
18,116,4,3,1
18,118,3,1,0
18,119,0,132222101,229552
18,126,2131322,20333,49027
18,127,15,2,1
19,8,7,3,120021332
19,92,2132102,21021,81780
19,102,6310,6,1
19,103,2132013,12310,47841
19,116,897,158,9
19,121,6,200213132,222103
19,126,2,0,2131322
19,127,2,200213132,121113
20,20,213313121,230,46
20,37,5,3,0
20,38,275685,20445,9
20,52,217916,9,9
20,53,12,16,4
20,54,12,5,1
20,56,18997,5,1
20,59,2,12002133,12123332
20,60,2133121,23232,11180
20,61,19999,6,3
20,67,1,1,0
20,68,1,0,2133121
20,69,1,12002133,12103113
20,71,331210032,2,6
20,77,0,312013232,35039
21,3,116349,93437,5
