x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
55,0,1,1,120032100
59,5,1,0,100010212
63,0,0,203102,92364
63,4,1,12003210,201212
63,5,3210002,1203,52922
64,3,154270,7,2
64,4,2,0,3210002
64,5,0,210002012,11
65,3,218,95,41
65,4,60,2,1
65,5,25,8,0
66,4,7,1,1
66,6,23012031,171886,282354
68,3,321000202,23,339
68,5,34685,55089,6
68,6,3,1,0
68,7,1,12003203,23022313
68,9,3203230,12201,33381
69,6,26,1,1
69,7,1,0,3203230
69,8,0,203230123,10
70,1,1,200321000,210300
70,6,7,1,1
72,0,1,0,321000212
74,3,1,2,2
75,0,0,32132300,221
75,1,132300013,2,8
75,2,9581,15,1
75,3,29,1,1
77,1,120032132,3000133,176423
77,2,3,2,3
77,4,24,2,0
77,12,1,0,3213103
77,13,5,12003213,10323212
78,3,104363,125211,11
78,11,12,1,1
78,12,1,1,0
80,8,13003,41,2
80,16,7,21,1
80,17,1,1,0
82,0,2,1,120032132
82,13,13,1,1
82,16,247018,13,5
82,17,22,1,1
82,18,2,1,120032131
83,8,0,311030233,12740
83,9,321311023,1,899
83,16,0,213103232,11
83,18,10323031,194996,234322
83,19,60334,31155,29
84,8,2,200321311,30322
84,17,3213103,23203,24677
86,6,3,0,321311030
86,10,675,1,28
88,12,16842,16993,14
91,38,186425,13,5
92,24,226058,238889,11
92,38,403,849,54
92,39,4,6,4
92,41,10,1,1
93,19,6,2,2
93,20,4,1,0
93,34,0,303300021,128415
93,39,11,1,1
93,41,1,1,0
93,42,2,200321233,233121
94,41,3,1,1
94,42,1,0,321233233
95,4,666,1228,1
96,10,1,1,0
96,16,911,32,2
97,6,2,14,3
97,12,1,1,120032131
97,45,711,236,12
98,11,100,1,1
98,28,71128,15055,23
98,34,1,200321303,300023
98,45,0,233201213,13374
98,46,205958,238065,9
99,4,693,56,12
100,0,20556,12668,37
100,17,4,6,9
100,39,158424,131202,8
100,42,2306,13,1
101,30,5,6,8
101,37,321303223,2,434
101,42,2,1,2
101,46,321233132,203,96
102,6,99343,38,3
102,19,7,3,1
104,8,1,1,0
104,9,1,0,3213113
104,10,1,12003213,11320031
104,13,21608,5339,40
104,15,120032131,1221221,244098
104,24,120032131,130123,220916
104,81,1,1,0
104,82,1,0,321103113
104,85,547,696,5
104,86,425409,7,1
105,12,11301302,132797,6768
105,15,0,32131122,1230
105,22,11944,2824,15
105,23,0,32131013,310
106,12,0,213113100,32
106,13,3213113,1313,33649
106,36,1,0,321303303
106,81,0,3,2
106,86,163662,168570,9
106,87,6,1,1
107,33,13,1,1
107,81,7,2,2
107,87,20,5,1
107,106,321100311,220,674
108,84,8424,5,1
108,87,321103113,13,500
108,105,3111300,67253,21972
108,106,110031200,1,7
108,107,233846,98260,6
108,108,1,0,321100311
108,109,0,100311233,21789
109,38,1,1,0
109,81,2,8,9
109,89,1,12003211,3111322
109,90,0,211031113,21
109,105,3211031,11301,47974
