x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,17,6,4,8
0,27,7,16,7
0,33,4,0,3222301
0,41,15,6,120032223
0,58,0,222301221,11
0,59,2,2,0
0,60,7,3,120032223
0,73,101212311,0,3
0,85,0,210100100,22
0,86,10002201,72541,23629
0,89,5,6,6
0,90,3,0,321003032
0,91,1,200321003,23331
0,92,2667,7,2
0,93,8,4,1
1,22,252544,230102,7
1,31,182710,7,12
1,32,7,5,3
1,37,8346,837,19
1,71,2,1,120032101
1,74,0,32101212,3131
1,86,181773,8,2
1,91,1,12003210,10010023
1,92,1,1,0
1,93,1,0,100223313
2,74,2,0,101212313
2,79,321012013,11,75
2,84,765411,689485,6
2,87,8,2,1
2,91,1,0,3210100
2,92,28,1,1
2,93,2,1,120032100
2,95,120032100,2200222,12704
2,96,100212201,1,2
3,20,120032223,130202,242924
3,23,1078,6,3
3,24,5,5,3
3,26,2,200322230,130121
3,31,981,921,7
4,23,0,2,6
4,28,0,230130120,407286
4,30,150951,192140,8
4,52,26,2,0
4,55,4,12003222,30122112
4,78,0,12013021,44937
4,84,321010102,120,130
4,88,1,1,0
4,92,43702,20,2
4,93,23,21,3
5,7,223013323,3,5
5,18,2,0,223013022
5,19,0,32223013,210
5,22,223013020,1,3
5,52,6,24,5
5,63,35,1,1
5,86,87,473,10
5,96,0,32100223,3033
5,97,5,6,7
6,59,26124,37736,6
6,63,120914,5,27
6,71,78,9,5
6,73,3,2,0
6,79,1,200321012,100123
6,80,455,979,12
6,81,4675,33,2
6,97,10025,6087,30
7,19,9,2,120032223
7,85,1,200321010,110331
7,88,7,7,1
8,7,120032223,133303,408647
8,18,5,5,3
8,19,3,1,0
8,33,322230130,113,626
8,73,7,1,1
8,78,2,1,0
8,79,1,0,321012100
8,80,38411,6782,38
9,54,7,12,8
9,55,5,0,3222301
9,77,57,1,1
9,79,2,1,1
9,82,7,2,1
10,39,114736,3,4
10,40,41,7,5
10,65,30,6,2
10,82,6,1,1
10,85,1,0,321010120
10,86,0,10102130,92555
11,11,2180,4,5
11,66,151305,4,5
11,85,9,1,0
11,86,1,1,120032101
11,91,120032101,302221,24025
11,93,31816,23642,9
11,98,5,7,1
12,14,0,222302101,33
12,19,13,4,0
12,20,1,12003222,30131023
13,19,14,5,3
13,20,1,0,3222301
13,21,3222301,31021,77818
13,62,322230122,132,845
13,66,778,677,8
13,97,26,10,1
14,14,2,12003222,30210211
14,15,3222302,10132,17108
14,51,7413,6,20
14,75,40,14,1
15,100,1,1,0
15,101,560,934,39
16,8,6,5,0
16,18,7,16,4
16,28,7238,43596,6
16,33,78,9,1
17,22,0,222301310,22
17,33,184701,7,19
17,60,0,230122133,147785
17,66,163987,94013,13
18,16,1,0,3222302
18,58,1,4,3
18,60,7,200322230,122200
18,99,8210,6,2
19,49,30123001,138472,89862
19,51,6,2,7
19,56,13,12,4
19,76,1335,7,1
19,88,0,32101032,2313
20,19,170955,4,9
20,88,1,0,101032233
20,97,4,1,9
20,103,36879,36620,11
22,10,84428,12,15
22,36,0,222301230,3
22,88,76,12,1
22,97,101030222,0,8
22,103,1,0,321000013
23,14,9,3,3
23,22,775,45,5
23,26,30131020,277144,97577
23,35,2,12003222,30123010
23,56,301128,225019,7
23,74,202621,6,6
23,75,33,2,2
23,88,53,6,3
23,103,6,2,0
23,104,2,200321000,2223
24,80,52507,58025,8
24,105,321000002,11,722
25,22,413554,303671,4
26,8,426,776,6
27,15,5,4,2
27,62,3,0,322230122
27,78,3210121,23312,33574
27,86,40835,7035,39
28,61,2,2,0
28,78,0,210121233,21
28,79,12123311,214651,135499
28,87,6336,33,18
28,105,0,2013,46617
29,12,366092,181297,7
29,19,0,230132210,205591
29,79,1,12003210,12123323
29,102,6,1,1
29,104,1,1,1
30,7,183946,149125,3
30,17,2,200322230,132300
30,48,3222301,23002,79271
30,68,881,13,8
31,23,322230132,111,789
31,52,223012222,3,3
31,78,12,1,0
31,79,1,0,3210121
31,102,1085,6,2
32,63,2,0,3222301
32,67,12222230,53650,10365
32,78,10218,14,1
32,79,50,12,2
32,86,33,3,3
32,109,1,1,120032100
33,49,2,3,5
33,62,2,1,0
33,78,1134,26368,6
33,96,269225,305569,9
33,109,1,1,0
34,109,6,3,2
35,24,14,9,7
35,25,4,0,223021110
35,33,0,32223021,1102
36,23,84,14,19
36,109,55,5,2
37,70,3210122,23011,39028
37,109,7113,9,1
39,12,0,230213010,39006
39,61,7,6,4
40,12,2,200322230,213013
40,61,27,2,1
40,84,3,4,8
41,20,120089,6,38
41,60,302,733,5
41,61,31237,12,4
41,68,0,210122323,30
41,83,10,2,1
41,84,11652,803,7
41,85,2016,9,2
42,58,47186,43110,6
43,18,3222302,11221,20205
43,96,0,12132133,172251
44,13,1,1,0
44,16,3,0,322230213
44,17,2,12003222,30211231
44,18,0,222302112,30
44,19,92020,93108,9
45,13,8,2,2
45,18,2,0,3222302
45,71,3,12003210,12232331
46,71,4,0,3210122
46,95,3,200321012,132200
47,19,30211212,262050,155890
47,93,6,1,0
47,95,3,0,321012132
47,119,120032100,100031,72393
48,7,223022003,0,9
48,8,295481,276816,5
48,12,0,0,6
48,27,11,5,0
48,56,0,230123130,297908
48,57,322230123,121,908
49,7,120032223,220032,190440
49,30,3,3,120032223
49,93,9,1,3
49,106,55465,48007,6
50,36,223012333,2,3
50,38,149143,124475,6
50,87,101213230,0,2
50,119,0,32100010,2102
50,124,44095,58805,9
51,97,321012132,122,139
51,120,100003222,1,7
51,125,5,3,6
52,13,542,262,3
