x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,2,18,4,1,18
0,3,156773,6,4,156773
0,4,6,3,1,6
0,5,323223221,3,9,323223221
0,6,52317,49424,6,52317
0,8,1,200213232,10133,1
0,122,1,200213033,122000,1
0,125,311831,4,2,311831
0,126,8,0,2130331,8
0,127,0,130331200,11,0
1,2,672,5,1,672
1,3,32301010,200051,83612,32301010
1,4,21030,19446,24,21030
1,5,1,0,323230002,1
1,6,120021323,2233020,315240,120021323
1,125,220,954,4,220
1,126,1,1,0,1
1,127,1,12002130,33120020,1
2,2,0,0,7,0
2,3,2132323,1011,45503,2132323
2,5,3,2,120021323,3
2,6,0,21323230,2,0
2,8,1,0,213232011,1
3,5,1,0,2132323,1
3,6,0,132323010,12,0
3,8,3,1,1,3
3,9,7,1,0,7
3,127,147714,144846,5,147714
5,1,120021323,2303101,91392,120021323
5,2,323230303,3,2,323230303
5,3,213232301,121,87,213232301
5,4,80010,78403,6,80010
5,5,1,1,0,1
5,6,2,12002132,32301013,2
5,8,5,1,1,5
5,127,213033120,220,110,213033120
6,0,88482,7,4,88482
6,1,5,3,120021323,5
6,2,0,21323230,3110,0
6,3,1,0,213232301,1
6,4,0,232301123,76783,0
6,5,114751,5,2,114751
6,6,13,6,2,13
6,8,2635,8,2,2635
6,127,0,33121323,145312,0
7,0,95852,97060,7,95852
7,1,2,2,0,2
7,2,5,0,323230311,5
7,3,1,1,0,1
7,4,2,200213232,301131,2
7,5,266,418,7,266
7,6,6,1,1,6
7,77,13232310,502362,548009,13232310
8,127,3,0,213033122,3
9,1,2,1,0,2
9,2,2,0,323231200,2
9,3,7,1,1,7
9,5,112324,116831,18,112324
9,6,195007,7,5,195007
9,8,2132323,3201,99464,2132323
10,2,1,1,120021323,1
10,3,13,4,3,13
10,4,1,1,0,1
10,6,751,80,8,751
10,8,0,132323032,10,0
11,2,11,5,3,11
11,3,7661,6,2,7661
11,5,3,200213232,303331,3
11,6,213232303,313,651,213232303
11,8,4,12002132,32303211,4
12,2,62,8,17,62
12,5,2,0,213232303,2
12,6,0,232303330,192497,0
12,8,4,0,2132323,4
14,6,4,4,2,4
14,8,6,6,0,6
15,1,17996,13235,5,17996
15,3,0,21323231,1310,0
15,5,323231111,2,8,323231111
15,6,99132,99311,6,99132
15,8,5,6,2,5
16,6,120021323,2311212,62603,120021323
19,0,2,0,2132323,2
20,3,0,132323121,31,0
20,4,2132323,12130,74089,2132323
20,5,32312113,31038,21274,32312113
20,9,10,7,1,10
21,4,3,12002132,32312200,3
30,4,288,587,19,288
32,1,1,0,213233100,1
33,1,1,1,0,1
33,3,213233100,232,97,213233100
33,4,3618,3744,28,3618
