x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
12,58,13455,4800,59,2,1
13,28,34370,69576,39,9,4
14,26,30805,23772,33,78,10
14,27,68390,61624,15,50,6
14,29,44479,22245,25,7,2
15,17,51653,27217,19,2,1
15,24,5336,7770,63,7,3
15,26,25897,26317,49,57,14
16,28,70405,75898,13,10,1
17,24,1859,1769,45,2,2
20,26,50041,36312,12,2,1
20,28,21302,27689,12,5,1
21,26,49735,46346,12,1,1
22,27,14158,9333,34,31,4
25,76,3547,179,154,7,2
36,16,4195,1819,38,8,1
36,17,3078,613,36,6,1
64,44,14784,687,37,1,1
65,44,16204,2906,40,29,1
102,103,76602,61160,9,14,4
103,104,94871,76938,10,108,3
111,74,56852,61100,8,7,6
111,81,57640,46646,8,1,1
112,80,37034,46316,8,1,1
113,78,27653,30304,6,1,1
113,79,105070,46415,9,2,2
115,50,4439,471,49,19,4
120,102,30050,48508,9,2,1
121,102,96711,93349,7,1,1
123,101,7027,408,46,11,2
123,102,1883,129,98,8,1
123,103,29360,22819,36,21,6
123,105,12654,6711,13,2,1
124,100,4168,636,38,8,3
124,103,42327,32006,86,21,9
125,96,47975,45069,10,1,1
125,104,7984,821,105,10,1
126,101,5404,478,81,2,1
126,103,11797,707,40,2,2
126,104,18247,15372,30,56,15
126,106,33660,31382,28,155,12
127,100,19472,5755,42,82,6
127,101,24313,21787,38,23,9
127,103,28677,16400,24,14,6
127,104,40172,26544,24,24,10
