x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,9,65512,20089,30,3,1
0,10,46644,9522,118,1,1
0,26,27548,7991,27,3,1
0,30,20427,14165,31,6,1
0,45,5163,16966,32,1,1
0,51,72349,21804,32,2,1
1,12,8858,8901,27,1,1
1,31,9391,1212,40,1,1
1,42,227538,235077,12,7,2
1,43,125951,627852,53,8,4
2,15,7316,6387,41,3,1
2,27,25136,1229,33,1,1
2,42,87666.33333333333,221714,53,3,3
2,43,75131.625,714241,139,9,8
2,44,5235,31124,15,1,1
3,39,10382,8900,42,27,1
3,41,23429,30330,12,3,1
3,42,40878,30632,11,1,1
3,45,22549,40889,14,1,1
4,10,3365,829,24,2,1
4,11,37785,49996,74,167,6
4,67,64006,79949,10,1,1
5,11,5461.75,2966,123,11,4
5,35,111830,112663,12,2,1
5,37,16717,6989,24,2,1
6,116,473295,846977,24,3,2
6,117,317771,269279,11,3,1
7,42,18993,12805,33,8,1
7,43,187620,171721,16,3,1
7,117,70696,116542,30,21,2
8,26,40522,102505,11,3,1
10,0,42214,58998,13,3,3
11,0,28525.333333333332,78228,38,4,4
11,1,42959,28107,13,2,1
12,44,30478.333333333332,106834,1168,9,3
38,8,9271,15265,188,4,4
38,9,8638,921,14,3,2
39,8,6975.5,1818,31,3,2
50,62,8013,760,25,9,1
53,20,47916,48781,4,1,1
54,19,312,486,46,1,1
54,20,50022.7,505590,100,25,17
54,21,153207,534771,9,3,2
54,22,3713,669,35,1,1
54,23,1060,17,4,1,1
58,29,3433,984,13,2,1
69,115,58965,57753,14,1,1
79,113,15770.5,7852,1372,3,2
82,14,9428,830,14,1,1
83,14,109888,609359,53,12,7
85,21,3542,796,40,1,1
85,87,1077,909,16,1,1
87,61,49978.5,154436,12,19,3
92,90,19975.5,39570,14,2,2
93,90,70532.23076923077,1204594,101,56,31
93,91,70715.33333333333,471491,212,14,6
94,90,44923.5,181245,15,5,4
94,91,26040.285714285714,162659,267,21,9
95,39,14081,28855,13,3,2
95,91,79379.42857142857,493216,62,13,11
95,92,7950,763,58,2,1
96,91,60893.666666666664,129082,47,5,4
96,92,19139.5,35524,58,7,4
97,91,13303,18222,5,1,1
97,92,88196,27275,4,2,1
98,8,325763,122418,6,1,1
98,9,169056,153955,3,2,1
98,39,10078,15732,8,1,1
98,40,21125,23793,19,1,1
99,39,16093.75,180524,21,20,15
100,64,30427.5,51997,33,22,6
101,16,252257,269741,6,1,1
101,64,16736,17410,10,8,2
102,17,206826,276102,5,1,1
102,18,25173,27033,8,3,2
102,23,5970,8651,94,2,1
103,44,59130,49666,5,2,2
103,45,28672,36773,5,1,1
103,46,66504.4,350187,17,54,9
103,47,7519,675,17,9,1
104,46,34964.47619047619,971976,92,127,37
104,88,2611,665,48,2,1
105,46,40798,209467,13,6,6
105,47,80822,92339,5,1,1
105,90,13592.8,51260,153,9,6
106,25,20023.75,70088,85,13,5
107,24,29750,16249,13,1,1
107,25,69706.5,153993,7,32,3
107,33,31384,30780,8,2,1
108,17,28337,32036,2,1,1
108,21,217325,347017,2,7,1
109,24,24449,24351,6,1,1
109,25,94771.16666666667,683261,33,13,8
110,21,151635.5,633733,15,12,6
110,22,393740,430124,6,1,1
110,24,64136.333333333336,188736,12,15,6
110,25,218596,196458,3,1,1
110,27,441418,425033,5,1,1
110,28,128655,494429,15,12,6
110,30,13830,20479,3,6,1
110,31,4340,379,22,1,1
111,23,190161,523578,7,5,2
112,24,6680.25,3099,131,14,8
112,25,238218,374630,31,3,2
112,38,436,2041,10,2,1
113,22,40593,89249,6,42,9
113,23,72050,152324,13,23,7
113,25,62776,76099,4,2,1
114,20,80053.5,127047,3,2,2
114,22,53432.375,370381,27,69,12
114,23,88150.25,356578,23,19,6
114,26,47129,40382,3,1,1
114,27,30259,48303,5,1,1
115,19,129787,299155,7,5,3
115,20,73794.14285714286,1053837,49,139,68
115,21,68120.29411764706,1412522,84,152,46
115,22,61149.954545454544,1409153,95,114,53
115,23,84324.38461538461,1198755,48,134,62
115,24,189535.5,677373,19,4,4
115,25,155090.63636363635,1738756,108,45,15
115,27,1451,1778,13,1,1
116,19,86298.66666666667,771915,22,175,65
116,20,67312.7,1408386,52,304,109
116,21,77719.875,2226409,75,313,132
116,22,47045.142857142855,1373135,213,256,116
116,23,68073.28571428571,512987,20,64,27
116,24,75034,498983,11,2,2
116,25,114619.75,337584,19,36,6
116,26,108340,141974,10,7,3
116,27,5639,1188,12,6,2
117,18,111341,81118,2,11,4
117,19,95209,94030,3,1,1
117,20,80742.375,673959,23,93,53
117,21,95167.04,2483401,87,201,108
117,22,52665.607142857145,1588248,92,267,127
117,23,21174,22482,3,6,5
117,74,20972,19527,6,1,1
118,18,191746,372958,7,6,4
118,19,123094,116284,3,12,2
118,20,78815.66666666667,205257,10,22,9
118,21,80398.95238095238,1907821,87,311,95
118,22,54309,790877,37,73,36
119,20,143205.5,639310,28,36,9
119,21,80390.42857142857,1367147,49,147,51
119,22,32027.5,60068,12,12,5
119,25,4464,17342,4,1,1
119,29,2789,4069,10,1,1
120,20,23771.5,46319,13,2,2
120,21,79516.25,1045839,40,100,55
120,25,7445,26098,3,2,1
120,26,8181.5,32409,11,18,2
121,21,7743,787,12,2,1
122,19,164342,183255,4,1,1
125,10,32548,36734,3,11,1
125,17,18826,19942,3,1,1
125,74,74971,93060,8,1,1
125,75,307756.5,661582,13,3,2
126,56,2722,814,36,1,1
127,15,42642,16753,4,1,1
127,16,80982,334513,15,10,5
