x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
81,77,1,0,210302223,1
81,125,0,4,0,0
82,77,1,1,31310210,1
82,123,62481,16250,25,62481
83,126,3298,26,1,3298
86,121,3,0,132132021,3
88,76,10,2,1,10
88,117,19721,26,7,19721
89,78,1,1,0,1
89,81,2907,22,1,2907
90,123,1,1,31310132,1
91,120,26,1,1,26
91,121,10,1,0,10
91,125,132132013,3,7,132132013
92,120,99,26,6,99
93,124,0,310132132,203,0
93,125,31310132,1320202,96888,31310132
94,120,28,5,3,28
94,124,21321001,130203,25008,21321001
95,120,33179,25,25,33179
95,121,27,9,4,27
95,123,4,4,0,4
95,124,131013213,21002,24343,131013213
96,92,1,1,3,1
96,121,81,302,33,81
97,127,6939,69827,24,6939
98,121,206834,38627,31,206834
99,121,7,313101321,321101,7
101,122,0,321321033,177563,0
101,123,101321321,31,42,101321321
102,75,28114,18,2,28114
102,76,91,18,7,91
102,124,8,3131013,21321010,8
103,124,8,0,131013213,8
103,126,0,13213210,3,0
104,125,20,3,3,20
105,122,31310132,1321231,28897,31310132
105,123,132132121,1,3,132132121
105,125,6399,29,1,6399
105,126,18,7,0,18
106,86,180064,102246,25,180064
106,127,3,0,101321321,3
107,83,132132313,0,2,132132313
108,127,4,3,9,4
109,127,9,8,3,9
111,127,149244,29724,34,149244
112,79,85877,41840,9,85877
116,95,0,13213233,13,0
119,95,1,3131013,21323323,1
121,83,1,0,131013213,1
122,108,31310132,1323211,169400,31310132
124,99,4,29,10,4
125,85,1,1,0,1
125,99,23143,41,3,23143
126,113,140,558,32,140
127,101,84,5,0,84
127,104,1,1,31310132,1
127,110,0,310132132,3213,0
