x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
97,24,4,2,0,4
99,24,20,1,1,20
100,22,20,2,1,20
101,22,213031,18,1,213031
103,21,2,302332011,323230,2
103,22,276241,15800,23,276241
104,23,527,413,13,527
105,22,0,11323133,41227,0
106,23,332011323,120,687,332011323
109,3,2,3023320,11333100,2
109,6,23320113,33031,85829,23320113
109,23,22128,17,26,22128
109,24,12,1,1,12
110,24,41,13,4,41
111,3,2,0,23320113,2
111,6,0,320113330,32,0
117,2,332011333,233,439,332011333
117,5,5,3,0,5
118,1,0,12103001,55561,0
121,6,15,6,2,15
122,6,11,1,1,11
124,6,41940,17,2,41940
125,5,119214,173485,19,119214
125,6,875,411,17,875
125,127,1,1,0,1
126,5,0,11333322,25710,0
126,126,691,53,1,691
126,127,3,4,2,3
127,4,1,1,0,1
127,5,1,302332011,333323,1
