x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
30,21,6341,860,30,1,1
40,78,4859,392,24,19,1
51,97,67905,90938,62,7,1
52,96,27416,24391,11,14,2
53,81,5064,359,49,1,1
53,96,1782,4579,10,4,1
53,97,54955,64286,7,11,5
57,97,4987,380,27,4,2
58,96,8468,7851,34,1,1
58,97,2248,4589,5,1,1
60,95,68841,7806,5,1,1
60,97,28013,32517,14,1,1
61,30,9771,541,54,6,1
61,94,89607,93522,2,3,1
61,95,83525,82041,2,5,2
61,97,30637,36994,17,12,1
61,98,27389,32606,9,4,2
62,92,47473,7945,4,1,1
62,93,61346,56819,2,8,1
62,95,179480,280806,3,3,1
62,99,32757,39371,9,1,1
63,92,51840,39114,3,3,2
63,94,39625,25658,7,1,1
64,92,50738,43789,3,12,2
64,100,11798,9989,18,7,2
64,103,96874,142738,9,3,2
65,95,97050,120050,3,1,1
65,96,4814,347,16,1,1
65,99,36327,45197,8,1,1
65,104,106663,117680,10,1,1
69,98,25981,33211,7,1,1
70,24,7916,38,175,3,1
70,30,5108,15,502,1,1
85,121,10572,9713,8,1,1
92,69,15741,28416,6,9,1
