x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
1,101,9428,1731,42
3,102,223894,20068,50
5,102,154858,26443,54
12,112,53911,7921,53
12,118,15922,10409,12
18,107,54074,41298,7
19,107,439623,255933,6
23,102,56094,36895,11
25,102,94020,93758,7
25,104,41046,13518,19
25,107,548713,324709,6
26,103,16327,7077,30
26,106,37807,1757,59
26,117,14224,933,53
27,107,188674,58158,12
27,108,734503,487576,7
27,109,58886,27190,50
28,104,305189,106368,7
28,106,86589,41510,21
28,108,104849,42645,19
28,109,67248,35297,53
29,104,143879,46917,24
29,106,116104,75589,10
29,107,69770,63864,17
29,109,72147,45376,16
30,108,68060,59610,6
30,111,106120,50970,21
30,115,2780,630,41
30,123,17187,2348,30
31,103,112080,10718,58
31,104,240677,80125,20
31,109,50307,10188,6
31,112,19886,12741,25
31,120,11365,747,57
32,102,134923,9821,48
32,106,53817,54025,7
32,111,59598,7478,49
32,113,41258,40341,15
32,117,30147,12269,51
32,118,50306,8350,47
33,112,51687,6604,34
33,114,137207,96629,6
33,120,20116,7855,32
34,115,37061,25224,27
35,117,44217,14717,25
36,118,77477,6274,75
38,120,27900,9311,26
50,126,34661,6213,29
