x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,31,2705,1023,100
0,33,4113,2047,29
0,34,4406,1143,59
0,36,2672,1956,45
0,43,4144,1421,42
0,113,6225,4217,24
0,126,15839,24193,23
1,24,2862,1316,16
1,31,3260,1640,21
1,33,19086,4203,35
1,38,37122,24161,67
1,39,21914,15344,8
1,56,5864,3250,35
1,63,7520,911,36
1,74,18604,13590,13
1,104,3893,1223,56
1,106,44234,12762,16
2,8,5661,4884,42
2,21,11108,11727,20
2,24,3599,3804,7
2,26,98081,14410,37
2,44,6091,3043,49
2,66,4468,1772,14
2,91,4699,3105,28
2,104,4476,3191,39
3,4,6069,3827,67
3,34,3715,1877,31
3,38,7511,5971,14
3,39,33843,25679,24
3,41,24528,12438,13
3,46,4321,2343,16
3,74,32984,33682,10
3,76,8878,13961,18
3,79,3731,1957,12
3,83,13742,12504,23
3,91,9661,5124,12
3,116,7517,2390,7
3,118,11531,3998,16
4,21,40593,45476,62
4,24,10832,14755,9
4,31,4710,1096,19
4,61,8711,13614,30
4,79,31043,16638,31
4,104,3013,1348,93
4,106,58372,24287,57
4,113,12942,7284,17
4,118,26562,14415,16
5,69,46742,13900,26
5,86,3794,2605,118
5,108,9681,2763,30
6,1,25597,13695,7
6,39,3995,2073,49
6,43,28615,35990,26
6,78,33529,21085,3
6,91,4586,1985,7
6,118,17646,9950,13
7,1,19572,10670,13
7,39,5713,2015,36
7,41,42037,32313,8
7,66,3875,2111,19
7,73,4956,2060,9
7,81,59656,61012,12
7,83,209690,126629,7
7,99,4347,1631,14
8,9,30600,18833,16
8,18,43857,33312,10
8,19,4802,2051,21
8,26,5214,6560,14
8,44,35822,32328,8
8,48,1360,1834,31
8,91,91380,3609,11
9,34,22779,4478,40
9,36,4801,2103,20
9,38,13718,8291,11
9,46,5131,6534,27
9,48,69674,25787,3
9,49,58850,22219,5
9,58,16596,18446,28
9,78,7684,1079,47
9,81,76218,54164,18
9,83,73717,78727,14
9,84,52129,34006,11
9,86,26425,14656,4
9,91,10609,17381,23
9,96,3675,2065,17
10,1,10083,3193,45
10,23,40811,6896,33
10,24,4858,2397,22
10,26,9698,5008,26
10,28,17137,5621,63
10,29,36574,8635,15
10,31,9182,3457,53
10,33,51937,56451,14
10,43,4036,2746,33
10,76,24599,35622,17
10,81,86906,100328,11
10,83,70179,86532,15
10,84,74797,91432,43
10,104,5285,2484,28
10,106,5115,5345,21
10,113,4253,1595,25
11,23,88759,84823,64
11,26,4686,1432,15
11,28,27843,7984,90
11,29,8634,2710,46
11,49,7656,12816,12
11,58,2092,2345,8
11,88,69535,64549,17
11,91,12188,7753,7
11,94,1359,1629,41
11,96,4457,2387,39
12,13,5607,5958,43
12,39,3371,2310,90
12,44,55420,83990,2
12,79,102193,105134,14
12,81,96826,75980,15
12,83,79851,83590,19
12,84,74492,65489,18
12,86,8531,6753,9
13,19,40947,29865,16
13,31,17969,15012,21
13,33,4075,1964,80
13,41,3974,2640,14
13,59,20444,19174,9
13,69,21155,7896,16
13,76,21176,12639,17
13,78,55276,56975,16
13,79,111641,115698,12
13,81,76682,72498,13
13,83,76205,72187,14
13,84,56034,30252,19
14,16,22090,20882,15
14,29,11464,7577,8
14,33,19621,11719,24
14,51,4773,2416,11
14,53,10521,6266,35
14,59,3047,1395,80
14,61,4054,1990,94
14,71,19703,9980,21
14,73,87469,100540,9
15,19,25930,10668,24
15,36,4684,2120,11
15,41,48840,38250,9
15,54,4815,2599,22
15,74,11062,10236,9
15,76,136404,153060,12
15,78,73409,45995,9
15,79,144065,149487,12
15,81,47004,41193,22
15,83,80206,88718,25
16,38,4730,1977,39
16,39,1807,1043,10
16,41,2708,1534,44
16,66,7199,152,42
16,71,15008,9602,20
16,76,73562,68516,7
16,78,106554,90702,11
16,79,58421,58623,12
16,81,115912,130848,15
16,83,130578,136690,13
16,124,24798,7293,22
17,49,4891,2332,10
17,59,64858,18622,46
17,68,4241,1470,30
17,69,439,363,86
17,74,8057,3178,6
18,51,5791,2933,26
18,79,36815,44631,3
18,81,17610,8864,24
19,63,5126,2151,23
19,68,2160,389,80
19,69,15382,8848,12
19,73,4785,473,16
19,74,9403,4710,80
19,81,17838,6293,12
19,83,9311,6940,14
19,86,70561,26948,4
19,108,6642,1844,48
20,19,4797,2379,17
20,54,4189,2209,58
20,74,3828,2189,38
20,91,8127,1230,30
21,61,3164,1663,9
21,81,16528,9514,3
21,84,3568,1826,29
21,86,45139,24289,9
21,93,6059,3858,9
22,44,12526,2234,39
22,71,32097,1059,38
22,73,5331,1541,25
22,79,2245,1572,6
22,81,27415,22061,16
22,83,9991,8830,23
22,86,12293,8500,29
22,89,2113,3525,63
22,114,7462,9451,134
23,59,4727,2363,81
23,96,4398,1634,84
23,104,4501,2021,75
24,89,3349,1486,18
25,1,12509,3168,17
25,34,13594,30837,25
25,46,4595,2888,15
25,89,7087,4198,19
26,34,3544,1583,12
26,73,2727,757,21
26,94,3666,6681,34
26,106,3896,2205,19
26,111,4315,10616,23
27,84,3212,1629,74
27,88,3240,1667,13
27,96,49677,31816,5
27,101,24138,16122,24
28,38,5218,2392,75
28,81,4941,2197,8
28,106,3634,2048,18
29,61,3425,2710,12
29,73,3241,1649,14
29,96,17431,10301,2
29,106,32467,16093,24
30,93,7065,3451,8
30,96,4005,4625,64
30,98,5020,4784,22
30,99,40779,27830,4
30,101,4652,3516,13
30,103,21514,17661,2
31,43,6376,8400,12
31,71,10616,36344,10
31,81,3360,1569,9
31,109,76424,20506,59
32,33,3318,1642,7
32,73,9268,6054,12
32,96,30502,20594,18
32,98,39043,25471,20
32,99,86158,43661,3
32,118,2347,7422,24
33,56,3859,2041,10
34,68,7230,18743,17
34,89,3005,1846,74
34,91,17495,7385,7
34,109,8421,5758,15
34,123,4194,1412,21
35,61,4257,2520,53
35,71,2316,3178,11
35,73,33045,21573,31
35,111,1510,1384,83
36,1,8375,4237,14
36,3,13448,8617,16
37,4,22423,12132,15
37,74,3561,1261,19
37,114,6330,2194,20
37,116,7830,1542,30
37,118,8384,2013,25
38,59,2736,1591,17
38,78,3635,2100,23
38,99,17493,21973,17
39,64,4259,2105,10
39,69,11881,9251,71
40,8,6265,8099,16
40,118,17153,9721,23
41,101,2180,1586,15
41,121,2730,4757,27
43,79,6751,2821,14
44,66,11597,16133,26
44,73,37413,20952,11
44,81,2422,2340,65
44,109,175028,27208,39
44,123,9086,15779,6
45,61,8398,4129,14
46,83,6709,2528,17
46,124,24312,19088,13
47,124,5475,13243,10
48,126,9754,8507,19
50,61,9738,13257,19
50,66,7763,14857,16
50,118,1164,2651,98
50,119,7577,8399,43
51,61,11048,12024,24
51,64,9673,9650,12
53,69,11859,12628,20
53,121,4488,4430,40
54,71,42235,31093,24
54,111,4614,2841,57
55,58,47817,47440,21
55,119,2803,1821,45
55,121,4446,4118,49
56,69,28940,33684,19
56,76,6298,2658,13
56,78,32686,19536,12
56,83,40530,8683,20
56,111,4779,6863,55
57,56,31655,41633,18
57,58,34325,41303,44
57,59,102571,100792,23
57,64,30945,27997,52
57,101,6124,6352,66
57,109,1042,3732,146
58,56,44861,41218,28
58,58,11439,24248,20
58,63,20935,19627,15
58,83,41502,7040,18
58,91,6710,2835,51
59,79,29937,37189,29
60,91,60182,43621,47
60,93,54421,41747,45
60,98,10679,11968,35
61,94,3072,1435,87
67,1,24551,5561,16
77,44,17971,32826,18
80,49,7817,9558,17
83,43,27480,39403,18
84,43,7904,9539,29
86,126,3269,3376,56
87,101,5889,8910,56
94,11,1860,809,27
95,18,24071,23712,35
97,14,29681,46059,19
97,16,15609,17259,21
97,18,19652,43345,22
99,31,29374,40927,18
100,31,3325,1693,19
102,31,3769,1818,22
102,33,3621,1762,26
103,21,7279,2189,23
113,69,2162,545,783
119,64,6883,7226,17
121,113,7464,967,91
121,114,9749,9602,20
121,124,29523,35591,9
121,126,27865,27938,13
122,113,19691,9914,13
123,119,4321,4071,30
123,123,6365,6498,12
123,124,9456,8232,18
123,126,10991,10418,24
124,126,18227,12183,26
125,56,3015,1593,959
127,68,13224,292,939
