x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
4,91,17592,2379,779
26,87,9657,2624,27
43,65,3846,1877,26
46,87,11541,2318,842
83,121,3699,3043,6
84,119,20888,20894,2
86,121,32998,18466,4
87,119,12125,14759,3
87,121,18763,10999,11
88,116,829,823,16
88,119,34366,21431,3
90,106,35821,23258,3
90,121,43548,66366,6
90,122,6025,5014,20
91,112,9276,6877,11
91,121,35347,27995,10
92,103,10141,7615,41
92,105,13554,9808,4
92,110,25238,18628,2
92,124,37702,20510,3
92,127,7100,5008,4
93,127,19394,10832,11
94,110,22620,23396,3
94,122,42408,30163,8
95,35,10071,10152,14
95,36,4614,6445,19
95,125,14371,11971,2
96,122,15228,9657,4
96,124,30571,21606,3
96,127,21644,12012,9
97,36,4574,4618,25
97,122,25284,10999,3
97,124,19736,18956,20
98,127,14566,7878,4
99,127,59679,49668,4
100,125,34416,15013,6
100,127,87743,93343,3
101,121,152,255,28
103,121,4692,88,29
103,125,7386,15005,18
103,127,9515,666,22
106,109,9997,9550,4
106,119,4726,3221,26
107,112,18045,41106,51
107,121,15689,26745,9
108,118,29181,31570,17
109,112,34331,16510,3
109,113,40627,18450,3
112,108,20648,36758,25
112,110,20681,12962,4
112,112,28532,18548,2
112,125,30832,14099,15
113,106,18995,20414,16
114,113,21404,14382,3
114,115,38660,6916,6
