x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
13,2,9,3,6,9
13,96,2,0,230012211,2
14,2,2100030,0,8,2100030
16,0,120023002,1000301,98750,120023002
21,9,59,1,1,59
22,0,2,0,2100030,2
23,0,2,1,120023002,2
23,9,3660,4,14,3660
24,97,4,1,1,4
25,0,9,10,2,9
25,10,5,9,4,5
25,11,9057,5,2,9057
28,1,235,11,12,235
32,7,3122020,1,2,3122020
33,9,27735,5003,633,27735
34,5,2,1,1,2
35,4,2,2,9,2
35,9,526,432,5,526
35,10,59,17,2,59
36,4,311084,270069,10,311084
36,7,190556,157536,10,190556
36,12,0,23003122,212,0
36,13,120023003,1220210,78636,120023003
37,0,4,4,120023003,4
37,6,0,31310231,498966,0
37,7,230031310,102,301,230031310
37,12,3,3,0,3
37,13,1,0,3122021,1
38,28,2,2,0,2
38,111,1,1,0,1
39,1,1,0,3131213,1
39,2,3131212,3,1,3131212
39,10,20359,10,1,20359
39,12,131,1,1,131
39,13,31,3,120023003,31
39,14,4,8,1,4
40,2,0,23003131,2131,0
40,3,120023003,1312130,252926,120023003
40,10,1,0,2300312,1
40,11,0,300312331,10,0
40,13,86815,72135,8,86815
41,9,1,200230031,310300,1
41,10,73,5,0,73
41,11,1,12002300,31233111,1
41,14,272085,4,1,272085
41,15,12,3,1,12
42,9,1,0,230031311,1
42,10,12,8,5,12
42,12,31233021,97002,50738,31233021
42,15,34625,26880,4,34625
44,9,5,1,0,5
44,10,83623,11,4,83623
44,11,8,1,1,8
44,12,2300312,33022,49451,2300312
44,14,12323022,71128,64287,12323022
45,7,2,0,2300321,2
45,8,10267,92721,9,10267
45,9,82,13,1,82
45,10,405745,10,1,405745
45,11,12,1,1,12
45,12,31312232,30708,44564,31312232
45,13,10147,71841,8,10147
45,14,19898,10,6,19898
46,4,32321323,449479,92700,32321323
46,6,13,1,1,13
46,7,2,2,0,2
46,9,342742,8,1,342742
46,10,228,696,30,228
46,11,9,1,1,9
46,12,2300313,12233,62855,2300313
46,14,65,886,11,65
46,15,4,2,1,4
46,16,3,1,0,3
47,13,0,300313123,0,0
47,14,37951,39313,37,37951
48,4,4,12002300,32321333,4
48,5,2300323,21330,83839,2300323
48,6,92627,9,1,92627
48,7,114,4,1,114
48,8,0,300321030,3,0
48,9,32102123,361403,283034,32102123
48,10,230031313,222,991,230031313
48,11,95432,95579,10,95432
