x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,11,5,1,0,5
0,119,18,4,4,18
0,121,1,1,0,1
1,11,7,1,1,7
1,12,2,0,3210311,2
1,57,88,9,1,88
1,78,111905,10,19,111905
1,83,7,2,0,7
2,67,2,33,3,2
2,70,3701,10108,9,3701
2,78,59566,45635,11,59566
2,88,273366,243118,6,273366
2,118,21002112,145527,141402,21002112
2,119,25364,43293,4,25364
2,121,98,11,2,98
3,11,23,5,3,23
3,18,0,32103112,2021,0
3,94,1,200230021,313020,1
3,112,230021110,313,256,230021110
3,118,2300210,2130,96108,2300210
3,121,245302,3,2,245302
4,2,83119,20944,27,83119
4,53,20320130,236354,203414,20320130
4,56,64037,13,1,64037
4,102,6,8,5,6
4,103,36,1,1,36
4,114,1389,38,1,1389
4,121,0,21112312,47575,0
5,52,17,1,1,17
5,55,2,0,3210222,2
5,71,321020132,310,85,321020132
5,76,1,12003210,20012230,1
5,78,0,31110212,26015,0
5,86,1,12002300,31001302,1
6,54,1,1,0,1
6,56,3210222,11220,40423,3210222
6,58,22211203,101415,132598,22211203
6,102,72011,77348,4,72011
6,103,3527,16,1,3527
7,56,0,210222202,32,0
7,60,9,5,1,9
7,74,22,1,1,22
7,76,1,0,3210200,1
7,82,150899,133886,4,150899
7,99,211262,5,2,211262
7,126,134626,207601,14,134626
8,0,13650,75864,5,13650
8,87,0,300303333,30,0
8,90,30333111,76685,102171,30333111
8,93,1,0,2300302,1
8,113,7,1,5,7
9,9,1,1,120032110,1
9,18,1,200321031,200312,1
9,37,9361,10,7,9361
9,56,2,12003210,22222001,2
9,67,1,200321020,212133,1
9,76,1,1,0,1
9,112,261946,249298,4,261946
10,3,2,2,0,2
10,23,72010,88559,6,72010
10,64,7,1,1,7
11,51,97974,9982,7,97974
11,52,7,2,1,7
11,66,2,0,321020212,2
11,73,5340,752,8,5340
11,86,1,0,2300310,1
11,92,2300303,33313,50620,2300303
11,100,62676,17059,8,62676
11,106,4,0,230021313,4
12,11,1,1,0,1
12,24,688,865,4,688
12,25,33277,21,3,33277
12,66,1,1,0,1
12,74,6046,21,1,6046
12,76,6,1,1,6
12,80,1,200230031,110323,1
12,81,230031031,333,191,230031031
12,86,6,1,0,6
12,98,1,12002300,30201122,1
12,99,0,300302010,33,0
12,100,30132131,18051,12542,30132131
12,101,120023003,101020,227591,120023003
12,102,3010101,1,9,3010101
13,13,1,0,321031200,1
13,30,29646,31559,11,29646
13,100,2300301,32313,17041,2300301
13,101,0,23003010,3312,0
13,105,0,1,1,0
13,106,42,6,0,42
13,118,3,0,230021301,3
13,119,1,200230021,301202,1
14,74,952,264,7,952
14,119,1,1,0,1
14,127,0,23002100,302,0
15,97,773,753,28,773
15,98,8,1,1,8
15,100,3,1,0,3
15,101,421,5,3,421
15,107,1,0,3011001,1
16,97,4854,10819,18,4854
16,98,161130,6,1,161130
16,99,14,1,1,14
16,110,6,0,2131031,6
16,112,0,23002131,310,0
17,2,3211022,2120,22917,3211022
17,4,45,25,2,45
17,79,1,0,230031112,1
17,96,1,200230030,311000,1
18,9,9,2,1,9
18,19,321031133,10,956,321031133
18,56,11343,43,2,11343
18,113,2131023,1,5,2131023
19,3,302962,6,1,302962
19,19,0,31200030,34989,0
19,41,2,2,2,2
19,79,1,1,0,1
19,91,4,3,1,4
20,44,120032103,2131,47211,120032103
20,45,102330202,0,7,102330202
20,48,1,200321023,103103,1
20,88,151225,4,3,151225
20,94,4,5,4,4
20,95,1,1,0,1
20,96,1,0,230030311,1
21,95,4,6,1,4
21,100,230030300,213,915,230030300
21,115,120023002,1310301,69935,120023002
21,117,3,5,2,3
22,2,1,12003211,2202123,1
22,46,742,9,8,742
22,47,6,4,2,6
22,48,1,0,321023103,1
22,49,0,23103033,73339,0
22,88,433,2,4,433
22,89,42,1,1,42
22,95,13,6,2,13
22,106,26,3,120023003,26
22,117,31,8,1,31
23,47,6,9,0,6
23,48,4,2,0,4
23,53,504,564,11,504
24,47,12106,24280,20,12106
24,48,9,6,3,9
24,50,321023103,32,658,321023103
24,61,9756,9,2,9756
24,68,0,20210303,54986,0
24,79,10,2,1,10
24,80,8,2,1,8
24,95,7476,9,8,7476
24,97,0,30303120,151333,0
24,103,19,9,2,19
24,106,1,1,0,1
25,2,1,0,3211022,1
25,61,120032103,1202030,268373,120032103
25,79,2,12002301,1010213,2
25,96,8,1,1,8
25,99,2300333,31133,75688,2300333
25,103,29907,27787,10,29907
25,104,189790,9,7,189790
25,105,1,0,3332311,1
25,106,0,23003332,2323,0
26,2,1,0,3211031,1
26,105,1,1,120023003,1
27,44,103130033,2,3,103130033
27,61,0,32103120,2031,0
27,105,8,1,1,8
27,107,3332230,3,5,3332230
27,121,111370,138410,7,111370
27,122,0,5,9,0
28,38,9,2,1,9
28,57,1,1,0,1
28,70,3319,10,1,3319
28,81,0,301010102,11,0
28,94,10,1,1,10
29,70,3,7,8,3
29,73,6,2,1,6
29,76,5,3,1,5
29,93,204052,9,6,204052
29,100,0,300333313,10,0
29,106,1,1,0,1
29,107,120023003,3322321,9515,120023003
29,109,52199,10,1,52199
29,116,1,1,120023003,1
30,65,103120202,1,5,103120202
30,108,18,46,1,18
30,109,14425,4647,610,14425
30,115,50,1,1,50
31,12,3210331,200,22347,3210331
31,14,33023221,57373,64751,33023221
31,17,36341,20042,6,36341
31,115,77,9,1,77
31,116,1,1,0,1
32,6,0,211031311,30,0
32,20,7,9,1,7
32,35,458,14,4,458
32,54,8,5,3,8
33,56,34,2,1,34
33,89,53464,14650,27,53464
