x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,97,457980,148964,7
0,98,292872,146999,7
0,99,151227,103458,8
0,101,114298,49458,16
0,102,16349,4509,11
1,67,2354,520,94
1,102,361779,204100,8
1,103,107039,59158,12
1,105,103528,34746,12
2,99,98224,41683,8
2,101,70596,38942,7
2,102,513620,152621,10
2,103,4815,5349,14
4,72,30761,6462,630
4,101,12062,10641,7
5,106,125749,94233,6
6,73,4358,609,155
9,103,514572,114354,8
12,40,323466,275703,18
12,41,358280,336499,16
13,38,310565,312918,21
13,40,494687,501572,18
13,41,302889,311646,18
13,42,205410,256382,21
13,43,52474,69063,19
14,40,472314,521340,18
14,41,317749,340392,18
14,42,65048,67841,11
15,43,134876,163376,20
16,41,311549,284214,18
16,42,271259,266328,14
16,43,732094,683017,18
19,122,16138,13875,35
24,29,295881,298230,12
27,102,67370,4368,149
34,102,46214,25914,16
35,101,5743,789,148
35,102,204550,221238,15
36,90,112795,10593,652
37,102,174625,157901,10
38,101,18297,675,33
39,88,15365,8542,58
40,71,11977,682,47
40,103,392337,8815,29
41,96,180508,156823,22
41,98,407173,473430,22
41,101,262051,87954,18
41,102,91501,51802,17
41,103,301544,193009,17
41,105,431474,402252,12
42,36,588032,785621,13
42,93,200130,172559,11
42,94,165567,89163,11
42,96,333235,290492,9
42,97,325520,284163,12
42,98,239204,245920,20
42,99,134325,157832,19
42,101,127606,138114,21
42,102,405200,447576,20
42,103,392930,372327,24
42,107,86644,34065,25
43,38,360935,397665,19
43,94,542576,544194,17
43,96,205361,234222,18
43,97,307866,312426,16
44,98,177744,185494,25
44,99,256581,230777,17
44,102,234915,203213,17
44,103,294694,255332,17
44,106,113236,73643,26
45,37,16719,33757,17
45,89,451007,635504,16
45,90,487248,431551,16
45,92,199689,285394,18
45,97,217568,260078,16
45,98,259647,225521,18
45,99,217367,250641,14
45,101,25654,14624,17
45,102,199612,259366,18
45,103,411934,382414,18
45,105,342812,237482,25
45,106,644867,598371,18
46,89,307885,310568,17
46,90,234561,233877,20
46,94,13094,15395,40
46,96,260389,236194,13
46,97,236181,218088,14
46,98,237684,206182,14
46,99,356226,378928,12
46,101,262757,229237,13
46,102,249419,148284,29
46,103,553109,9686,33
46,105,382515,292493,25
46,106,15034,1463,42
47,89,340264,255151,15
48,73,62837,39061,40
48,96,404878,353666,13
48,97,136766,167242,18
48,98,285289,251847,13
48,99,276179,255559,27
48,101,219550,220859,14
48,112,23600,33707,36
49,80,154737,193356,17
49,96,421771,301758,18
49,97,222601,257121,23
49,98,293488,236108,14
49,99,319576,200539,15
49,101,319312,358729,11
50,84,249497,223242,19
50,92,411896,206930,17
50,97,444176,386527,20
50,98,356751,375091,14
50,99,308007,280998,13
50,101,278421,279817,14
51,84,12703,8398,43
51,102,229909,194711,33
52,96,436585,496125,9
52,97,306865,328331,8
52,98,333278,325649,14
52,99,208887,179855,14
52,101,305485,305561,12
53,98,284315,309876,15
53,99,300830,319651,9
53,101,356049,560932,8
54,112,111590,116041,17
55,112,348971,217491,15
55,114,318984,289917,17
56,92,141287,169150,17
56,101,370856,7167,17
57,99,358385,231571,15
57,101,428100,356066,13
59,127,235975,185850,14
60,83,4606,3207,44
64,89,4445,4872,52
65,88,25479,32347,24
65,114,410126,466908,19
66,102,115,482,471
67,92,107180,8098,688
68,102,30531,4268,47
69,89,4954,744,63
70,101,16775,740,52
70,102,67571,48730,28
71,102,39265,27739,20
81,20,687242,369367,20
81,118,327762,321950,15
82,50,149860,115554,12
82,51,384108,332890,17
83,19,114584,84917,17
83,51,298004,125067,12
83,118,556822,8002,19
83,119,420058,446413,12
84,53,85559,198254,14
85,103,15685,18467,10
85,109,4858,315,104
86,25,17496,21067,15
86,101,1443,7193,63
87,21,381048,298178,15
88,21,214054,109585,10
88,23,246245,148092,19
90,21,138355,166677,10
96,99,86128,105704,11
96,101,416791,355852,14
97,79,12104,946,45
97,98,595562,592106,11
97,99,411446,307381,16
97,101,275739,289598,19
98,97,242431,244861,25
99,98,90989,83325,16
99,99,352819,325479,16
100,101,55161,76950,17
100,114,106412,132040,21
100,115,266704,287967,14
102,115,204527,108493,12
110,51,432516,406564,17
111,51,309518,290773,14
111,92,10079,3735,131
113,124,8573,532,48
114,105,562844,591479,22
115,103,429080,423130,18
115,105,697464,744328,20
117,103,371455,426500,21
117,114,24241,30612,17
117,115,320764,310044,16
117,116,395670,351137,19
118,115,281208,234599,21
121,53,300059,312832,15
121,54,465942,439422,15
122,54,354149,256917,14
