x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
1,42,105493,131516,4,1,1
3,40,36396,19521,13,2,1
5,54,49235,50293,4,4,1
5,108,158131,24513,41,6,2
9,20,264,3613,28,1,1
9,84,35723,16027,24,3,1
9,86,42502,15939,26,1,1
10,83,56994,15639,22,1,1
10,84,37793,14002,31,1,1
15,8,10675,10205,29,3,1
15,16,48338,26685,24,2,1
17,54,90604,91044,13,1,1
34,96,84146,71134,3,1,1
35,96,23621,27045,4,2,1
36,103,68060,61557,5,18,2
36,104,96634,82957,5,2,1
37,10,13710,13013,23,2,1
37,99,38315,33160,31,1,1
37,118,36147,58440,11,2,1
38,62,168509,113853,6,1,1
40,9,73453,90850,12,2,1
42,86,110277,43841,22,1,1
43,85,56818,37368,29,1,1
45,15,15548,15999,4,1,1
46,72,95358,95594,4,1,1
47,93,37212,42423,2,1,1
48,29,23238,17841,21,1,1
48,30,20119,16932,20,1,1
49,34,26976,23951,20,1,1
49,102,16142,2195,38,2,1
53,92,93363,90209,2,1,1
54,96,171240,6699,25,2,2
55,89,216240,20462,28,35,3
55,91,73211,62140,11,8,3
55,92,96338,28108,26,43,2
55,100,61939,78251,1,1,1
56,85,6770,2231,80,2,1
56,88,11165,19163,25,1,1
56,89,59987,63555,12,13,3
56,90,113622,14562,23,4,2
56,91,260082,57925,18,15,2
56,92,118161,47956,22,1,1
56,95,123116,34058,24,4,1
57,89,202915,227975,3,3,1
57,90,46870,46661,2,2,1
57,91,265439,80877,21,1,1
57,94,191740,161171,1,11,2
57,96,340840,19065,25,2,1
58,91,231251,260444,12,2,2
58,93,373015,331258,3,1,1
58,94,118088,260689,2,2,2
58,96,145738,83559,27,1,1
58,96,68648,67434,3,3,2
58,97,45284,7873,24,3,3
58,100,88758,96720,27,1,1
59,86,279457,30889,27,5,2
59,92,121845,13794,29,1,1
59,92,45326,34425,3,1,1
59,94,43434,49241,1,1,1
59,96,82530,25798,27,1,1
59,96,150165,32829,23,5,2
59,97,84611,19774,12,2,2
59,98,38116,43630,23,2,2
60,89,223780,199569,2,2,2
60,90,168718,151056,8,18,1
60,90,277120,231431,3,5,1
60,95,26421,26952,27,5,1
60,98,177326,43565,23,6,2
60,99,139710,75157,28,5,3
60,99,53369,20313,29,4,2
60,100,41669,23638,26,2,1
60,101,255127,105212,4,4,2
60,106,13368,7259,66,1,1
61,90,455916,479824,4,1,1
61,94,148277,50732,14,5,3
61,100,4519,3804,9,5,2
61,102,45604,25143,29,25,3
61,112,2961,10235,2,1,1
61,113,18926,26630,3,3,1
62,91,216166,45710,44,3,1
62,93,182240,10521,30,9,1
62,93,34473,35201,2,1,1
62,95,213076,314416,3,1,1
62,96,546828,445807,3,10,4
62,97,192581,147749,5,3,3
63,87,152894,136011,4,1,1
63,88,95348,92625,4,1,1
63,92,2239,3356,29,1,1
63,93,130407,80736,4,1,1
63,102,9044,9443,13,1,1
64,79,51426,3411,29,1,1
64,94,187166,159108,2,8,3
64,119,71892,35397,16,1,1
65,87,82546,15718,41,1,1
65,92,200420,112775,4,5,2
65,94,59806,37163,5,3,2
65,103,379052,60594,32,2,1
66,90,105322,44526,22,3,1
66,91,494322,63456,37,1,1
68,104,302490,177831,3,1,1
69,85,99811,98894,2,1,1
69,103,327033,207127,3,1,1
69,123,57978,46779,25,1,1
70,81,32553,71299,8,5,1
70,98,28037,17608,27,3,2
71,76,95493,98819,1,3,1
71,98,36439,26284,26,14,1
73,73,43736,36607,20,5,1
75,81,107813,18155,22,6,3
76,78,67026,91949,3,2,1
78,71,116991,10067,21,9,1
79,52,42924,45601,26,2,1
79,65,291069,28991,40,3,1
79,66,7659,7185,100,1,1
79,71,48841,6372,29,3,1
87,43,48696,48505,15,1,1
104,61,70986,71823,7,1,1
104,62,7235,12496,27,3,1
105,61,30684,69825,3,1,1
105,63,11564,14011,28,7,1
106,56,14022,17010,3,1,1
119,103,45089,46775,13,1,1
122,96,48068,13138,15,1,1
125,67,99505,94339,3,1,1
