x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,63,152742,116889,12
0,66,41725,23762,16
1,65,90437,154552,14
1,98,83942,59225,12
1,108,58945,69653,9
1,112,54840,17641,7
2,112,73273,73274,15
2,113,106251,152483,11
3,61,22639,20577,10
3,65,56948,59275,9
4,63,55919,34588,10
4,95,63316,101822,14
4,96,80451,75181,13
4,98,43043,52999,10
4,115,113618,138677,14
4,118,38142,47392,9
5,112,31157,42218,14
5,117,43404,41065,7
5,118,50980,90398,12
6,63,93520,39160,14
7,91,17095,6489,22
8,115,32008,32051,14
9,63,139335,168421,12
9,65,139430,143257,11
10,65,20009,28326,12
12,66,80088,61167,29
13,65,21385,21217,15
15,65,26623,27815,16
16,61,121101,157043,15
16,66,30744,18425,9
20,61,41927,62296,13
23,6,75070,89630,13
24,11,58736,81793,10
24,46,58318,60613,11
24,48,52120,62385,11
25,61,57505,79642,10
26,66,27467,41940,9
26,68,22793,13035,10
28,65,113597,129985,11
28,66,87421,84010,12
29,58,42802,48588,10
29,60,105980,168085,16
29,61,121472,158995,16
29,63,109298,134774,16
29,65,22276,22857,9
33,29,22848,38214,15
34,56,42044,38888,10
34,58,34953,38494,9
35,43,144276,52872,10
35,44,30486,30782,10
35,56,88158,74227,13
47,60,68698,76071,15
47,63,45353,53732,9
49,48,122063,121436,14
49,61,90435,105380,8
49,63,89725,115558,8
52,61,76037,88265,15
52,66,23906,2247,716
53,61,8996,39916,11
55,60,4981,227,70
56,51,56939,61437,15
56,76,63986,70007,14
58,60,60357,62694,15
59,58,57717,34366,12
59,60,46269,66941,15
60,76,60946,60403,11
61,58,26198,43977,9
61,60,49462,51440,11
62,73,47525,43888,8
62,75,124715,157733,8
63,63,53775,58227,12
63,76,64080,61380,13
63,78,33006,49002,9
71,71,32359,36858,8
74,83,62815,74923,8
75,70,35080,41891,14
75,71,38003,61823,12
75,75,315403,219868,9
96,76,17312,7814,12
97,75,28554,20590,17
97,76,19078,4342,24
97,93,10834,10372,36
109,103,29801,36373,13
115,105,10661,11599,12
119,100,11043,9626,13
122,107,19337,10543,14
