x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,6,5,3,0,5
0,7,3,12002113,33332332,3
0,10,133333221,3,8,133333221
0,15,10,2,0,10
0,20,120021131,1302012,58206,120021131
0,22,103944,10260,11,103944
0,23,9429,5,2,9429
0,24,34119,9456,12,34119
0,25,96161,12,22,96161
0,26,0,113112310,1,0
0,27,11230111,104671,104205,11230111
0,28,1,200211311,222023,1
0,29,211311222,10,249,211311222
0,30,4,1,1,4
0,31,5,0,2113112,5
0,32,4,4,0,4
0,33,3,12002113,11132333,3
0,35,72519,74769,6,72519
0,36,186492,211541,2,186492
0,68,34,5,3,34
0,69,1,0,131012112,1
1,7,6,5,2,6
1,11,120021133,3332220,141416,120021133
1,12,7366,5,37,7366
1,17,16,7,3,16
1,20,3,3,120021131,3
1,21,0,21131130,2020,0
1,22,131130200,3,3,131130200
1,24,0,311231101,253411,0
1,26,12,8,0,12
1,27,7,12002113,11231002,7
1,28,5,1,1,5
1,29,1,0,211311222,1
1,30,443,674,5,443
1,31,5,2,1,5
1,32,15874,24,21,15874
1,33,5,8,2,5
1,36,131113012,0,2,131113012
1,39,4,4,2,4
1,50,131023031,1,4,131023031
1,66,11,5,2,11
1,68,300067,5,2,300067
1,69,1,1,0,1
1,91,210120010,221,220,210120010
1,110,197855,6,3,197855
1,123,1,3,2,1
2,6,100477,8,22,100477
2,7,4,1,1,4
2,11,0,21133333,2221,0
2,12,2,7,9,2
2,14,4,3,3,4
2,19,7,12,6,7
2,20,8,4,0,8
2,21,9,0,131130202,9
2,25,211311231,100,126,211311231
2,26,6,21,7,6
2,27,4,0,2113112,4
2,28,7,1,1,7
2,29,1,1,0,1
2,30,39751,11661,24,39751
2,31,107328,4,98,107328
2,33,5,1,1,5
2,34,2113111,32331,26849,2113111
2,35,11132323,159608,138712,11132323
2,36,120021131,1130201,480223,120021131
2,42,2,1,0,2
2,50,120021131,230312,33202,120021131
2,58,274386,271392,6,274386
2,59,9540,5,10,9540
2,63,21,178,6,21
2,64,373295,6,1,373295
2,66,17,3,1,17
2,68,89773,87141,7,89773
2,69,4,1,1,4
2,70,2,1,120021131,2
2,72,211310112,12,132,211310112
2,73,41386,24201,26,41386
2,105,0,101122211,20,0
2,108,12221112,124906,112575,12221112
2,110,77757,61448,7,77757
2,111,3113331,2,1,3113331
3,34,9,3,1,9
3,35,1126,5,15,1126
3,36,2,200211311,201313,2
3,37,211311201,130,442,211311201
3,56,1,1,0,1
3,66,2711,3,16,2711
3,70,70041,79004,5,70041
3,83,1,1,0,1
3,84,1,12002101,20033000,1
3,86,64061,2,3,64061
3,111,0,21003120,1011,0
4,17,5,1,0,5
4,18,1,200211311,303101,1
4,21,0,113113022,10,0
4,26,2113113,200,46891,2113113
4,29,6,5,0,6
4,30,28,8,0,28
4,31,8,200211311,231102,8
5,17,4,1,1,4
5,21,7,12002113,11302211,7
5,22,85309,87035,5,85309
5,23,177754,4,21,177754
5,25,1,1,0,1
5,26,0,113113002,11,0
5,27,11300121,52633,47890,11300121
5,28,131123113,1,9,131123113
5,29,182963,95147,8,182963
5,30,0,8,3,0
5,31,3,0,211311231,3
5,34,70540,42886,41,70540
5,36,1,0,211311202,1
5,37,0,311201310,78523,0
5,38,112171,112888,4,112171
5,39,184,810,18,184
5,44,37674,30,1,37674
5,51,7,2,120021131,7
5,57,10230123,96989,101219,10230123
5,84,1,0,2101200,1
5,85,20030230,66468,90155,20030230
5,86,89447,78872,3,89447
5,87,8,3,2,8
5,88,2,5,1,2
5,89,2,0,210120012,2
5,104,1,12002101,12221130,1
6,3,0,333333200,247479,0
6,10,33332321,408744,365479,33332321
6,19,1,0,211311303,1
6,21,5,0,2113113,5
6,22,11302202,201409,82605,11302202
6,25,36,2,1,36
6,26,1,0,2113113,1
6,27,1,12002113,11300313,1
6,28,0,21131123,1133,0
6,29,120021131,1231132,273744,120021131
6,30,369,7,28,369
6,45,679,791,4,679
