x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
1,110,6,2,5,6
1,111,1,200213321,21331,1
1,112,213321021,233,763,213321021
1,113,120021332,1021100,112453,120021332
1,115,12,1,0,12
1,116,3,200213321,21003,3
1,117,9,3,0,9
1,118,1,0,332101323,1
1,119,50476,14429,37,50476
1,121,2432,7,1,2432
1,122,0,133210120,21,0
1,123,2133210,12020,45048,2133210
1,124,64104,73230,31,64104
1,126,5,0,213321002,5
2,110,332102203,3,0,332102203
2,111,9,1,1,9
2,112,1,0,213321021,1
2,113,15,4,120021332,15
2,114,0,21332102,1101,0
2,115,256,11,1,256
2,116,5,5,2,5
2,117,132007,14,32,132007
2,118,37,14,3,37
2,119,332101312,1,7,332101312
2,123,3,12002133,21012022,3
2,127,3,2,0,3
3,110,120021332,1022100,79224,120021332
3,111,5,6,2,5
3,112,2,2,0,2
3,113,15,5,0,15
3,114,3,0,332102110,3
3,115,6,1,7,6
3,116,4,17,4,4
3,117,34471,5009,8,34471
3,118,94,6,7,94
3,119,120021332,1013122,114948,120021332
3,123,3,0,2133210,3
4,118,7,0,213321020,7
4,119,649,174,7,649
4,124,2133210,20022,16720,2133210
4,127,120021332,1002322,191206,120021332
5,110,20,3,3,20
5,111,120021332,1023032,180660,120021332
5,113,2133210,22211,68408,2133210
5,115,26,7,120021332,26
5,116,0,21332102,2101,0
5,117,3,1,1,3
6,110,16812,22,6,16812
6,111,0,21332102,3033,0
6,112,332102303,1,7,332102303
6,113,0,133210222,12,0
6,114,21022200,5605,2379,21022200
6,115,5,2,0,5
6,116,1,0,332102210,1
6,117,4,4,2,4
6,118,11,4,0,11
6,119,4645,4690,13,4645
6,121,80049,8,41,80049
6,125,21020020,77413,80728,21020020
6,127,0,21332100,2323,0
7,110,8230,16610,11,8230
7,111,1,1,0,1
7,112,4,0,332102310,4
7,113,1,1,0,1
7,114,3,12002133,21022213,3
7,115,153636,5,12,153636
7,116,5,10,2,5
7,117,78040,100406,10,78040
7,118,4599,10,3,4599
7,119,0,321020112,4648,0
7,124,0,133210200,30,0
8,111,30,1,1,30
8,112,6,1,120021332,6
8,113,3,2,1,3
8,114,3,0,2133210,3
8,115,23394,24320,16,23394
8,116,5,8,10,5
8,118,6,2,3,6
8,119,1,200213321,20113,1
8,121,213321020,111,960,213321020
10,111,2133210,23232,6594,2133210
10,113,4,9,2,4
10,114,7,0,213321023,7
10,115,94,890,10,94
10,116,6,5,3,6
10,117,4,0,332102021,4
10,118,120021332,1020210,173676,120021332
10,123,16,4,0,16
11,112,21023213,188798,124921,21023213
11,113,4,6,2,4
11,114,5,4,0,5
11,115,85666,38309,11,85666
11,116,147080,4,11,147080
11,117,67,5,120021332,67
11,118,0,21332102,211,0
11,119,332102013,3,1,332102013
11,125,2,12002133,21020031,2
12,112,0,133210233,0,0
12,113,338075,307436,4,338075
12,114,578,0,1,578
12,115,0,321022320,117862,0
12,117,73,3,1,73
12,118,10,6,0,10
12,123,3,1,1,3
13,114,9,1,1,9
13,115,4,200213321,22322,4
13,116,213321022,303,210,213321022
13,117,103102,9,2,103102
13,118,7,1,1,7
13,122,10,22,18,10
13,125,2,0,2133210,2
15,116,22,1,1,22
15,117,2,5,3,2
15,118,5,4,2,5
15,119,1,0,213321032,1
15,122,1,1,0,1
15,125,1,12002133,21023312,1
15,126,2,200213321,3232,2
15,127,0,321003230,361469,0
16,116,14,9,4,14
16,118,1271,27,3,1271
16,119,1,1,0,1
16,121,1,200213321,32002,1
17,115,196722,7,1,196722
17,117,3456,5444,60,3456
17,121,0,4,1,0
17,122,42004,8,19,42004
17,123,4,3,2,4
17,124,1,0,2133210,1
19,122,470,610,18,470
19,123,3,1,1,3
20,117,332110001,0,2,332110001
21,115,117930,82819,15,117930
21,116,975,7,6,975
21,117,120021332,1100012,106701,120021332
22,117,3,0,332110003,3
22,122,0,321030201,151096,0
22,124,40993,11070,23,40993
24,115,0,321101001,288966,0
24,116,213321100,312,447,213321100
24,118,0,21332110,23,0
24,123,213321030,200,241,213321030
24,126,2,2,0,2
25,116,2,200213321,101010,2
25,117,0,133211002,3,0
25,118,2133211,201,60907,2133211
25,119,21100123,110413,53616,21100123
25,123,1,1,0,1
26,116,1,0,213321101,1
26,117,1,12002133,21100211,1
26,123,6,1,1,6
27,125,1,1,120021332,1
28,117,1,0,2133211,1
29,122,49,3,3,49
30,121,11,4,0,11
30,122,89952,95687,9,89952
31,123,233242,7,1,233242
