x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,17,9,2,1,9
0,18,1,1,0,1
0,59,6,1,1,6
0,63,94518,9,1,94518
2,36,6,1,1,6
2,63,36332,26575,31,36332
3,18,13,7,1,13
6,20,213130013,2,3,213130013
6,22,5,3,9,5
7,26,322131112,102,168,322131112
7,45,0,122331121,128790,0
8,12,302245,11,31,302245
8,22,211506,253890,11,211506
9,24,4316,10,1,4316
9,43,1,200322122,331123,1
9,51,0,122301032,55629,0
9,52,322122301,3,519,322122301
9,69,4,1,1,4
10,12,348,599,10,348
10,13,18,9,3,18
10,14,3,2,0,3
11,12,174974,171106,8,174974
11,13,19,13,4,19
11,32,111,94,9,111
11,42,1,0,322122331,1
11,68,6,6,7,6
11,69,137,115,2,137
11,70,31,4,1,31
11,71,1,0,320323001,1
12,31,415403,408160,8,415403
12,35,7,3,7,7
12,51,1,200322122,301101,1
12,71,3,3,0,3
13,7,8007,20,2,8007
13,12,322131301,212,851,322131301
13,35,153448,164750,8,153448
13,64,11,1,1,11
15,36,9351,11,1,9351
16,23,13,10,2,13
16,35,75115,5,7,75115
16,36,95,6,1,95
16,52,60497,6,1,60497
17,44,120032212,3012130,52063,120032212
17,58,2,1,120032212,2
18,58,1,1,0,1
18,59,8,20,1,8
18,68,120032032,3010302,404300,120032032
18,70,32301023,2,7,32301023
18,73,31028,19333,40,31028
19,11,120032213,1301320,229825,120032213
20,17,157946,12,11,157946
20,52,55748,8505,6,55748
20,53,40,8,3,40
20,60,8,1,1,8
20,61,9,1,0,9
21,21,10,11,3,10
21,30,120032213,1300133,173908,120032213
21,40,9,1,0,9
21,52,1,0,3221223,1
21,53,3221223,12300,23145,3221223
21,54,22312202,30975,18876,22312202
21,57,4,3,2,4
21,61,9636,27,4,9636
21,65,1,0,322122301,1
22,40,4,1,1,4
22,41,1,1,120032212,1
22,49,212301212,3,8,212301212
22,53,0,221223123,2,0
22,61,1,4,3,1
24,51,2,1,0,2
24,53,1,12003221,22321111,1
24,69,0,32032301,323,0
25,13,213130131,2,5,213130131
26,19,3221313,1023,73083,3221313
26,21,31301020,93433,114557,31301020
26,24,99720,5221,10,99720
26,35,2396,17,103,2396
26,60,212231002,0,9,212231002
26,69,28,2,2,28
28,26,37,4,120032213,37
29,25,4,2,0,4
29,56,11,1,1,11
29,69,91,8,1,91
30,33,0,32213130,300,0
30,53,856,439,10,856
30,69,6672,48,7,6672
31,33,1,0,213130030,1
31,34,3221232,22213,68102,3221232
31,35,23222032,94026,93777,23222032
31,46,3,0,212302102,3
31,49,0,32212302,1002,0
31,52,80542,9212,7,80542
31,57,8,1,1,8
31,67,93954,38048,5,93954
33,10,3,3,120032213,3
33,16,0,32213130,1323,0
33,56,224064,10,1,224064
33,62,120032212,2310021,97527,120032212
33,66,237847,237894,6,237847
34,61,0,32212231,23,0
35,16,2,0,213130203,2
35,61,7,0,212231003,7
35,73,1,1,0,1
35,74,2,1,120032032,2
35,75,2,0,32301033,2
36,45,6,12003222,23101111,6
36,51,3222230,22203,68397,3222230
36,61,77,6,1,77
36,62,2,2,0,2
36,71,0,32032322,1210,0
36,73,120032032,3213031,137726,120032032
36,74,5,4,2,5
37,10,2,0,322223232,2
37,25,222313132,1,6,222313132
37,28,211830,10433,12,211830
38,56,23022023,266046,261537,23022023
38,62,5,11,1,5
38,63,120032222,3021203,414169,120032222
38,71,1,0,32323201,1
38,74,1549,4,3,1549
38,75,0,5,3,0
38,76,320323113,113,265,320323113
38,77,247061,249419,5,247061
39,13,1,200322223,232033,1
39,14,0,223230023,94539,0
39,26,120032222,3131332,8757,120032222
39,63,1,0,222302121,1
39,64,0,32222302,1210,0
39,75,8,1,4,8
39,76,0,323113132,154700,0
40,31,411,5,1,411
40,74,32321103,2,1,32321103
40,75,7914,553,108,7914
43,21,273,233,5,273
43,41,322223101,132,82,322223101
43,65,7,1,120032222,7
44,17,322223210,2,230,322223210
44,24,285471,4,2,285471
44,26,0,32222313,3120,0
44,53,0,222230222,10,0
44,69,1,1,120032032,1
46,21,435576,241933,7,435576
46,32,5,7,6,5
47,7,23322211,69588,72501,23322211
47,12,27,11,3,27
47,26,11,21,5,11
47,30,76,5,1,76
47,43,564,359,59,564
47,68,8,36,18,8
47,73,1,1,0,1
48,27,25,1,1,25
48,30,97606,6,6,97606
48,31,6,1,1,6
48,32,1,0,222320001,1
48,35,0,4,2,0
48,59,29484,94826,4,29484
48,67,73965,5,1,73965
48,78,1,200320323,113133,1
49,32,4,1,120032222,4
49,36,4,2,0,4
49,49,8,0,3222231,8
49,51,6,3,2,6
49,61,10022,10,2,10022
49,78,1,0,320323113,1
50,12,3998,9,7,3998
50,13,14,4,0,14
51,12,2,0,2,2
51,13,3,2,1,3
51,32,8,2,0,8
51,40,0,223101133,142110,0
51,43,201090,35027,20,201090
51,48,12,4,3,12
51,49,11,7,0,11
52,31,1,0,3222232,1
52,33,73351,73936,6,73351
52,37,13,6,2,13
53,17,7,6,3,7
54,55,2,0,3222230,2
55,19,1,0,322223210,1
55,20,0,223210022,45315,0
55,31,24,1,0,24
55,32,0,222232013,2,0
55,33,23201120,311516,278564,23201120
55,48,105226,12,7,105226
56,18,19,2,2,19
56,19,19,2,0,19
56,20,1,200322223,210203,1
56,32,1,12003222,23202030,1
56,33,3222232,1300,57475,3222232
56,38,1,0,322223101,1
56,39,1,200322223,101211,1
56,49,13,11,8,13
56,55,4,2,0,4
56,56,3,12003222,23022212,3
56,71,4,1,1,4
56,78,2,2,0,2
57,30,6390,9,8,6390
57,49,9851,18,2,9851
57,64,113833,4,2,113833
57,77,1,12003203,30002111,1
57,78,30002012,220713,328671,30002012
58,76,1,1,0,1
58,77,1,0,3203300,1
58,78,3203300,2100,9776,3203300
60,8,0,222233323,32,0
60,55,0,32222310,32,0
60,59,2,200322223,30320,2
60,60,322223023,320,217,322223023
60,74,1,0,320330211,1
60,76,15,3,2,15
60,77,8,1,1,8
60,78,0,203300021,10,0
61,12,3222233,32222,72403,3222233
61,13,23332211,48142,47848,23332211
61,21,0,222232221,21,0
61,22,3222232,22110,75227,3222232
61,23,23222013,931462,900909,23222013
61,60,0,223023322,30653,0
61,65,5,7,2,5
62,22,5,0,3222232,5
62,24,1,12003222,23222201,1
62,25,120032222,3221011,31064,120032222
62,26,222322033,3,7,222322033
62,33,4,9,6,4
62,36,2,0,222310311,2
62,56,1,0,222310020,1
62,65,544545,304656,5,544545
62,66,676,830,6,676
64,25,0,32222322,1013,0
64,36,8,3,120032222,8
64,38,120032222,3101333,491699,120032222
64,54,2,2,0,2
65,17,5,9,3,5
65,18,23,3,0,23
65,28,160232,184643,6,160232
65,38,0,32222310,3110,0
65,55,2,2,120032222,2
66,59,2,0,322223030,2
66,80,88976,46433,7,88976
67,41,2,2,0,2
67,46,1,1,7,1
67,55,25,5,19,25
67,59,1,9,6,1
67,79,0,330201212,94046,0
68,28,1,1,120032222,1
69,21,5,7,1,5
69,58,6,2,2,6
69,59,65033,71375,6,65033
70,7,5,1,1,5
70,15,1,12003222,23332333,1
70,21,34805,10,1,34805
70,37,64,12,1,64
70,59,222310002,0,0,222310002
70,73,2829,7,2,2829
70,74,17,2,1,17
70,75,1,1,0,1
70,76,1,200320330,203113,1
70,84,2159,6,1,2159
71,8,4,0,3222233,4
71,17,322223223,331,304,322223223
71,30,1,0,222322110,1
71,61,4853,32,19,4853
71,73,9,4,6,9
71,75,9,1,1,9
72,65,1,1,0,1
73,23,37834,14929,6,37834
73,26,1,1,0,1
73,54,23101101,7238,2215,23101101
73,58,72933,7,1,72933
74,24,627,13,5,627
74,25,20,7,4,20
74,26,5,1,1,5
74,51,0,222231011,10,0
74,52,3222231,1103,57184,3222231
74,63,7,2,1,7
74,64,4,1,1,4
74,83,201146,7,2,201146
75,45,341348,68115,13,341348
75,57,92291,93926,5,92291
75,82,173221,231509,5,173221
75,83,397,779,7,397
75,84,364,307,7,364
76,41,14,24,6,14
76,42,222310133,2,0,222310133
76,62,120032222,3100022,284702,120032222
76,81,320330122,232,548,320330122
77,25,37607,40634,7,37607
77,26,46224,5,5,46224
78,41,3153,28548,8,3153
78,42,9,7,4,9
78,67,0,203321321,12,0
79,11,5,0,223012113,5
79,14,0,32223012,1130,0
79,15,223012112,2,7,223012112
79,16,705563,457752,6,705563
79,17,223003332,3,7,223003332
79,75,24426,34077,13,24426
79,76,1,1,0,1
79,77,1,1,120032033,1
79,79,1,0,33211123,1
80,11,19,3,120032223,19
80,16,120032223,121123,272096,120032223
80,17,120032223,33330,112662,120032223
80,64,105044,11,25,105044
82,17,0,32223003,3331,0
82,32,322223333,303,395,322223333
82,35,23131003,275689,204011,23131003
82,44,21,6,0,21
82,54,1,12003222,23113202,1
82,61,322223110,220,305,322223110
82,62,211114,99153,20,211114
82,63,23110011,98885,124171,23110011
82,64,92978,30653,8,92978
83,24,2400,5,22,2400
83,54,9,0,3222231,9
83,62,0,223110222,413611,0
83,63,17,2,2,17
83,64,3,0,3222231,3
83,65,0,222231100,22,0
83,66,3222231,10020,91382,3222231
83,70,1,12003203,32203033,1
84,23,92155,58730,7,92155
84,24,4,2,4,4
84,28,2,0,322230033,2
84,30,2,200322230,33233,2
84,31,0,223333321,69369,0
84,51,6,10,5,6
84,54,4,3,0,4
84,57,3222231,13123,80978,3222231
84,58,23112333,197949,173386,23112333
84,59,3,0,322223110,3
84,63,16,6,3,16
84,64,17,3,0,17
84,75,32123133,17591,43045,32123133
85,48,7,4,120032222,7
85,57,0,222231131,31,0
85,59,7,3,0,7
85,64,352828,11,9,352828
85,65,7,12003222,23110023,7
86,18,11,5,0,11
86,19,1,1,120032223,1
86,20,1,0,223011232,1
87,25,3,2,0,3
87,61,4,200322223,110223,4
87,64,769,687,10,769
87,73,3203321,32020,27476,3203321
87,83,0,32033210,2210,0
87,86,109972,153546,6,109972
88,11,36,7,4,36
88,13,7,3,0,7
88,62,120032222,3112003,9061,120032222
88,64,24,2,2,24
88,69,2,2,0,2
88,85,1,1,0,1
88,86,1,0,33023120,1
89,60,0,32222311,2010,0
89,63,2902,17,1,2902
89,65,9,2,2,9
89,69,10,1,1,10
89,70,1,0,3203322,1
89,85,8,7,1,8
90,10,37801,907,21,37801
90,11,171092,11,12,171092
90,87,1,1,120032033,1
91,14,6,1,1,6
91,63,278486,78518,14,278486
91,64,4,7,6,4
91,69,28,1,1,28
92,19,6,10,6,6
92,69,226374,7,1,226374
93,17,92,5,1,92
93,60,120600,5,3,120600
93,61,1,1,120032222,1
93,81,19,2,2,19
93,87,42,8,1,42
93,88,33022022,2,3,33022022
94,60,63670,53343,10,63670
94,61,21,3,0,21
94,62,6,0,222311201,6
94,70,317,287,7,317
94,78,75,9,1,75
94,86,30360,16,1,30360
96,44,278935,5,15,278935
96,54,6,8,3,6
96,61,89,19,4,89
96,62,22,1,1,22
96,64,222311200,2,9,222311200
96,68,320332303,301,868,320332303
96,69,83311,83814,10,83311
96,79,29903,10,1,29903
96,88,120032033,222000,141770,120032033
97,27,8,9,4,8
97,28,0,6,3,0
97,47,92,14,1,92
97,67,2,200320332,310023,2
97,68,0,332310000,55395,0
97,88,0,32033023,313,0
98,32,411195,6,8,411195
98,38,370,19,6,370
98,68,62739,67459,9,62739
98,69,244465,5,2,244465
98,87,1,12003203,31130202,1
99,89,31033110,104446,10401,31033110
99,90,4734,10405,16,4734
100,19,322230113,331,289,322230113
100,32,94698,26061,3,94698
100,37,29531,3048,8,29531
101,7,8,6,4,8
101,88,0,203311113,1,0
101,89,3203311,3132,53549,3203311
102,25,30113223,69993,43708,30113223
102,87,1,0,3203311,1
103,71,2,2,0,2
103,73,9,3,120032033,9
103,77,1,1,0,1
103,78,1,0,320332310,1
103,87,1,1,0,1
104,25,0,222301132,31,0
105,26,3222301,13230,74264,3222301
105,47,3222231,31010,63549,3222231
105,51,4,97,3,4
105,52,8,8,2,8
105,53,0,223113231,312054,0
105,87,8,7,1,8
106,47,0,222231310,11,0
106,52,8657,5,1,8657
106,53,6,0,322223113,6
106,54,2,200322223,113232,2
106,68,33220301,309617,244502,33220301
106,71,48,8,4,48
106,73,42,10,2,42
107,34,322223131,203,221,322223131
107,52,4,4,7,4
107,53,1,1,0,1
107,87,19,1,1,19
108,7,131682,118640,4,131682
108,8,6,4,0,6
108,24,332983,206040,6,332983
108,86,1,0,320332002,1
109,7,5,7,3,5
109,43,6,5,3,6
109,73,1,12003203,33220323,1
110,17,3,3,0,3
110,42,6,2,2,6
110,54,120032222,3113330,322559,120032222
110,73,2,0,3203332,2
110,75,3203332,20302,93903,3203332
110,86,1,1,0,1
111,26,80283,8,38,80283
111,27,6,42,10,6
111,32,5,12003222,30113233,5
111,58,382701,342223,5,382701
111,64,81,992,6,81
111,74,0,203332203,12,0
111,85,5,1,1,5
111,86,5,1,1,5
111,89,576,525,58,576
112,64,400333,285150,6,400333
112,65,166118,8,40,166118
112,77,2098,33,4,2098
112,89,24383,56029,5,24383
112,90,16014,31,1,16014
113,37,1,200322223,131213,1
113,53,0,32222311,3331,0
