x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,28,190403,213233,3
0,31,0,102230003,139733
0,32,267983,249722,4
0,33,11363,14,3
0,34,5,0,2131022
0,35,0,131022233,12
0,36,2223310,274962,364140
0,47,1,12002131,1221333
0,48,0,131012213,31
0,49,2131012,21330,44368
0,57,1,1,0
0,64,120021310,1100200,278885
0,126,24342,20740,79
0,127,551,713,31
1,29,320,70,8
1,30,4,0,213102230
1,31,2,200213102,230011
1,33,192,235,4
1,35,2,12002131,2223313
1,36,2131022,23311,73414
1,58,17,1,1
1,68,2,2,0
1,69,0,131010230,32
1,98,28,29,11
1,101,3407,39,8
1,105,10,1,1
1,105,0,8,0
2,55,8,1,1
2,59,25414,48,1
2,67,93971,4,23
2,68,4,1,1
2,69,13,12002131,1023033
2,74,3,9,4
2,79,311302302,22013,13163
2,98,54838,17,45
2,99,20,13,5
2,102,428,788,40
2,103,2,2,0
3,30,1,2,2
3,31,1,1,0
3,32,213102230,1,11
3,34,10,8,5
3,35,9,7,0
3,66,223712,179721,6
3,67,454,739,10
3,68,4,1,1
3,69,8,0,2131010
3,72,2131010,23031,98616
3,75,86,9,4
3,79,0,302302220,31
3,80,30222012,35689,42020
3,89,18,0,22203033
3,91,0,113022203,323
3,95,18,3311302,20021012
3,102,37479,40854,36
3,103,47,24,8
3,104,3,0,311302103
3,105,5387,2077,637
3,107,4,2,0
3,124,130022301,230,83
4,35,12,1,1
4,51,38043,45453,28
4,62,0,21310110,1000
4,100,40260,39123,28
4,102,6,9,4
4,103,1,331130212,320123
4,104,130212302,123,443
4,105,80,65,1
4,105,3363,682,53
4,106,33113020,3301223,6423
4,108,5983,2865,30
4,123,4,0,130022303
4,124,3,331130022,301232
5,51,1221110,13622,16823
5,59,14205,6098,20
5,65,17273,18084,6
5,66,6103,31,1
5,67,0,101033013,270666
5,69,1,0,213101023
5,70,0,101023122,510076
5,71,34,225,5
5,72,33,5,0
5,75,310102231,2,9
5,76,229089,194257,7
5,78,31,1,1
5,88,47986,26,22
5,123,3,1,0
5,124,23,0,130022301
6,66,9,1,5
6,67,4,200213101,33020
6,68,213101033,12,310
6,69,1,1,0
6,70,2,200213101,23123
6,71,102638,6,2
6,72,5,20,4
6,73,39,4,7
6,74,6,3,1
6,75,120021310,1023000,304774
6,77,5258,29,4
6,78,37,1,1
6,79,7,3311302,30222120
6,85,1,0,311302222
6,88,49527,54606,26
6,92,3,3,33113022
6,101,21310330,1,4
6,102,6437,7544,34
6,103,1,0,130212331
6,104,0,212320003,21643
6,105,1464,24,1
6,106,0,113020330,1323
6,107,20330113,3,6
7,58,2,200213101,211332
7,59,213101211,230,252
7,67,5,1,3
7,68,1,0,213101033
7,69,1100,3,3
7,70,7,5,1
7,72,859,696,9
7,74,197830,7,11
7,75,3,3,120021310
7,76,0,21310102,3003
7,78,21,664,43
7,85,34,1,1
7,86,3,1,0
7,87,0,302221321,10
7,88,22123103,10571,1977
7,91,18,20,9
7,92,8,5,0
7,93,36,116,9
7,95,2,0,311302200
7,99,311302200,21002,4612
7,101,1,0,21312111
7,102,33113021,3110001,38302
7,103,36,4,1
7,104,3,1,0
7,105,10212333,1575,1293
7,105,0,302103231,1
7,106,1,1,0
