x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,0,28362,23778,20
0,27,16127,6683,26
0,75,311230311,32222,62070
0,76,123031123,321,563
0,77,13976,13129,18
0,78,6,0,311230311
0,79,0,230311231,11
0,80,20,15,5
0,81,40,15,0
0,126,49892,55337,9
0,127,74471,3,13
1,3,343,74,0
1,6,71,0,311231003
1,33,18575,2618,44
1,40,10,59,51
1,49,47386,50622,6
1,75,0,230311322,23
1,76,0,31130033,3531
1,78,21,8,0
1,79,26,3311230,31123112
1,80,1374,208,3
1,81,17,82,31
1,82,0,112303112,1330
1,98,66,22,1
1,100,2,3311230,31013221
1,104,311230310,13132,39472
1,127,446,854,3
2,3,13,153,66
2,7,0,230322112,0
2,19,23,11,5
2,20,148,60,0
2,31,1,0,123032131
2,32,0,32123320,14953
2,44,66,46,33112303
2,73,23,1,1
2,75,5,3311230,31132233
2,76,1,0,123031130
2,77,1,331123031,130112
2,78,19601,30,1
2,79,32,2,1
2,80,31123103,64560,66875
2,81,50864,47301,17
2,82,27,0,303112133
2,87,5,1,1
2,96,31112131,3242,5666
2,97,16059,8054,26
2,99,1,0,311230310
2,112,303100320,3,2
2,125,16,0,123031003
2,126,0,31002322,12860
2,127,123031002,320,740
3,20,4,9,7
3,21,45,0,123032211
3,32,1,331123032,123333
3,33,123032122,210,950
3,44,28,27,0
3,69,123031133,320,973
3,71,4436,17610,29
3,72,27,1,1
3,74,1,1,0
3,75,1,0,311230311
3,76,1,1,0
3,78,885,44,27
3,79,28,6,3
3,80,311230311,23110,54545
3,82,93,24,33112303
3,94,1,3311230,31113200
3,96,311230311,12133,5596
5,4,692,759,19
5,5,24066,12,157
5,7,95,20,0
5,8,21,0,311230322
5,19,806,18,1
5,69,8,1,1
5,70,1,0,123031200
5,74,10402,25,3
5,76,3798,27,2
5,79,9,6,7
5,84,469,923,17
5,97,0,230311130,31
5,119,3,3,0
6,6,15,72,26
6,7,31,34,17
6,70,1,1,0
6,71,0,31200022,8053
6,72,511,331,23
6,76,4,3,4
6,78,21,2,1
6,85,712,62,14
6,86,4,1,1
6,93,1,0,311230311
6,103,0,230310132,20
6,112,0,112303101,202
6,112,9,1,33112303
6,113,33112303,1003303,1505
6,114,0,0,3
7,15,49185,42054,28
7,35,980,242,31
7,71,3,331123031,200023
8,2,123100323,22,24
8,9,9,3311230,32211201
8,11,311230322,11132,37648
8,12,32211130,20015,15891
8,16,2,6,5
8,69,3186,90,12
8,70,25,2,1
8,89,2,1,0
8,110,1,1,0
8,113,1,0,303101022
10,2,0,100323023,35202
10,16,0,112303221,1103
10,31,868,18,1
10,54,8,2,33112303
10,58,1,0,303201033
10,71,0,3,6
10,71,7840,635,32
10,77,3,2,0
10,78,19,7,33112303
10,89,14725,4649,25
10,110,11190,940,25
10,111,78,35,2
11,25,0,112303220,1113
11,26,33112303,2132230,11152
11,42,53444,16,11
11,43,96,9,23
11,49,2,0,303201321
11,70,0,112303120,2010
11,77,24,14,3
11,83,17132,37728,9
11,84,3,0,123031121
11,88,123031121,223,305
12,16,16,0,303221111
12,17,303221103,3,8
12,39,0,230320133,21
12,41,311230320,13320,14974
12,43,4194,410,34
12,71,303120111,2,0
12,76,3086,43,3
12,77,41,14,40
12,112,53,4,2
12,116,18837,3395,22
12,117,5,1,3
12,118,1999,25,7
12,119,36,5,1
13,15,65,8,0
13,16,15,6,33112303
13,17,33112303,2211102,31150
13,42,32013313,66594,46046
13,71,33112303,1201130,1613
13,76,10055,10382,36
13,88,0,31121231,50872
13,112,769,19,1
