x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,62,12,4,0
0,63,14,1,1
0,65,3033003,159780,150936
0,66,66606,71249,5
0,67,2,0,330303231
0,69,120021330,3032310,199869
0,74,24981,58281,7
0,81,0,21313010,1322
0,87,18,40,11
0,95,3,1,1
0,96,1,0,2131300
0,98,38891,52722,6
0,99,329018,219524,4
0,102,0,130012123,126932
1,3,4,4,2
1,4,0,21331312,2213
1,7,7,0,2133131
1,8,4,12002133,13122101
1,10,2133131,22032,90240
1,15,2133100,202,92676
1,17,66786,27473,32
1,18,1,0,330333002
1,19,0,21330333,20
1,20,120021330,3323333,121653
1,26,3323022,133820,191555
1,29,50475,31,1
1,33,330331001,2,0
1,35,3416,4,65
1,36,1,200213303,303311
1,42,3,12002133,3303133
1,47,18,9,0
1,53,3,2,120021330
1,61,8,4,1
1,62,4,2,1
1,63,4,1,1
1,64,1,1,0
1,65,2133030,33010,460
1,67,1,1,120021330
1,73,3023311,147564,122546
1,75,1,1,0
1,81,3,0,313010132
1,87,50,6,93
1,92,313010111,0,2
1,95,3,1,1
1,96,1,1,0
1,97,30012322,276291,229035
1,100,4,0,2
1,101,4,0,213130012
1,102,7,200213130,12130
1,103,9,2,5
1,123,44136,51413,7
1,124,974,724,5
1,127,312123131,0,8
2,3,45,9,13
2,4,12,7,120021331
2,18,30,1,1
2,19,1,1,120021330
2,25,5,12002133,3323110
2,30,2,0,330331002
2,33,120021330,3310013,294439
2,35,0,6,5
2,36,6,3,2
2,37,4,0,213303303
2,61,71640,50898,4
2,62,370078,4,2
2,63,96627,11,6
2,65,4,0,2133030
2,66,0,133030330,20
2,68,3,3,0
2,72,0,133030302,2
2,75,5,18,4
2,82,35,13,120021313
2,90,38,19,0
2,92,120021313,101111,268797
2,95,852,558,2
2,96,21334,3,4
2,97,4,12002131,30012331
2,98,2131300,12323,1908
2,99,120021313,12300,351251
2,100,313001223,3,1
2,101,5,14,7
2,102,19,8,0
3,3,146692,6,25
3,4,5,4,0
3,5,6,0,331312222
3,15,0,133100002,10
3,17,3332302,66457,19011
3,18,19,38,31
3,19,17,2,0
3,29,85566,52445,8
3,33,0,21330331,21
3,35,251336,270429,6
3,36,6,20,3
3,37,5,2,0
3,38,255682,4,2
3,40,5,4,2
3,41,2,2,2
3,45,0,133033031,32
3,54,7,4,0
3,56,213303121,222,306
3,59,2133031,21102,3108
3,60,3121032,222704,232094
3,66,6,12002133,3033022
3,69,0,21330303,2311
3,71,1,12002133,3030322
3,74,2133030,30201,73630
3,80,17,9,0
3,98,0,131300123,30
3,99,0,21313001,2301
3,101,4638,10,4
3,102,4,6,4
3,114,2131220,1301,17915
3,115,12,1,1
3,116,5,3,1
3,122,6,5,3
5,6,7,12,4
5,7,11,13,7
5,15,1,0,2133100
5,17,1,12002133,10000221
5,22,12,3,0
5,39,213303303,231,285
5,40,95811,89340,2
5,41,968,973,3
5,42,10,3,0
5,54,5,2,2
5,56,2,0,213303121
5,57,0,303121223,150042
5,59,4,20,5
5,60,2,1,0
5,62,0,133031211,21
5,65,200001,217502,5
5,66,982,845,14
5,73,1,1,0
5,74,1,0,2133030
5,83,120021313,101321,247174
5,91,9,4,120021313
5,93,11,0,313010111
5,96,0,130021111,35942
5,98,211860,132853,7
5,99,13,7,120021313
5,100,1,0,313001230
5,107,676,39,2
5,111,218298,181902,6
5,112,201158,6,6
5,113,1,12002131,22110113
5,115,6,7,3
5,116,1,1,120021312
5,117,14624,5188,29
5,118,668,4,2
5,119,120021312,1321221,487077
5,121,2972,4,3
5,122,4,16,4
5,123,3,0,213121320
6,2,19815,6842,9
6,8,7,2,0
6,27,2133033,23101,83378
6,46,6,63,22
6,49,10,17,15
6,51,0,133031223,23
6,53,157699,5,32
6,54,67,2,9
6,55,4,1,1
6,56,28,4,0
6,57,2,200213303,121232
6,59,292386,3,4
6,60,5,7,4
6,61,2,0,2133031
6,62,2,12002133,3121122
6,63,0,303033321,190662
6,67,20,5,1
6,70,4,1,1
6,73,2,1,1
6,82,5,35,7
6,86,313010132,0,7
6,89,191012,8,6
6,94,0,21313010,1112
6,99,20,5,0
6,112,306,272,9
6,113,1,0,2131221
6,114,0,131221101,11
6,115,91,11,1
6,116,5,3,0
6,118,3,7,9
6,119,0,21312132,1232
6,120,312132120,3,0
6,121,2,5,5
6,123,4,2,0
6,124,2,200213121,320330
6,125,213121320,313,363
6,127,4,2,120021312
7,1,13122310,297598,22263
7,12,0,133131221,0
7,19,53367,17,2
7,23,6,8,3
7,24,5,0,2133033
7,26,0,133033231,3
7,31,57,7,0
7,33,10,3,120021330
7,38,0,303303310,36010
7,44,7,0,2133033
