x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,62,289505,267869,14,37,1
0,85,20019,5876,22,36,1
0,104,349458,441089,9,1,1
0,126,349199,347794,7,5,3
0,127,284560,298799,9,1,1
1,60,156460,135724,13,6,1
1,61,19927,941,23,1,1
2,39,411997,301758,10,4,2
2,102,255772,292489,11,4,1
2,103,32709,37769,6,1,1
2,104,41133,930,14,1,1
2,125,305922,243396,8,37,1
3,45,225383,194650,15,8,1
3,46,379329,387514,13,1,1
4,53,244557,217369,13,1,1
4,54,263181,366912,12,1,1
4,55,431177,347451,7,11,6
4,111,15439,45308,16,1,1
4,112,309924,185329,8,2,2
4,113,491977,436441,9,2,1
5,51,18109,832,22,3,1
5,53,172100,115952,10,14,3
5,54,183338,175187,5,6,3
5,55,86264,112326,11,7,2
5,77,31553,11172,18,10,1
5,96,103447,10688,45,14,4
5,97,8601,317,28,1,1
5,110,215802,160950,8,1,1
5,127,240199,314770,5,3,1
6,32,272343,307131,14,2,2
6,48,333578,309571,7,5,1
6,52,178234,165590,14,5,2
6,54,186855,168014,24,2,2
6,75,63092,12898,39,74,3
6,97,6877,703,42,1,1
6,122,247708,83597,6,6,2
7,52,9447,703,29,1,1
7,108,28884,20287,13,1,1
7,120,297541,186478,157,5,3
7,123,64254,55353,7,1,1
8,121,207594,182264,7,8,2
9,109,162841,57000,8,2,2
10,42,242679,170829,12,16,3
10,126,482116,571209,15,3,2
12,63,282957,144691,6,2,1
12,65,23883,24301,10,3,1
13,64,459359,522546,13,1,1
14,117,177643,189726,7,15,2
15,117,115054,97326,8,2,2
15,118,67699,90822,7,1,1
16,17,345252,290962,7,8,2
16,24,351111,312067,9,2,1
16,25,280238,250017,8,15,2
16,26,317046,332524,7,1,1
16,38,124304,174151,10,8,3
16,117,28412,30079,6,1,1
16,118,149958,47599,18,5,5
16,127,94876,112859,15,13,5
17,16,224780,206197,6,2,1
17,24,727720,684159,9,2,1
17,26,388853,516261,9,1,1
17,110,431721,197251,5,2,1
17,111,291264,248930,16,1,1
17,127,8895,870,28,1,1
18,9,294442,306012,7,3,2
18,110,284625,184709,6,1,1
19,57,356132,211733,14,1,1
19,127,315028,252898,9,1,1
20,52,206722,275621,12,7,2
20,126,327458,272618,8,19,4
21,30,164602,210594,11,1,1
21,31,598250,226501,8,1,1
21,43,483681,433564,5,3,1
21,56,151035,179288,14,2,1
21,127,85084,92272,8,3,2
22,29,159436,292513,11,1,1
22,37,36519,18710,8,1,1
22,43,27065,25352,5,1,1
22,65,35773,6472,35,1,1
22,93,10348,625,27,3,2
22,126,269163,214856,7,3,2
22,127,617122,383114,8,2,2
23,30,127465,46311,7,2,2
23,42,175372,154079,14,1,1
23,48,256087,327470,6,3,1
23,50,362792,337079,7,3,1
23,88,2502,636,50,1,1
23,124,143362,124250,6,6,3
24,38,269197,218257,9,1,1
24,90,21613,6805,15,2,2
24,107,4650,721,21,1,1
24,123,367018,482953,8,1,1
24,125,197562,220820,11,1,1
24,127,186627,153038,6,1,1
25,88,5576,651,18,6,1
25,89,7793,653,17,1,1
25,91,10548,534,31,21,4
25,112,145202,14335,43,2,1
25,126,85961,59841,7,6,2
26,38,281389,288471,9,1,1
26,76,14744,1952,68,2,1
26,127,443806,305490,10,113,3
27,38,339210,268563,7,3,2
27,70,23893,4604,35,2,2
27,76,12318,507,54,1,1
27,126,602123,527389,16,6,1
27,127,82017,51989,26,7,4
28,0,370121,322738,10,3,2
28,2,803998,673035,7,1,1
28,9,341105,264994,8,7,4
28,10,342677,366964,8,1,1
28,11,129731,191386,8,2,2
28,119,24878,17613,5,1,1
28,120,444800,348144,8,4,4
28,122,8322,611,49,3,1
28,125,200118,169177,10,1,1
28,126,396162,324486,6,3,2
29,9,361521,291612,18,6,3
29,10,182251,172588,12,3,3
29,11,406556,329571,9,3,2
29,12,5454,437,54,1,1
29,25,132651,132218,7,1,1
29,83,59027,16493,11,1,1
29,108,20349,664,12,4,1
29,125,8677,762,27,1,1
29,127,8522,13174,10,3,3
30,9,317130,236193,20,14,3
30,10,135873,151509,9,2,2
30,12,7288,807,35,1,1
30,107,66339,15502,10,1,1
31,11,167193,220778,6,1,1
31,25,3187,485,30,3,1
31,119,237143,350275,9,2,1
32,17,376698,332837,6,4,2
32,18,29304,55374,8,2,1
32,57,347027,275361,7,2,1
32,119,251462,162022,6,1,1
32,120,179409,30576,5,2,1
33,119,317674,304941,8,1,1
33,120,260106,241980,8,21,8
34,23,377110,319998,7,4,1
34,24,767402,469497,7,1,1
34,119,340753,119513,6,17,2
34,121,214074,251858,12,1,1
35,23,15455,14122,12,1,1
35,24,365860,391969,10,1,1
35,120,14916,1072,22,1,1
37,43,229635,292503,13,1,1
37,45,191019,214076,13,9,1
37,72,4568,679,19,1,1
39,105,15073,777,12,2,1
41,57,211767,212489,12,2,2
41,107,295588,227930,8,4,2
41,108,251051,70011,7,1,1
42,85,45817,1485,13,1,1
43,11,99965,77104,10,4,2
43,12,348541,350359,6,1,1
44,12,310345,136294,20,3,1
45,34,159291,127120,13,1,1
46,21,43541,50534,9,3,1
46,22,491297,384164,8,1,1
46,23,611311,377069,16,6,2
46,31,286034,208836,8,16,4
46,33,300836,267325,14,1,1
46,98,42843,20303,6,1,1
46,106,313682,192001,7,1,1
46,116,95116,137693,15,1,1
47,20,564079,503878,7,12,1
47,24,484832,507522,9,1,1
47,58,378082,297678,7,24,1
47,75,2060,3877,100,1,1
47,92,543854,180663,6,2,1
47,97,7745,826,21,1,1
48,93,283502,236091,11,8,6
48,95,108703,130122,11,3,3
