x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
23,50,9,7,2,9
33,64,18,4,3,18
34,15,5176,10,1,5176
35,13,697,72,16,697
41,10,176111,35392,13,176111
46,4,2,302323330,212330,2
46,5,323330212,310,215,323330212
48,4,1,0,323330212,1
49,3,2,2,1,2
49,4,4,1,0,4
50,6,0,330212312,551253,0
52,3,12,1,1,12
57,2,7783,23,3,7783
58,0,3,2,30232333,3
110,36,203455,10928,24,203455
110,38,7,5,6,7
113,35,30232333,213012,8335,30232333
113,36,333021301,1,8,333021301
115,34,11,1,1,11
115,36,16,4,30232333,16
116,34,49,23,2,49
116,35,3,2,0,3
119,34,28178,9,4,28178
121,34,34429,31374,13,34429
