x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,16,0,332231323,356972,0
0,61,13,7,0,13
1,11,1,1,6,1
1,15,17,12,0,17
1,16,9,302323332,231330,9
2,58,4,4,6,4
3,12,327992,125799,6,327992
4,37,3,0,333222320,3
4,38,0,232333222,3133,0
4,39,10,31,12,10
4,60,6,35,8,6
5,11,333223201,0,2,333223201
6,59,82,10,81,82
7,11,30232333,2232011,255216,30232333
7,59,187336,171391,7,187336
8,10,52492,20819,8,52492
8,11,0,232333223,2012,0
8,42,7,3,3,7
8,58,333222213,2,2,333222213
9,10,23233322,32100,95189,23233322
9,11,2,0,333223202,2
9,43,69,10,0,69
10,9,2,0,23233322,2
10,10,32232033,78405,99998,32232033
10,10,0,233322321,1,0
10,44,205344,145437,14,205344
10,45,2863,6,22,2863
10,50,4,0,6,4
11,41,333222313,1,5,333222313
11,51,7,2,1,7
11,55,211885,114031,8,211885
11,57,7,68,10,7
11,58,0,232333222,2200,0
12,10,1,3023233,32232102,1
12,45,5,8,0,5
12,46,5,0,23233322,5
12,47,9,3023233,32223023,9
12,58,1,0,333222220,1
12,59,30232333,2222133,329431,30232333
13,47,23233322,23021,78314,23233322
13,52,7,21,11,7
13,57,85,6,20,85
13,58,24,5,30232333,24
13,120,2,1,0,2
13,121,5,1,30232333,5
14,10,55,3,0,55
14,47,0,233322230,22,0
14,47,5,2,0,5
14,48,32223020,251972,176318,32223020
14,49,262130,122777,8,262130
14,52,6396,7,20,6396
14,53,0,332222310,117757,0
14,55,323332222,303,667,323332222
14,56,49728,18721,6,49728
14,57,249773,6,50,249773
14,58,7,5,0,7
14,120,7,7,2,7
15,11,1,1,0,1
15,39,30232333,2223132,107674,30232333
15,47,92865,10,18,92865
15,47,55033,52646,14,55033
15,48,6,12,4,6
15,49,1,1,0,1
15,50,6,0,333222300,6
16,10,10,14,5,10
16,11,226251,9,16,226251
16,12,6,12,8,6
16,55,7,302323332,222311,7
17,13,6,2,30232333,6
17,47,941,83,10,941
17,48,5,10,2,5
17,49,15,7,2,15
17,50,23,8,30232333,23
17,54,4,0,323332222,4
17,56,5,1,0,5
17,57,2,0,23233322,2
17,58,32222220,357475,102086,32222220
17,59,65729,13,15,65729
18,12,59,10,21,59
18,49,19549,38289,8,19549
18,50,40,10,12,40
18,51,30232333,2222333,282061,30232333
18,56,145502,7,120,145502
18,57,8,39,20,8
18,58,0,233322222,22,0
18,59,9334,98049,9,9334
18,59,23233322,22221,50888,23233322
19,10,0,232333223,2230,0
19,13,30232333,2232223,305321,30232333
19,50,124323,8,23,124323
19,51,0,232333222,3000,0
19,52,333222233,2,4,333222233
19,55,51,3,0,51
19,56,674,884,8,674
19,57,9,86,13,9
19,58,3,3023233,32222223,3
20,10,10,0,333223223,10
20,16,26550,21232,15,26550
20,16,333223222,2,1,333223222
20,51,1,0,333223003,1
20,52,30232333,2230030,130966,30232333
20,53,12,0,323332223,12
20,55,369166,336014,5,369166
20,56,32223213,162830,93089,32223213
21,9,57,8,30232333,57
21,48,175084,12,3,175084
21,51,1,1,30232333,1
21,58,6,30,5,6
21,59,20,9,30232333,20
22,52,0,232333223,31,0
22,53,14,5,0,14
22,56,23233322,23220,86127,23233322
22,59,74515,86556,8,74515
22,59,11,5,0,11
22,60,134659,5,5,134659
23,51,8,3,1,8
23,52,2,1,0,2
23,53,4,1,1,4
23,53,5,5,1,5
23,55,323332223,302,413,323332223
23,56,3,0,23233322,3
23,57,0,233322232,21,0
23,58,73105,10,13,73105
23,61,0,10,8,0
24,9,48,5,0,48
24,51,65,7,1,65
