x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,56,5676,2454,49,11,2
0,61,23571,26100,17,16,2
0,62,42255,46274,15,10,5
0,89,8081,7296,52,2,1
0,106,460,986,476,1,1
0,110,32730,19118,44,2,1
0,119,53226,11344,17,8,5
0,120,74941,14002,26,38,13
0,123,46187,10732,18,14,7
0,124,28624,5544,25,10,6
0,125,23020,6590,250,49,17
0,126,55463,5368,15,38,28
0,127,54028,5478,12,2,2
1,63,46519,18223,22,9,6
1,64,4392,4521,20,3,3
1,98,36850,7600,11,2,1
1,117,128511,26359,53,7,2
1,118,27959,6028,29,15,8
1,119,30608,4091,19,18,6
1,120,52566,13717,20,30,12
1,122,28680,8264,67,6,5
1,123,45024,12026,23,15,7
1,124,50571,14798,18,23,9
1,125,49683,12861,16,38,5
2,61,4771,4643,74,8,4
2,62,13181,9915,19,74,26
2,63,9903,9595,28,55,28
2,64,33271,19984,19,14,5
2,69,26056,7847,39,17,3
2,71,30099,8763,10,2,1
2,77,13690,8637,15,1,1
2,79,38133,14751,24,3,1
2,106,11391,900,13,1,1
2,110,34867,7404,12,12,1
2,111,30163,8870,30,3,2
2,115,21497,731,24,1,1
2,116,11006,928,17,3,2
2,117,2741,10614,207,3,1
2,118,47187,10596,18,15,8
2,119,61448,12973,18,26,8
2,120,49853,10339,20,12,10
2,121,45673,11942,44,28,17
2,122,35145,10377,19,8,3
3,49,2643,1267,18,1,1
3,57,10256,938,14,1,1
3,61,50811,4108,77,11,4
3,62,48123,32203,23,23,14
3,63,19887,10533,28,124,28
3,64,101284,101724,10,1,1
3,81,11721,13750,41,3,1
3,84,36820,6741,10,1,1
3,93,24096,4256,13,1,1
3,99,63714,17441,14,1,1
3,106,44762,18486,27,12,4
3,109,64305,18313,11,6,2
3,110,55903,16369,14,23,7
3,111,56981,14783,14,6,4
3,112,49299,13129,17,31,12
3,115,44543,8372,113,4,3
3,116,112006,4823,25,17,5
3,117,35477,13700,24,8,3
3,118,52432,7828,24,6,3
3,119,52309,12764,17,7,3
3,121,59662,12387,20,2,2
4,45,33154,7578,25,9,3
4,46,55466,18412,15,3,1
4,48,29026,16587,16,2,2
4,49,46516,18190,11,1,1
4,50,17013,18152,10,1,1
4,56,57763,17256,24,4,4
4,59,210921,149546,11,14,9
4,60,98120,36060,16,60,13
4,61,12655,5296,63,24,5
4,62,155338,26731,35,24,3
4,63,110589,22417,12,21,6
4,64,23748,18579,16,5,1
4,72,3832,348,37,1,1
4,81,26457,10803,48,62,3
4,83,122560,30732,54,27,8
4,84,303168,63186,16,11,1
4,87,33359,2816,48,2,1
4,99,62291,17411,13,2,1
4,105,9681,1909,24,3,2
4,106,39514,12598,22,6,4
4,107,63535,12046,20,10,6
4,108,33660,10213,16,6,4
4,109,25694,8957,20,5,4
4,110,35722,9070,17,1,1
4,111,60649,15642,15,14,7
4,113,33846,8142,22,44,5
4,114,31923,9687,25,15,8
4,115,102577,7100,74,105,4
4,116,81520,11728,40,5,5
5,49,136336,65992,12,67,2
5,54,58780,13831,28,4,3
5,55,61217,31538,52,4,2
5,56,142529,41162,10,10,6
5,58,37911,11430,30,39,7
5,59,131474,59561,13,97,19
5,60,188279,72640,14,89,18
5,61,130871,82245,22,37,11
5,62,64250,14777,15,12,8
5,63,39806,12204,18,4,3
5,66,24026,4016,14,3,3
5,70,31486,21311,16,7,4
5,71,64865,16046,22,20,6
5,82,20020,2880,21,13,2
5,95,28394,6649,29,5,3
5,107,39178,10494,26,15,11
5,108,26760,6387,23,10,5
5,109,34133,7542,15,4,3
5,113,47843,11841,17,12,5
5,114,55574,11533,16,11,1
6,50,162062,50653,12,29,4
6,51,55247,18069,18,5,1
6,53,121571,49198,10,25,13
6,54,61753,21654,18,16,10
6,55,37972,10111,17,20,4
6,56,46882,16197,12,5,2
6,57,196836,107903,15,22,5
6,59,93134,32616,11,56,12
6,60,237204,139417,10,70,10
6,61,76988,20123,17,52,16
6,62,52526,14664,16,24,8
6,63,26006,9456,24,3,2
6,73,17369,2866,47,64,9
6,76,23000,9822,18,14,3
