x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,22,32551,59147,26,5,1
0,26,99656,80370,13,1,1
0,30,132878,212285,18,7,3
0,31,390691,169275,24,1,1
0,32,42048,27669,27,7,1
0,51,274520,278250,28,6,1
0,63,680380,607748,14,1,1
0,125,14719,5626,26,1,1
1,21,166874,176908,14,2,2
1,23,20007,781,24,1,1
1,30,292404,274037,13,3,1
1,31,204875,299485,14,1,1
1,33,8820,753,28,1,1
1,49,9721,15905,8,1,1
1,122,373067,144207,30,15,1
1,123,413329,302957,25,8,1
2,26,3223,556,60,4,1
2,40,146376,99645,11,5,3
2,41,155165,204833,13,10,2
2,51,35334,11168,17,4,2
2,63,662563,418817,26,2,1
2,66,13689,754,41,1,1
2,80,29654,6977,51,1,1
2,126,5027,490,70,1,1
3,40,181506,120620,17,5,2
3,49,31704,23592,17,1,1
3,60,176127,148012,11,4,2
3,62,202562,35906,11,1,1
3,65,11963,748,50,5,1
3,126,239052,226979,20,22,6
4,38,160690,118710,7,1,1
4,39,5166,478,26,1,1
4,65,210813,196554,24,13,4
4,99,340980,396063,14,2,1
4,126,9313,13893,491,2,2
4,127,197393,119052,17,6,4
5,23,39790,13751,17,1,1
5,29,381865,416246,12,1,1
5,75,35030,7965,61,1,1
5,96,451453,253595,14,1,1
5,113,5696,731,23,1,1
5,124,343908,149171,28,4,1
5,126,377327,314707,23,15,5
6,32,176250,11762,35,1,1
6,42,2381,675,48,1,1
6,43,20813,23755,57,2,1
6,76,30245,6767,39,1,1
6,122,270519,202315,15,2,2
6,123,147114,96525,17,3,2
6,127,108670,72242,21,3,2
7,26,46852,66148,11,1,1
7,28,223914,138275,15,4,2
7,29,162334,122876,26,2,1
7,125,362345,272764,9,1,1
8,0,12698,3367,72,15,1
8,76,3917,810,29,1,1
8,122,553829,390593,14,6,3
8,123,15644,22687,9,2,1
8,124,369419,502731,13,1,1
8,127,29584,32284,25,1,1
9,0,14992,1387,63,3,1
9,126,251069,245387,25,1,1
10,93,143265,179826,10,3,1
10,125,193265,154629,9,12,4
11,29,183134,121505,14,1,1
11,32,454567,481567,25,1,1
11,58,4363,655,26,3,1
12,12,8089,698,63,1,1
12,74,31873,9801,50,1,1
12,75,31375,3451,50,2,1
12,87,777726,593226,10,1,1
12,88,14026,646,25,1,1
12,125,201266,146409,12,1,1
12,126,408710,332850,15,10,3
13,26,90069,94835,23,2,2
13,87,332240,315232,14,1,1
13,89,287936,182793,15,1,1
13,117,65934,36615,13,5,1
13,126,273950,249302,11,1,1
14,33,186208,224200,16,2,1
14,87,100731,16820,19,1,1
15,42,9796,753,22,1,1
15,47,41026,13139,18,1,1
15,52,588692,477674,23,16,3
15,55,290144,297559,19,2,1
15,122,476121,466957,8,2,1
16,50,260569,159476,21,4,3
17,79,1938,555,31,1,1
20,58,1824,326,147,1,1
21,69,356003,238210,18,2,2
21,104,1973,506,30,2,1
21,124,12398,27960,47,3,2
23,23,23677,25723,35,1,1
23,51,143472,93991,15,2,1
23,70,12404,758,22,1,1
23,72,8531,749,23,1,1
23,73,1376,208,103,2,1
24,46,418547,337322,13,9,1
24,78,28263,11899,18,1,1
24,79,323151,262375,9,17,2
24,94,11294,627,79,1,1
24,105,6143,352,96,3,1
25,44,23725,5797,18,1,1
25,45,200335,188433,53,5,2
25,46,89247,107542,7,2,1
25,50,369891,324014,15,1,1
25,51,662976,577127,9,3,1
25,64,349939,452634,14,1,1
25,69,443538,369161,8,6,2
25,77,13026,497,35,2,1
25,79,105312,51474,19,4,1
25,80,189000,253522,25,3,1
26,56,196637,206794,12,13,2
26,69,230161,110589,29,16,3
26,79,269041,193470,10,10,2
27,31,5702,716,21,11,1
27,57,598116,465822,11,1,1
27,87,3617,895,42,1,1
28,50,205354,168626,14,13,3
28,54,55648,2265,46,4,1
28,57,178241,39175,21,6,3
28,59,27865,8742,21,3,2
28,69,114379,73331,15,7,5
28,83,180037,149680,13,4,2
28,84,347130,375513,14,1,1
29,28,40750,9974,39,1,1
29,34,55217,51824,28,1,1
29,38,17908,25229,38,1,1
29,56,54280,11521,40,559,1
29,60,221851,244962,26,1,1
29,70,541531,327309,27,17,1
30,27,78094,15967,40,13,2
30,49,209671,168951,13,1,1
30,117,38631,25874,37,1,1
30,118,132425,146954,10,1,1
31,34,217634,240337,16,1,1
31,35,255169,201866,14,12,5
31,37,656657,540484,8,2,1
31,58,281441,253155,27,10,1
31,60,8873,629,39,2,1
31,99,483498,310164,11,4,1
32,125,33078,20567,56,1,1
33,57,21707,4102,43,1,1
33,74,236286,188974,10,2,1
34,46,12961,612,37,3,2
35,17,29837,14569,71,1,1
35,38,432237,337868,27,1,1
35,74,11043,2489,14,2,2
35,76,15172,2624,33,1,1
35,106,463939,268070,12,1,1
36,36,188630,145571,23,3,2
36,37,92700,90004,16,1,1
36,73,593795,322434,14,1,1
36,74,460435,326362,11,5,1
36,105,12151,531,51,2,1
36,118,18544,14746,149,3,2
37,42,243437,188685,21,9,2
37,44,370908,157574,26,1,1
37,50,1400,357,34,7,1
37,106,366487,463679,14,1,1
38,18,25272,2057,28,2,1
38,31,1980,446,31,1,1
38,65,388378,394854,14,1,1
38,66,345045,206037,19,3,3
38,106,163850,17812,39,1,1
39,43,403426,321654,15,6,1
39,65,192793,222658,26,3,1
39,66,582016,231201,26,1,1
39,118,195,165,350,1,1
40,52,735140,374242,26,4,1
40,64,354267,286240,13,2,1
40,65,12172,184,475,1,1
40,67,279701,134705,7,1,1
41,58,410679,405060,19,1,1
41,61,270585,193778,19,2,1
41,65,179714,186216,16,6,2
42,19,9100,606,35,4,1
42,56,3757,652,31,1,1
42,57,247705,284987,9,1,1
42,60,63591,111585,11,1,1
42,66,106063,131206,18,6,3
42,67,306830,126505,15,1,1
43,57,294275,298302,17,2,2
43,58,197585,112233,25,2,2
43,59,170634,145478,22,35,1
43,65,45527,15425,20,20,2
43,99,110142,20991,63,1,1
44,40,133193,16348,46,4,1
44,57,343572,253069,11,4,1
44,64,198259,111633,19,8,3
