x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,25,7963,630,18,1,1
0,43,25472,28338,8,1,1
0,48,51784,21660,9,1,1
0,61,152091,84534,7,10,1
0,63,110513,62460,8,15,2
0,79,19638,5013,30,1,1
0,86,7694,441,14,1,1
0,89,22292,2075,27,1,1
0,91,60408,13606,17,1,1
0,92,29282,12643,18,2,1
0,104,88441,14070,27,1,1
0,120,53368,20470,9,4,2
1,42,83953,28920,8,1,1
1,92,9690,4400,12,1,1
1,93,111110,19072,13,2,1
1,104,61660,15316,16,3,1
1,105,19265,3667,18,20,1
1,107,15430,1441,12,1,1
1,111,206334,22459,23,15,2
1,114,20975,2048,36,5,1
1,120,61864,18780,3,1,1
2,19,6825,4101,27,13,2
2,108,73617,17142,10,2,1
2,113,41586,10134,34,12,1
2,115,6183,582,11,1,1
2,117,9255,846,14,12,1
2,123,149333,27512,4,14,4
2,124,372975,41377,4,5,1
2,127,130716,48276,6,25,7
3,66,12385,6398,17,1,1
3,68,6060,720,16,1,1
3,77,138355,28325,9,1,1
3,105,27326,8560,20,9,2
3,117,26538,17051,5,14,1
3,121,101201,21133,4,1,1
3,125,158375,25813,11,27,2
3,126,49043,14805,10,10,4
3,127,54358,20930,2,1,1
4,15,42721,12204,12,1,1
4,108,62974,15857,13,11,4
4,114,9486,697,16,2,2
4,117,173,2579,9,1,1
4,123,44277,12599,11,6,5
5,22,18000,10600,10,1,1
5,70,1940,944,31,1,1
5,92,20171,8152,32,3,2
5,100,39254,4988,12,2,2
5,103,12923,7480,77,2,1
5,120,125110,46217,12,8,2
5,123,10586,17185,58,1,1
5,125,36811,10886,12,10,3
6,10,82992,15053,21,7,2
6,13,92505,24823,9,21,3
6,27,37921,6722,14,6,2
6,37,75004,80688,6,10,1
6,101,29336,9305,12,1,1
6,102,54049,15163,11,2,1
6,108,89495,18009,11,19,6
6,109,104776,24569,3,1,1
6,110,30512,9143,20,2,2
6,122,14535,7575,96,1,1
6,125,66784,43513,9,3,3
6,127,23889,6892,40,2,2
7,13,151267,39418,9,1,1
7,27,93402,47804,11,1,1
7,56,109776,36679,15,19,4
7,66,7935,581,13,1,1
7,108,81185,19378,11,18,6
7,111,19146,4727,78,1,1
7,113,48199,11628,3,3,1
7,119,115338,103588,6,1,1
7,126,28927,2364,15,1,1
8,28,195848,25506,10,1,1
8,62,28170,10003,22,18,1
8,70,1485,472,16,1,1
8,106,60613,8858,12,2,2
8,111,15690,5225,28,2,1
8,112,12511,3488,18,1,1
8,113,18205,3845,13,6,2
8,114,55378,16115,3,3,2
9,16,62560,11615,13,8,2
9,53,55275,14825,11,1,1
9,55,56175,16605,14,51,5
9,56,62318,18826,14,1,1
9,65,20937,5786,98,2,1
9,73,108166,23834,22,1,1
9,79,7553,465,17,1,1
9,98,66275,19528,3,4,2
9,99,19570,20788,3,2,1
9,110,29481,11042,8,12,7
9,111,5376,1554,14,1,1
9,113,18037,3593,17,2,1
9,120,119812,18892,12,27,7
9,121,162393,27282,7,33,2
9,126,43471,8465,43,30,1
10,15,77182,15463,18,1,1
10,50,16491,8475,59,4,3
10,56,14270,1681,37,2,1
10,57,58829,40996,19,5,2
10,65,25471,9023,28,1,1
10,82,26393,9796,25,6,1
10,83,24334,6960,13,2,2
10,89,32814,10319,19,11,2
10,95,5963,6396,21,1,1
10,99,33331,20665,4,1,1
10,102,33108,6515,19,1,1
10,106,16143,6097,21,1,1
10,107,22615,8593,12,2,1
10,111,107472,19875,19,2,2
10,117,114192,17707,9,2,2
10,118,36206,9651,11,1,1
10,119,69217,16949,6,27,7
11,19,11997,12232,20,2,1
11,82,72290,9876,15,3,3
11,83,19920,10273,19,2,2
11,99,78212,20755,22,3,2
11,104,146558,18832,10,1,1
11,105,45856,12429,14,4,2
11,107,226,104,29,1,1
11,110,68349,15590,16,2,2
11,114,47711,21242,5,4,3
11,116,46147,36051,7,1,1
11,117,34184,10420,20,3,2
11,118,35071,7724,10,7,3
11,126,23418,14571,63,2,1
12,14,44909,4282,28,1,1
12,36,1151,2813,25,1,1
12,54,59115,12699,17,30,2
12,61,20837,4979,27,1,1
12,91,10522,12758,21,2,2
12,92,35356,9415,26,1,1
12,106,29239,14458,21,5,3
12,107,72808,13278,12,4,2
12,110,74776,70169,2,1,1
12,117,26910,6903,20,5,2
12,118,58549,17314,10,3,2
12,120,25594,7848,15,44,2
13,7,3320,1937,29,1,1
13,82,98256,15180,13,6,1
13,84,51615,9523,11,1,1
13,88,39749,10510,22,21,2
13,111,72949,14974,16,33,7
13,112,13631,5252,13,4,4
13,113,7901,7578,7,1,1
13,121,5728,6032,15,3,1
13,124,28210,9458,13,1,1
14,42,91732,14951,11,7,3
14,98,20990,5210,15,2,1
14,100,11278,15103,31,2,1
14,105,28723,12855,10,2,2
14,109,17035,10564,14,3,1
14,110,61147,74180,5,11,5
14,111,22591,9368,92,1,1
14,113,95144,101549,10,8,2
14,115,441050,83880,7,2,1
14,116,144972,83486,7,3,1
14,122,73944,7531,15,1,1
15,1,59758,14825,13,2,1
15,44,27690,9072,12,3,1
15,68,42318,8522,16,1,1
15,88,14767,2790,24,2,2
15,92,16129,5180,14,3,1
15,100,62021,9375,40,1,1
15,102,54724,13582,14,3,2
15,108,59072,12484,11,2,2
15,109,85348,15947,9,9,7
15,110,90529,22091,12,17,13
15,111,4954,11175,9,2,2
15,112,111269,21587,5,5,3
15,114,77608,13712,7,4,2
15,115,62948,14099,19,74,5
15,116,37199,9269,14,1,1
15,127,361,2599,47,1,1
16,73,95304,18653,15,4,1
16,95,31189,18799,7,2,2
16,97,7528,1487,69,1,1
16,102,66725,14107,33,33,2
16,103,100581,19582,10,1,1
16,104,42729,8693,11,5,1
16,105,30969,4580,11,1,1
16,106,186661,24731,6,28,3
16,111,56435,13510,15,58,13
16,115,126916,22205,11,7,4
16,116,17790,5648,13,5,2
16,127,105893,17087,12,2,2
17,36,31771,18797,29,4,1
17,40,9905,3440,25,15,1
17,66,17730,4684,31,1,1
17,91,19559,5473,25,2,1
17,102,21049,4273,13,3,1
17,108,118565,58159,4,2,1
17,109,47366,28423,6,4,4
17,110,127905,30359,15,35,12
17,124,155498,30064,4,2,1
17,126,15913,377,12,3,1
18,40,56866,3664,62,2,2
18,46,10987,2833,12,4,1
18,47,216771,29641,10,3,1
18,72,106109,41688,23,13,1
18,80,12712,1894,14,3,1
18,91,29226,20609,26,6,1
18,101,19695,1030,20,1,1
18,109,244384,38709,4,2,2
18,110,123128,21533,9,4,4
18,111,8558,4477,27,3,3
18,116,70923,19464,7,10,2
18,124,13970,361,9,1,1
19,47,27549,8948,26,5,1
19,51,24853,4230,20,1,1
19,55,112693,16647,11,4,1
19,57,84260,17394,11,33,3
19,108,89472,16864,30,2,1
19,109,171877,16457,21,5,3
19,110,21065,8767,12,5,1
19,111,31504,14196,18,1,1
19,115,67276,19732,4,3,2
19,125,74129,19337,5,22,3
19,126,65718,30666,3,4,2
20,36,478,7594,169,3,1
20,48,36966,14085,11,3,1
20,49,16861,4677,23,1,1
20,51,17576,2839,10,1,1
20,60,50594,2056,18,1,1
20,76,41141,10573,17,4,1
20,77,52159,10716,16,1,1
20,90,38779,13125,8,1,1
20,106,98537,35074,7,3,1
20,121,24324,5681,15,1,1
21,16,198174,35728,19,2,2
21,20,28986,4866,16,1,1
21,113,16693,3964,23,1,1
21,116,92138,20838,3,2,1
22,5,29458,9534,13,3,1
22,15,114168,13352,19,1,1
22,16,79757,14383,17,6,2
22,32,95174,13783,17,18,1
22,50,48073,9571,13,2,1
22,53,90300,23296,22,5,1
22,63,82196,7625,36,3,2
22,75,38064,11359,14,5,2
22,84,13321,1575,17,2,2
22,88,17988,4986,31,7,3
22,96,70664,13904,41,54,2
22,105,29965,15044,15,4,3
22,115,96880,24108,11,7,3
23,22,76902,13005,21,2,1
23,84,5297,3446,28,1,1
23,93,61239,14419,14,221,6
23,115,79446,21343,4,6,2
23,120,209998,31562,4,1,1
24,0,29142,9330,15,6,2
24,16,152849,18951,15,1,1
24,63,99985,10563,61,5,1
24,90,404011,92209,7,27,2
24,92,59649,7757,13,6,3
24,93,52941,27104,5,1,1
24,96,36503,7569,11,1,1
24,101,38734,10443,43,3,2
24,106,43469,11225,15,9,3
24,107,7669,630,17,1,1
24,115,82014,24648,5,32,4
24,119,198243,31636,2,1,1
25,30,16540,2650,27,1,1
25,46,43865,9009,13,1,1
25,63,237253,16143,60,1,1
25,65,6641,527,113,1,1
25,71,66929,15895,29,6,1
25,81,25154,6021,21,1,1
25,98,36790,9474,12,1,1
25,108,45221,7986,13,1,1
25,118,39972,10157,12,2,1
25,126,49468,20727,5,8,5
26,46,43551,9380,13,2,1
26,63,3756,326,15,1,1
26,67,15962,1835,17,1,1
26,69,9428,355,14,1,1
26,86,314213,96142,8,1,1
26,98,3863,6847,16,1,1
26,107,130,51,30,1,1
26,112,58861,13794,9,2,1
26,114,190585,31266,2,1,1
26,123,46811,20891,4,12,4
27,15,2943,6378,29,1,1
27,18,31550,6560,12,24,2
27,21,38401,10316,12,1,1
27,80,109694,21499,13,6,4
27,81,65645,16746,11,6,2
27,83,27687,4976,24,1,1
27,118,33460,7923,13,14,1
27,119,211396,31543,3,1,1
27,123,7323,422,17,2,1
28,2,37970,7833,18,9,3
28,17,7807,583,14,1,1
28,24,30115,8154,22,40,1
28,31,20055,5597,17,1,1
28,32,240833,24835,24,1,1
28,99,19627,1344,15,1,1
28,110,53888,6182,17,1,1
28,112,49114,9539,15,1,1
29,10,56651,12727,13,46,2
29,18,20610,4327,22,3,2
29,19,45397,15018,10,2,1
29,74,65380,15172,14,4,4
29,76,75611,23466,20,1,1
29,78,63864,17357,17,33,4
29,93,37520,19453,4,3,1
29,103,13329,2853,17,1,1
29,124,101772,20966,4,1,1
30,11,47002,15000,13,1,1
30,54,48942,26045,30,2,1
30,59,140205,8110,34,1,1
30,73,86930,36115,8,8,1
30,74,36631,10024,12,1,1
30,77,62670,17287,14,1,1
30,85,17970,9139,30,2,1
30,122,50390,17217,4,2,2
30,123,28444,20677,5,1,1
30,124,24582,7014,31,4,2
30,125,37564,9361,27,1,1
31,18,62014,16219,16,11,2
31,23,13464,1216,20,4,1
31,32,53213,13318,18,1,1
31,35,4520,10267,23,2,1
31,43,49824,13034,19,3,1
31,71,67162,22571,15,2,2
31,72,52193,51908,5,1,1
31,81,48692,10897,12,1,1
31,83,29398,9238,14,9,1
32,15,51808,18305,20,81,3
32,16,108457,19768,19,2,1
32,79,13860,3350,25,2,1
32,93,6036,685,58,2,1
32,97,26993,9672,33,2,1
32,110,36120,10242,20,1,1
32,111,8649,6213,46,3,1
33,6,50852,10092,18,13,1
33,13,58742,14698,16,1,1
33,18,37696,8516,10,2,2
33,34,51247,30212,18,1,1
33,66,221269,40673,24,2,1
33,71,191453,48456,24,24,1
33,72,255056,36374,23,2,1
33,80,13716,707,269,15,1
33,85,436654,103559,8,4,2
33,95,13714,4458,20,27,2
34,15,33458,9557,14,1,1
34,78,58862,20639,28,1,1
34,86,28554,4610,14,7,2
34,88,30850,4214,11,1,1
34,89,87291,34048,10,16,4
35,9,9035,758,27,3,3
35,34,43135,11350,17,1,1
35,50,25805,3894,18,22,3
35,83,11102,7056,16,4,1
35,86,17347,4157,19,3,1
35,89,33330,9576,31,3,1
35,90,60931,16717,10,5,4
35,101,59428,14683,14,7,4
35,121,68972,14021,21,2,2
36,16,51205,9756,11,1,1
36,41,41911,9346,20,1,1
36,71,8205,9492,16,2,1
36,75,24261,4964,48,1,1
36,100,12474,1751,13,9,1
36,101,72490,19847,5,17,3
36,112,3731,4576,23,1,1
36,115,51277,8753,11,1,1
37,16,104256,12994,13,1,1
37,57,7743,8199,29,5,2
37,60,36912,9558,13,1,1
37,76,21120,8020,24,1,1
37,91,43713,7693,14,2,1
37,96,6375,392,12,1,1
37,97,13615,1108,14,3,1
37,112,57074,18196,16,5,5
37,114,37904,11574,15,3,2
37,121,81831,15116,13,6,1
38,26,56494,11300,18,11,2
38,50,6392,550,18,1,1
38,59,29732,15517,15,3,1
38,74,95636,14517,19,1,1
38,75,50557,9164,12,1,1
38,80,27571,7598,16,6,2
39,50,83270,18272,23,1,1
39,51,106318,14973,16,1,1
39,62,17875,2694,13,1,1
39,77,13143,3974,365,6,1
39,102,24245,8529,16,26,1
39,114,59676,14906,13,9,3
40,16,39435,12455,34,2,1
40,19,27432,10200,18,4,1
40,105,45111,12046,9,7,1
40,110,75778,11313,29,1,1
40,112,87445,47029,20,4,3
40,113,61115,15903,21,4,3
40,117,71100,14112,15,4,1
40,121,39518,8029,14,7,3
41,19,35740,10288,14,2,1
41,34,46499,34092,15,1,1
41,37,77674,14285,11,2,1
41,67,15764,8749,13,4,1
41,89,2354,3781,26,1,1
41,98,41923,8497,15,1,1
41,112,119261,14957,14,1,1
41,116,103356,13738,15,1,1
42,24,26594,6740,13,4,1
42,38,44516,18302,23,8,1
42,57,86987,9772,37,43,3
42,101,17874,11397,13,1,1
42,103,18934,1088,14,1,1
42,104,123785,25887,104,6,1
42,111,49160,7910,26,1,1
42,114,10968,4604,12,1,1
42,126,4737,4502,22,1,1
43,32,58385,29762,29,1,1
43,39,50686,18397,28,1,1
43,43,17262,5582,17,1,1
43,44,9527,5820,18,3,2
43,49,124223,44619,4,3,2
43,67,12056,4447,14,1,1
43,78,53973,20022,26,1,1
43,93,15487,11894,28,1,1
43,95,37936,15344,16,4,1
43,97,26649,9282,12,3,2
43,98,26076,5029,19,28,1
43,104,38174,20440,3,3,1
43,111,66815,8955,27,2,1
44,2,10323,2879,27,13,2
