x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,25,152293,46199,6,11,1
0,98,29924,30829,5,1,1
2,38,12864,20462,8,2,1
3,105,23948,21242,10,1,1
3,106,24121,15598,9,3,2
3,107,22694,14513,5,3,1
3,108,21750,8389,33,2,2
4,64,563938,309527,7,1,1
4,97,606446,379450,6,1,1
4,100,32555,26034,11,1,1
4,105,17704,14510,5,3,1
4,106,23853,20990,4,1,1
4,107,22774,15448,13,6,2
4,108,118234,99420,14,7,2
5,74,100642,17376,32,32,2
5,105,85922,45797,7,21,5
5,109,41230,40677,4,4,2
6,83,28893,28897,10,3,1
6,85,22784,83295,11,3,1
6,95,14550,11955,10,4,2
6,103,18883,19111,6,2,1
6,105,59024,47709,15,32,10
6,106,48590,21765,10,6,4
6,109,16779,20800,14,1,1
7,56,12137,1841,34,5,2
7,97,14323,14461,6,1,1
7,104,35055,3995,27,1,1
7,107,420145,206573,4,10,3
8,4,66020,65529,13,2,2
8,100,164469,33004,7,2,2
8,101,23322,19761,9,4,1
8,102,30533,7380,26,1,1
8,103,32322,22154,11,97,7
8,104,27660,22837,11,71,6
8,106,19612,4729,22,2,2
8,120,2188,832,33,10,1
9,20,39794,49324,5,1,1
9,84,43682,42462,6,1,1
9,98,694,4090,5,3,1
9,100,144505,175280,6,2,2
9,104,22337,44839,13,7,2
9,105,56177,52135,4,4,1
9,106,554885,306779,3,1,1
9,107,108587,41760,5,7,3
10,55,13792,9195,28,4,2
10,83,74262,79092,8,1,1
10,100,31634,29868,5,4,2
10,105,16553,20061,5,2,1
10,107,82564,78464,3,16,8
10,114,24694,26190,9,1,1
10,115,38719,5173,20,1,1
10,121,34450,19976,8,5,2
11,101,42843,44244,3,1,1
11,105,26094,16297,9,2,2
11,106,77420,58390,10,3,1
11,108,138810,121017,5,26,10
11,112,272748,196354,6,1,1
11,114,26743,15888,14,40,1
11,120,35786,39364,12,1,1
12,103,115573,150117,6,1,1
12,105,32023,15241,9,1,1
12,106,72681,60805,8,59,4
12,107,38550,28558,19,1,1
13,119,12237,1885,75,2,1
14,36,499032,441476,7,2,1
14,37,171040,253936,5,2,1
14,105,172350,224932,7,1,1
15,13,233554,194253,7,1,1
15,36,416468,250544,8,1,1
15,37,9239,6677,14,2,2
15,86,21050,15365,6,2,1
16,13,145589,130986,12,2,1
17,52,193516,224995,7,1,1
17,92,11388,8559,4,2,1
18,23,569685,126501,7,3,1
18,25,86346,94436,5,4,1
18,79,57878,72586,4,1,1
19,23,345162,280293,7,3,1
19,24,337108,277101,7,1,1
19,26,464745,621486,6,3,1
19,111,67753,7796,24,2,1
20,27,645217,301562,8,7,1
21,57,20979,17533,5,2,1
21,59,415345,203296,5,2,2
22,51,36064,38205,5,1,1
23,61,39397,15763,4,1,1
23,80,14402,14418,6,1,1
24,80,30183,30686,4,2,1
24,81,79601,50339,9,3,1
25,79,223931,145582,12,2,2
25,80,69708,14063,15,95,2
25,82,41466,32174,7,2,2
25,99,34258,30917,6,1,1
26,79,50257,49606,9,1,1
26,86,387135,260199,8,1,1
27,48,245847,153721,7,2,2
28,48,222075,288492,9,14,1
28,64,43734,48780,3,1,1
29,48,376422,319933,7,2,1
29,81,102506,114805,6,4,2
32,9,163113,47377,6,14,2
32,78,42762,40376,6,5,1
32,79,36715,37949,7,2,1
32,92,114495,183975,6,10,1
32,106,195149,53332,7,1,1
33,63,23728,14528,11,2,1
33,106,187961,217074,8,3,1
34,5,15753,21421,34,1,1
34,62,24455,20188,5,1,1
34,106,16117,30260,6,1,1
34,107,42624,40148,5,4,1
35,25,6105,749,24,1,1
35,64,23671,13680,11,1,1
35,106,281934,141480,11,6,2
35,107,104120,64803,13,4,3
35,108,17388,15391,7,6,3
36,72,41052,36867,6,1,1
36,106,308680,173996,7,2,2
36,107,96068,34903,6,22,3
36,110,21770,19069,27,1,1
37,39,71652,41840,10,13,1
37,40,209665,197895,6,14,1
37,106,151372,52889,8,1,1
38,65,15528,13854,8,1,1
38,72,314202,485605,7,2,1
39,37,215783,9224,102,1,1
40,98,10065,9983,6,1,1
41,1,13304,2629,9,1,1
41,51,7228,4669,23,1,1
41,58,32732,30652,5,1,1
41,79,281577,278907,7,6,5
41,84,244809,215067,5,8,1
41,85,162784,228748,3,2,1
41,98,26659,12416,8,2,1
41,111,8802,1550,23,1,1
42,0,17209,3475,16,4,1
42,2,12553,2143,90,2,1
42,3,24625,2861,19,1,1
42,5,16536,5987,15,2,1
42,6,24772,2672,19,1,1
42,22,220122,128597,7,2,1
42,84,219045,102148,6,2,2
44,20,31551,34552,5,5,2
44,36,379593,504288,8,1,1
44,56,33355,39636,7,5,1
44,79,4009,209,553,1,1
44,82,202575,52641,11,15,4
45,49,29071,20927,5,1,1
45,79,9017,10223,19,4,1
45,82,156546,78408,5,6,2
45,83,309308,121685,9,1,1
46,34,56655,6932,20,1,1
46,80,123393,75384,11,13,5
46,81,306705,52815,6,1,1
47,0,24736,32256,6,1,1
47,49,15593,1008,40,2,1
47,73,42912,48353,3,1,1
47,74,12708,15817,11,1,1
47,78,263217,47290,5,8,2
47,79,166231,75363,5,12,5
47,80,69507,18197,32,8,5
47,81,203990,131246,10,13,5
47,82,149081,32633,17,6,2
47,85,295434,235064,13,1,1
48,78,32821,7377,25,4,2
48,79,44882,18833,15,4,2
48,81,22342,24414,13,3,1
48,86,60099,64873,5,4,2
49,44,49317,30812,11,1,1
49,45,87854,58589,8,9,4
49,46,20779,19655,8,4,1
49,47,271625,257397,13,3,3
49,76,215571,50729,4,2,1
49,78,387797,91320,8,3,2
49,79,25138,20315,11,4,3
49,81,89166,58721,23,5,4
49,82,111922,62850,20,7,3
49,107,9936,6801,8,1,1
