x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,89,11245,3438,26,1,1
0,127,29346,295953,25,4,3
1,124,5357,2974,73,1,1
2,123,177029,172331,7,8,1
3,20,17413,44665,23,2,2
4,2,3680,103,44,1,1
5,47,10140,18287,33,1,1
5,48,1165,937,37,1,1
5,123,70407,153731,23,3,2
6,123,3776,18719,40,1,1
7,46,73957,59932,21,2,1
7,47,70041.5,140318,56,2,2
7,48,52731,41609,21,1,1
8,125,241338.2,1218694,59,6,5
9,58,4930.5,21259,84,2,2
12,66,25508,11079,19,1,1
13,65,104222,104737,14,1,1
13,66,103285.5,203855,63,12,2
14,67,6203,15331,40,3,1
14,122,28763.5,25755,72,16,2
14,123,42196,122497,175,16,5
16,53,7742,3291,85,3,2
17,66,26069.5,61466,48,39,4
17,109,201314,84772,23,5,2
17,122,267335,129950,19,1,1
18,109,108125,161719,16,2,2
18,110,41827,36554,12,1,1
19,123,96785.5,203215,18,2,2
20,123,63730,43203,6,1,1
22,121,51623,66587,8,1,1
22,124,74597,20570,25,1,1
23,8,180626,6366,80,1,1
23,69,159398,187151,9,23,1
23,105,12997.5,31995,35,2,2
23,106,104100,94590,14,5,2
25,72,69442.33333333333,228906,61,5,4
26,67,57845,177198,57,6,3
26,71,155069.33333333334,252417,68,3,3
27,71,22599,89413,97,4,4
27,115,48549,94074,18,1,1
28,71,77378,181274,30,3,2
28,115,7001,34284,19,1,1
28,124,73092,118002,13,1,1
28,125,106855,106501,10,1,1
29,114,238421,208776,11,2,1
29,124,29179,81474,14,1,1
30,71,161542,173428,8,3,2
30,72,178971.4,947358,60,8,6
30,73,158798.5,298140,44,4,4
30,126,9,69765,11,1,1
31,31,28105.333333333332,103293,72,3,3
31,71,106927,11067,24,3,1
31,75,279464,28299,51,1,1
31,103,28590,5469,39,1,1
31,126,137147.5,296278,26,7,2
31,127,87489,92722,15,3,2
32,31,39394,32864,11,1,1
32,72,157897,207694,28,2,2
32,73,241186,246732,13,2,1
32,75,161805,83899,155,3,3
32,114,193838,105718,46,5,2
32,126,15359,1642,21,2,1
35,114,15237,5680,30,3,1
35,115,18229,1880,36,1,1
35,120,122305,118530,13,6,1
35,125,136673.33333333334,547412,27,34,4
36,106,386769,275346,10,9,1
36,125,36704,38636,10,3,1
36,126,171842,170469,6,2,1
37,41,8179,16871,36,34,1
37,82,39470.5,84559,80,2,2
37,107,159172,148063,10,4,1
37,111,411536,265572,5,3,1
37,119,237232,258506,114,9,1
37,124,206474,212232,6,4,1
37,125,166696.33333333334,885755,70,34,9
37,126,549361,498613,10,1,1
38,90,358936.6666666667,988048,33,4,3
38,91,468247,462481,6,2,1
38,92,245509,244172,24,1,1
38,93,148056,166480,11,5,1
38,100,196313,199430,7,1,1
38,103,116701,95579,7,1,1
38,123,121586,382892,26,3,2
39,43,236544.42857142858,1569572,115,38,17
39,44,154454.75,510574,65,36,5
39,91,57304,118108,29,6,2
39,92,75195,68260,11,1,1
39,93,98555,52012,26,1,1
39,116,132535,92446,33,3,2
39,120,125007,116483,18,1,1
39,127,159647,172215,5,4,1
40,43,142165.66666666666,362858,72,12,4
40,44,269865,277949,11,1,1
40,100,95637.66666666667,185865,81,8,3
40,101,70398.5,10959,37,4,2
40,102,14880,13720,26,1,1
40,114,206930.5,338574,26,5,2
40,115,142282.33333333334,426761,63,15,4
40,116,101758.8,500182,116,12,7
40,120,182884.8,766942,105,150,7
40,121,457513,451894,6,1,1
41,44,102078,103458,11,3,1
41,104,16599,10699,39,1,1
41,108,234908,247718,12,1,1
41,115,231101,333642,23,7,3
41,116,225634.8,1115340,94,10,5
41,117,192828,131136,7,1,1
41,118,106646,106854,9,1,1
41,119,59108,77598,70,2,2
41,120,4147,255,22,1,1
42,99,15438,1570,36,60,1
42,114,63446,53068,11,2,1
42,116,200470.4,1748999,192,17,11
42,117,156011.2857142857,1091465,106,90,8
42,118,72727.5,303716,43,8,5
42,119,232932.5,426251,20,4,2
42,121,314451,358792,6,1,1
43,46,257044,435450,16,2,2
43,71,354809,433062,12,1,1
43,115,189807.33333333334,1093143,92,18,7
43,116,172411.04166666666,3156397,364,143,54
43,117,130522.09090909091,1217497,128,68,18
43,118,163792.5,319233,24,5,2
43,121,25589,42497,10,1,1
44,108,225895,209713,12,3,1
44,115,174538.41666666666,1921018,121,181,30
44,116,138148,795509,80,18,12
44,117,299589,627668,18,2,2
44,125,243461,316351,8,1,1
45,113,300196,395692,5,17,3
45,115,158241.33333333334,765467,158,54,16
46,113,82373,106400,10,2,2
46,114,248945.6,1592934,131,20,7
46,115,116398.28571428571,868528,64,16,8
47,37,14566,339,39,1,1
47,110,50715,83477,4,4,1
47,111,62159,129874,25,2,2
47,112,55603,17539,36,3,1
47,126,166351,227109,11,9,2
48,36,30265,6878,25,1,1
48,106,77752,37499,23,1,1
48,110,202592.66666666666,284330,44,3,3
48,111,77731.42857142857,495598,507,12,8
48,122,195234.66666666666,53056,84,7,3
48,125,125170.5,258456,16,2,2
48,126,62363.5,155641,33,2,2
48,127,14154,13642,47,7,1
49,110,181560.8,1039133,46,54,11
49,111,309913.3333333333,1052845,46,28,7
49,119,93983,93652,5,1,1
49,126,9612.5,5598,122,4,3
50,102,147424.5,331426,23,11,2
50,103,249015,281923,20,3,1
51,123,216657.5,502915,25,2,2
52,107,101244,106682,10,1,1
53,72,45075,64231,6,1,1
54,71,100779,100241,4,1,1
55,101,121321,150529,8,2,1
