x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,124,7418,13899,43
7,43,16085,25945,34
7,55,12957,7253,56
8,43,12178,15793,31
9,55,3860,409,47
10,121,735,681,14
10,123,2037,3553,29
11,124,2075,6558,43
12,121,923,928,13
12,123,1070,1852,38
13,41,33986,34125,21
14,35,9843,10601,34
26,22,6569,6234,58
40,50,8984,10639,33
43,119,1383,2989,129
80,121,551,2862,67
81,126,1554,1562,134
83,8,14946,15419,17
106,116,5557,1481,667
119,104,9947,4981,57
120,91,4384,4683,96
121,91,442,191,49
121,96,3768,3522,42
123,91,3840,3496,36
123,93,5322,5121,71
127,86,2959,4533,51
