x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,0,44488,10986,11
0,26,167873,3069,302
1,2,35422,8801,15
2,39,47124,6417,23
2,41,76782,9422,30
8,0,26156,11092,51
9,8,24004,22728,11
12,0,38141,29495,11
12,5,21863,10579,14
13,0,66446,26562,25
15,0,74694,16811,12
17,33,39193,2819,844
23,125,53923,18193,15
24,125,60462,17821,13
24,127,133895,22449,13
25,122,105859,13339,50
25,124,36398,17199,20
25,127,53772,19035,14
26,122,87735,14302,67
26,125,26780,4715,18
27,121,51613,18709,16
27,124,51450,18235,18
28,127,39773,13314,16
30,17,90291,16128,46
46,85,225430,14719,45
